forecast_cases_count,party_rows_count,MAE_8parties,mean_CRPS_8parties,MAE_all9,mean_CRPS_all9,REST_CRPS,EnergyScore_all9,coverage_50,coverage_80,coverage_90,mean_width_50,mean_width_80,mean_width_90,mean_lambda,fraction_lambda_lt_0_90,model,election_date
6,54,1.33724375,1.0622935208333333,1.3108425925925924,1.050231574074074,0.9537359999999998,3.7138746666666655,0.12962962962962962,0.3148148148148148,0.3888888888888889,0.8371925925925924,1.6219388888888888,2.1996296296296296,1.0,0.0,base,2018-09-09
6,54,0.8882395833333333,0.6364349166666666,0.8181814814814814,0.586334962962963,0.18553533333333336,2.1260296666666667,0.3888888888888889,0.5555555555555556,0.7037037037037037,0.9030870370370369,1.7596185185185187,2.381320370370371,1.0,0.0,base,2022-09-11
6,54,1.3330583333333332,0.9866618541666666,1.3082888888888886,0.9754669999999999,0.8859081666666665,3.5326799999999996,0.37037037037037035,0.5555555555555556,0.6111111111111112,1.510303703703704,2.6878018518518525,3.3099555555555553,1.0,0.0,pp_centered_noise,2018-09-09
6,54,0.8959541666666667,0.6158213124999999,0.8280222222222223,0.5724388333333332,0.22537900000000002,2.1993544999999997,0.5370370370370371,0.8518518518518519,0.9074074074074074,1.5539555555555555,2.979361111111111,3.7009555555555558,0.9983666666666671,0.006399999999999997,pp_centered_noise,2022-09-11
6,54,1.3318833333333335,0.9299198958333333,1.3075962962962964,0.9144421111111113,0.7906198333333334,3.468475666666667,0.35185185185185186,0.7407407407407407,0.8333333333333334,1.9666129629629634,3.733114814814814,4.571351851851852,1.0,0.0,pp_symmetric_noise,2018-09-09
6,54,0.8827854166666668,0.6420067291666666,0.8162240740740742,0.6006965000000001,0.27021466666666666,2.268981000000001,0.7037037037037037,0.9444444444444444,1.0,2.0456222222222227,3.823737037037037,4.710007407407407,0.9885333333333335,0.03899999999999998,pp_symmetric_noise,2022-09-11
