election_date,election_year,origin_date,horizon_days,model,party,is_parliamentary,actual,forecast_mean,p05,p10,p25,p50,p75,p90,p95,actual_percentile,absolute_error,crps,energy_score,inside_50,inside_80,inside_90,width_50,width_80,width_90,mean_lambda,p05_lambda,fraction_lambda_lt_0_99,fraction_lambda_lt_0_90,fraction_lambda_lt_0_75,training_elections_count,training_elections,seed,samples
2018-09-09,2018,2018-07-15,56,pp_symmetric_noise,KD,True,6.3223,3.3103,2.0268,2.2128,2.5699,3.3248,4.0495,4.4078,4.5922,100.0,2.9975,2.524746,4.274721,False,False,False,1.4796,2.1951,2.5654,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-07-15,56,pp_symmetric_noise,S,True,28.261,24.8801,21.0135,21.7778,23.2646,24.8964,26.5099,27.9751,28.7016,92.16,3.3645,2.193182,4.274721,False,False,True,3.2453,6.1974,7.6881,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-07-15,56,pp_symmetric_noise,V,True,8.0049,9.4915,7.4108,7.7667,8.6492,9.4999,10.3526,11.156,11.5679,13.4,1.495,0.922742,4.274721,False,True,True,1.7034,3.3893,4.1571,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-07-15,56,pp_symmetric_noise,MP,True,4.4143,4.899,2.8612,3.1279,3.9563,4.8943,5.8717,6.649,6.956,34.56,0.48,0.391253,4.274721,True,True,True,1.9155,3.5211,4.0948,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-07-15,56,pp_symmetric_noise,SD,True,17.534,20.5647,17.0577,17.7887,19.1098,20.4775,22.0442,23.4758,24.1265,7.78,2.9435,1.94932,4.274721,False,False,True,2.9345,5.6871,7.0688,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-07-15,56,pp_symmetric_noise,REST,False,1.5307,2.7125,1.7339,1.9037,2.2622,2.7076,3.1686,3.5001,3.6801,1.3,1.177,0.842925,4.274721,False,False,False,0.9064,1.5965,1.9463,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-12,28,base,M,True,19.8356,18.8062,17.4729,17.82,18.2774,18.7915,19.3466,19.8381,20.1439,89.92,1.0441,0.657579,4.036885,False,True,True,1.0692,2.0181,2.671,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-12,28,base,L,True,5.4896,5.6036,5.0989,5.1985,5.3792,5.5908,5.8201,6.0213,6.1507,37.76,0.1012,0.089468,4.036885,True,True,True,0.4409,0.8227,1.0518,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-12,28,base,C,True,8.6077,9.3148,8.5095,8.6961,8.9918,9.2911,9.6213,9.9599,10.178,7.68,0.6833,0.458738,4.036885,False,False,True,0.6295,1.2638,1.6685,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-12,28,base,KD,True,6.3223,4.1083,3.6373,3.7378,3.9004,4.1,4.3026,4.4949,4.6063,100.0,2.2223,2.045259,4.036885,False,False,False,0.4022,0.7571,0.969,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-12,28,base,S,True,28.261,25.1842,24.0209,24.3036,24.7275,25.172,25.6548,26.0754,26.3703,99.98,3.089,2.677803,4.036885,False,False,False,0.9272,1.7718,2.3494,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-12,28,base,V,True,8.0049,9.3969,8.7121,8.8695,9.1055,9.3952,9.6732,9.9436,10.1075,0.04,1.3904,1.152527,4.036885,False,False,False,0.5676,1.0741,1.3954,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-12,28,base,MP,True,4.4143,5.4015,4.8266,4.9623,5.163,5.3927,5.6302,5.8447,5.9997,0.16,0.9784,0.78792,4.036885,False,False,False,0.4672,0.8825,1.1732,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-12,28,base,SD,True,17.534,19.5743,18.3223,18.5884,19.0619,19.5627,20.0681,20.58,20.8725,0.18,2.0287,1.612622,4.036885,False,False,False,1.0061,1.9916,2.5503,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-12,28,base,REST,False,1.5307,2.6101,2.206,2.2845,2.4286,2.6016,2.7762,2.9427,3.0429,0.0,1.0709,0.934176,4.036885,False,False,False,0.3476,0.6582,0.8368,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-12,28,pp_centered_noise,M,True,19.8356,18.7672,15.4721,15.8859,17.3223,19.2364,20.083,20.7733,21.1755,67.9,0.5992,0.525981,3.74151,True,True,True,2.7606,4.8874,5.7034,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-12,28,pp_centered_noise,L,True,5.4896,5.6214,4.4795,4.6109,4.9129,5.4515,6.3717,6.8875,7.0922,51.46,0.0381,0.233854,3.74151,True,True,True,1.4588,2.2766,2.6127,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-12,28,pp_centered_noise,C,True,8.6077,9.323,8.1807,8.3915,8.7595,9.3219,9.8604,10.268,10.5273,18.24,0.7141,0.411593,3.74151,False,True,True,1.1009,1.8765,2.3465,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-12,28,pp_centered_noise,KD,True,6.3223,4.1001,3.4027,3.5479,3.799,4.1006,4.392,4.6444,4.792,100.0,2.2217,1.981304,3.74151,False,False,False,0.593,1.0965,1.3893,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-12,28,pp_centered_noise,S,True,28.261,25.2114,23.5772,23.8794,24.3351,24.9483,26.0403,27.0731,27.4716,99.4,3.3127,2.376166,3.74151,False,False,False,1.7052,3.1937,3.8944,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-12,28,pp_centered_noise,V,True,8.0049,9.3743,8.029,8.2595,8.7503,9.4527,9.9978,10.3589,10.5851,4.62,1.4478,0.930921,3.74151,False,False,False,1.2475,2.0994,2.5561,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-12,28,pp_centered_noise,MP,True,4.4143,5.4099,4.1407,4.3203,4.741,5.453,6.0633,6.4005,6.5895,13.0,1.0388,0.607057,3.74151,False,True,True,1.3223,2.0802,2.4488,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-12,28,pp_centered_noise,SD,True,17.534,19.5915,17.7926,18.1338,18.6905,19.4533,20.4198,21.2963,21.7309,2.52,1.9193,1.388271,3.74151,False,False,False,1.7293,3.1626,3.9383,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-12,28,pp_centered_noise,REST,False,1.5307,2.6013,2.0031,2.1014,2.3133,2.5976,2.8777,3.0902,3.2169,0.0,1.067,0.855414,3.74151,False,False,False,0.5644,0.9888,1.2139,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-12,28,pp_symmetric_noise,M,True,19.8356,18.8403,15.6804,16.3325,17.6374,18.8456,19.9996,21.3584,21.9728,72.12,0.99,0.649799,3.626345,True,True,True,2.3622,5.026,6.2924,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-12,28,pp_symmetric_noise,L,True,5.4896,5.5815,4.2384,4.4057,4.7736,5.5579,6.3844,6.7831,6.9503,48.14,0.0683,0.276875,3.626345,True,True,True,1.6108,2.3773,2.7119,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-12,28,pp_symmetric_noise,C,True,8.6077,9.3112,7.9087,8.1726,8.7021,9.317,9.9222,10.4295,10.685,21.88,0.7093,0.418323,3.626345,False,True,True,1.2201,2.2569,2.7763,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-12,28,pp_symmetric_noise,KD,True,6.3223,4.1133,2.8066,2.9949,3.3693,4.1137,4.8438,5.2427,5.4205,99.98,2.2086,1.714236,3.626345,False,False,False,1.4745,2.2479,2.6138,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-12,28,pp_symmetric_noise,S,True,28.261,25.1536,21.4164,22.0972,23.6405,25.1738,26.7261,28.1917,28.8662,90.5,3.0872,1.988225,3.626345,False,False,True,3.0856,6.0945,7.4498,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-12,28,pp_symmetric_noise,V,True,8.0049,9.4107,7.3852,7.7441,8.5826,9.3903,10.274,11.0891,11.4228,14.62,1.3854,0.860709,3.626345,False,True,True,1.6914,3.345,4.0375,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-12,28,pp_symmetric_noise,MP,True,4.4143,5.3986,3.348,3.6554,4.4698,5.3763,6.3447,7.1363,7.4028,23.92,0.9621,0.599889,3.626345,False,True,True,1.8749,3.4809,4.0548,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-12,28,pp_symmetric_noise,SD,True,17.534,19.5765,16.4555,17.0568,18.3063,19.5542,20.8601,22.1328,22.7221,14.32,2.0202,1.239572,3.626345,False,True,True,2.5538,5.076,6.2666,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-12,28,pp_symmetric_noise,REST,False,1.5307,2.6143,1.6706,1.8238,2.1742,2.6177,3.0538,3.386,3.5474,1.82,1.0871,0.755685,3.626345,False,False,False,0.8797,1.5622,1.8768,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-26,14,base,M,True,19.8356,18.7965,17.9433,18.1397,18.4531,18.7862,19.1334,19.466,19.6578,97.38,1.0494,0.757506,2.947383,False,False,False,0.6803,1.3263,1.7145,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-26,14,base,L,True,5.4896,5.7056,5.2999,5.3872,5.5359,5.7008,5.8661,6.0287,6.1282,19.3,0.2112,0.126963,2.947383,False,True,True,0.3301,0.6415,0.8283,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-26,14,base,C,True,8.6077,9.0969,8.5283,8.6371,8.8486,9.0871,9.3315,9.5746,9.7108,8.42,0.4794,0.310239,2.947383,False,False,True,0.4828,0.9374,1.1825,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-26,14,base,KD,True,6.3223,4.9051,4.4335,4.5366,4.7101,4.9023,5.0895,5.2886,5.4056,100.0,1.42,1.250119,2.947383,False,False,False,0.3793,0.7521,0.9721,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-26,14,base,S,True,28.261,25.9775,25.1661,25.3511,25.6438,25.9774,26.3102,26.6117,26.7999,100.0,2.2836,2.002635,2.947383,False,False,False,0.6664,1.2606,1.6338,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-26,14,base,V,True,8.0049,9.1024,8.5827,8.6978,8.8794,9.094,9.3166,9.5119,9.6428,0.04,1.0892,0.916643,2.947383,False,False,False,0.4371,0.8141,1.0601,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-26,14,base,MP,True,4.4143,5.2031,4.773,4.8745,5.0286,5.1965,5.3732,5.5387,5.6518,0.02,0.7823,0.640164,2.947383,False,False,False,0.3447,0.6642,0.8787,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-26,14,base,SD,True,17.534,18.8042,17.9716,18.1433,18.4531,18.7986,19.1527,19.4637,19.6586,0.42,1.2647,0.981716,2.947383,False,False,False,0.6995,1.3204,1.6869,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-26,14,base,REST,False,1.5307,2.4087,2.0704,2.139,2.2616,2.3989,2.5446,2.689,2.7836,0.0,0.8682,0.756577,2.947383,False,False,False,0.2831,0.55,0.7132,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-26,14,pp_centered_noise,M,True,19.8356,18.7798,15.669,15.9486,17.3156,19.3303,19.9983,20.5137,20.7802,68.62,0.5053,0.466331,2.700636,True,True,True,2.6827,4.565,5.1113,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-26,14,pp_centered_noise,L,True,5.4896,5.7136,4.6407,4.7729,5.033,5.5674,6.4511,6.9501,7.0845,47.5,0.0778,0.230366,2.700636,True,True,True,1.418,2.1772,2.4439,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-26,14,pp_centered_noise,C,True,8.6077,9.1008,8.0989,8.2553,8.544,9.0943,9.6368,9.9577,10.1442,28.76,0.4865,0.2863,2.700636,True,True,True,1.0929,1.7024,2.0452,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-26,14,pp_centered_noise,KD,True,6.3223,4.904,4.2083,4.3547,4.6076,4.9061,5.2,5.4463,5.5965,99.96,1.4162,1.178253,2.700636,False,False,False,0.5924,1.0916,1.3882,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-26,14,pp_centered_noise,S,True,28.261,25.9864,24.6633,24.8659,25.2061,25.6375,26.7432,27.7745,28.0693,97.52,2.6235,1.689051,2.700636,False,False,False,1.5371,2.9086,3.406,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-26,14,pp_centered_noise,V,True,8.0049,9.1013,7.8498,8.0368,8.4762,9.2469,9.707,9.9813,10.1199,8.92,1.242,0.713666,2.700636,False,False,True,1.2308,1.9445,2.2701,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-26,14,pp_centered_noise,MP,True,4.4143,5.2104,4.0351,4.189,4.5732,5.2737,5.8462,6.1473,6.3071,18.9,0.8594,0.469476,2.700636,False,True,True,1.273,1.9583,2.272,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-26,14,pp_centered_noise,SD,True,17.534,18.7944,17.3498,17.5739,17.9922,18.557,19.5591,20.4296,20.7416,9.22,1.0231,0.708506,2.700636,False,False,True,1.5669,2.8556,3.3919,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-26,14,pp_centered_noise,REST,False,1.5307,2.4093,1.8575,1.9516,2.1261,2.4211,2.6752,2.8562,2.9628,0.02,0.8904,0.679669,2.700636,False,False,False,0.5492,0.9047,1.1053,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-26,14,pp_symmetric_noise,M,True,19.8356,18.7674,15.7436,16.2665,17.7336,18.7866,19.7843,21.2446,21.786,75.84,1.049,0.668155,2.642045,False,True,True,2.0507,4.9781,6.0424,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-26,14,pp_symmetric_noise,L,True,5.4896,5.721,4.413,4.5728,4.8833,5.723,6.5395,6.8612,7.0074,42.2,0.2334,0.29033,2.642045,True,True,True,1.6562,2.2885,2.5944,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-26,14,pp_symmetric_noise,C,True,8.6077,9.1015,7.8298,8.0477,8.5607,9.0931,9.6679,10.1407,10.3518,26.6,0.4854,0.307986,2.642045,True,True,True,1.1071,2.0929,2.522,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-26,14,pp_symmetric_noise,KD,True,6.3223,4.9071,3.6208,3.7962,4.1683,4.9371,5.6386,5.9911,6.1818,97.42,1.3852,0.937559,2.642045,False,False,False,1.4703,2.1949,2.561,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-26,14,pp_symmetric_noise,S,True,28.261,25.978,22.3543,22.9055,24.5151,25.848,27.4537,29.0689,29.6038,86.52,2.413,1.389003,2.642045,False,True,True,2.9386,6.1634,7.2496,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-26,14,pp_symmetric_noise,V,True,8.0049,9.1003,7.147,7.4371,8.3603,9.1058,9.8495,10.7734,11.0496,19.24,1.1009,0.670664,2.642045,False,True,True,1.4892,3.3364,3.9025,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-26,14,pp_symmetric_noise,MP,True,4.4143,5.224,3.2067,3.4772,4.3521,5.2227,6.1568,6.9612,7.1956,25.88,0.8085,0.517424,2.642045,True,True,True,1.8047,3.484,3.9889,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-26,14,pp_symmetric_noise,SD,True,17.534,18.7912,15.7594,16.3516,17.6426,18.786,19.9297,21.2218,21.8014,22.92,1.252,0.759661,2.642045,False,True,True,2.2871,4.8702,6.0419,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-08-26,14,pp_symmetric_noise,REST,False,1.5307,2.4094,1.5165,1.6403,1.9878,2.4035,2.8523,3.1571,3.2831,5.56,0.8728,0.572844,2.642045,False,False,True,0.8645,1.5168,1.7666,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-09-02,7,base,M,True,19.8356,18.797,18.1454,18.2829,18.526,18.7984,19.0575,19.3016,19.4522,99.26,1.0372,0.816143,2.147136,False,False,False,0.5315,1.0187,1.3069,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-09-02,7,base,L,True,5.4896,5.6014,5.2328,5.3143,5.4426,5.5991,5.7542,5.8888,5.9763,31.58,0.1095,0.074006,2.147136,True,True,True,0.3115,0.5745,0.7435,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-09-02,7,base,C,True,8.6077,8.9066,8.3966,8.5064,8.6835,8.8982,9.1197,9.3232,9.4538,17.72,0.2905,0.174102,2.147136,False,True,True,0.4362,0.8168,1.0571,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-09-02,7,base,KD,True,6.3223,5.5057,5.0358,5.1352,5.2948,5.49,5.702,5.8957,6.0087,99.52,0.8323,0.649103,2.147136,False,False,False,0.4071,0.7604,0.9729,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-09-02,7,base,S,True,28.261,26.5875,25.8558,26.0048,26.2888,26.5907,26.8864,27.1814,27.345,99.94,1.6703,1.417198,2.147136,False,False,False,0.5976,1.1766,1.4892,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-09-02,7,base,V,True,8.0049,8.9012,8.4158,8.5248,8.6965,8.9002,9.0957,9.2825,9.3961,0.08,0.8954,0.728898,2.147136,False,False,False,0.3992,0.7577,0.9804,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-09-02,7,base,MP,True,4.4143,5.002,4.6244,4.6986,4.8427,4.9961,5.1565,5.3121,5.4026,0.38,0.5818,0.454867,2.147136,False,False,False,0.3138,0.6135,0.7781,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-09-02,7,base,SD,True,17.534,18.4916,17.8055,17.9481,18.2055,18.4923,18.7768,19.0349,19.2081,1.02,0.9583,0.720831,2.147136,False,False,False,0.5714,1.0867,1.4026,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-09-02,7,base,REST,False,1.5307,2.2071,1.9032,1.9676,2.0757,2.1997,2.3327,2.4596,2.5294,0.0,0.669,0.569016,2.147136,False,False,False,0.257,0.492,0.6262,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-09-02,7,pp_centered_noise,M,True,19.8356,18.7893,15.7589,16.0014,17.0573,19.3537,19.9912,20.491,20.7172,69.62,0.4819,0.459054,2.022324,True,True,True,2.9339,4.4897,4.9583,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-09-02,7,pp_centered_noise,L,True,5.4896,5.6045,4.5592,4.6785,4.9225,5.4488,6.3294,6.8413,6.9832,51.04,0.0408,0.231419,2.022324,True,True,True,1.4069,2.1628,2.424,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-09-02,7,pp_centered_noise,C,True,8.6077,8.9084,7.9643,8.0997,8.3661,8.9211,9.4363,9.7163,9.8748,38.7,0.3134,0.220195,2.022324,True,True,True,1.0703,1.6165,1.9105,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-09-02,7,pp_centered_noise,KD,True,6.3223,5.5038,4.8117,4.9492,5.2126,5.5091,5.7944,6.0436,6.1957,97.46,0.8132,0.587157,2.022324,False,False,False,0.5818,1.0944,1.384,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-09-02,7,pp_centered_noise,S,True,28.261,26.593,25.3138,25.4938,25.8273,26.2261,27.2846,28.4014,28.6601,87.18,2.0349,1.173367,2.022324,False,True,True,1.4573,2.9077,3.3462,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-09-02,7,pp_centered_noise,V,True,8.0049,8.8963,7.6696,7.8329,8.2924,9.0266,9.5079,9.7501,9.8859,16.06,1.0217,0.560216,2.022324,False,True,True,1.2156,1.9172,2.2163,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-09-02,7,pp_centered_noise,MP,True,4.4143,5.0036,3.8598,3.9908,4.3497,5.0599,5.6576,5.9221,6.0581,27.72,0.6456,0.358051,2.022324,True,True,True,1.3079,1.9313,2.1983,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-09-02,7,pp_centered_noise,SD,True,17.534,18.496,17.1578,17.3428,17.6942,18.2381,19.3093,20.1021,20.3497,17.4,0.7042,0.480873,2.022324,False,True,True,1.6152,2.7593,3.192,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-09-02,7,pp_centered_noise,REST,False,1.5307,2.2051,1.698,1.7761,1.9349,2.2095,2.4624,2.6301,2.7266,0.64,0.6788,0.487066,2.022324,False,False,False,0.5276,0.854,1.0286,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-09-02,7,pp_symmetric_noise,M,True,19.8356,18.7504,15.7968,16.1474,17.7333,18.7691,19.7408,21.2792,21.7346,76.74,1.0665,0.679102,2.044297,False,True,True,2.0075,5.1318,5.9378,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-09-02,7,pp_symmetric_noise,L,True,5.4896,5.6114,4.3154,4.4618,4.7588,5.618,6.4406,6.7329,6.885,45.42,0.1284,0.280455,2.044297,True,True,True,1.6819,2.2711,2.5696,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-09-02,7,pp_symmetric_noise,C,True,8.6077,8.9265,7.6822,7.8811,8.3831,8.9361,9.491,9.9434,10.1253,33.02,0.3284,0.24302,2.044297,True,True,True,1.1079,2.0624,2.443,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-09-02,7,pp_symmetric_noise,KD,True,6.3223,5.4927,4.2059,4.3889,4.7538,5.4782,6.2313,6.6069,6.8003,79.4,0.8441,0.470761,2.044297,False,True,True,1.4774,2.218,2.5944,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-09-02,7,pp_symmetric_noise,S,True,28.261,26.6277,22.9933,23.4927,25.1845,26.8242,28.0299,29.7742,30.2599,80.5,1.4368,0.954225,2.044297,False,True,True,2.8454,6.2815,7.2666,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-09-02,7,pp_symmetric_noise,V,True,8.0049,8.8905,6.9374,7.2155,8.1408,8.8869,9.6667,10.5373,10.8304,22.76,0.882,0.549235,2.044297,False,True,True,1.5259,3.3218,3.893,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
2018-09-09,2018,2018-09-02,7,pp_symmetric_noise,MP,True,4.4143,5.0159,3.0355,3.2783,4.1487,4.9984,5.9718,6.7755,6.9897,29.98,0.5842,0.423262,2.044297,True,True,True,1.8231,3.4972,3.9542,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",12345,5000
