residual_election_year,raw_C_pp,centered_C_pp,raw_S_pp,centered_S_pp,raw_V_pp,centered_V_pp,raw_MP_pp,centered_MP_pp,centered_M_pp,centered_L_pp,centered_KD_pp,centered_SD_pp,centered_REST_pp,centered_C+S+MP_pp,centered_S+V+MP_pp,raw_C+S+MP_pp,raw_S+V+MP_pp
2002,1.0280019999999999,0.8709830000000002,3.4743369999999985,1.5017221666666647,-1.8721119999999996,-0.8164396666666665,-0.11561000000000021,0.7182454999999998,-3.3350716666666655,1.1947268333333332,-0.664271333333334,0.7764566666666668,-0.24635150000000006,3.0909506666666644,1.4035279999999979,4.386728999999998,1.4866149999999987
2006,0.8422689999999999,0.6852500000000002,1.302894000000002,-0.6697208333333318,-0.2301000000000002,0.8255723333333329,-0.5248840000000001,0.30897149999999984,-0.3216036666666658,-0.8361561666666661,-0.2961633333333328,-0.04650733333333301,0.3503575000000001,0.3245006666666683,0.464823000000001,1.6202790000000018,0.5479100000000017
2010,-0.13733488888888926,-0.2943538888888889,1.304902111111113,-0.6677127222222208,-0.330367888888889,0.7253044444444441,-1.3208888888888892,-0.48703338888888925,0.12737944444444355,0.1926199444444445,0.15433977777777763,-0.07923022222222187,0.32868661111111086,-1.449099999999999,-0.42944166666666594,-0.15332166666666547,-0.34635466666666526
2014,-0.1567851111111113,-0.31380411111111095,1.102417888888889,-0.8701969444444448,-1.1257451111111105,-0.07007277777777743,-1.9187901111111108,-1.0849346111111107,0.9146912222222214,-0.5178202777777777,-0.13463244444444467,2.2222595555555555,-0.14548961111111092,-2.2689356666666667,-2.025204333333333,-0.9731573333333331,-1.9421173333333324
2018,0.07834499999999878,-0.07867400000000091,3.164981000000001,1.1923661666666672,-1.8726209999999988,-0.8169486666666657,-0.568047,0.2658085,1.6106603333333342,-0.11577416666666718,0.747996666666667,-1.7139243333333325,-1.0915104999999998,1.379500666666666,0.6412260000000015,2.6752789999999997,0.7243130000000022
2022,-0.7123819999999998,-0.8694009999999995,1.4861569999999986,-0.48645783333333514,-0.9030880000000003,0.15258433333333277,-0.554913,0.2789425,1.003944333333332,0.08240383333333323,0.1927306666666665,-1.159054333333335,0.8043075,-1.076916333333335,-0.054931000000002395,0.21886199999999878,0.028155999999998294
