model,tier,target_year,seed,mask,parties,p_majority,certified_indicator,certified_coalition_seats,brier
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,51,M+L+S+V,1.0,1,218,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,52,C+S+V,0.0009,0,159,8.1e-07
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,53,M+C+S+V,1.0,1,229,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,54,L+C+S+V,0.77445,1,179,0.050872802500000015
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,55,M+L+C+S+V,1.0,1,249,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,56,KD+S+V,5e-05,0,150,2.5e-09
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,57,M+KD+S+V,1.0,1,220,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,58,L+KD+S+V,0.2082,0,170,0.043347239999999995
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,59,M+L+KD+S+V,1.0,1,240,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,60,C+KD+S+V,0.84855,1,181,0.022937102499999994
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,61,M+C+KD+S+V,1.0,1,251,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,62,L+C+KD+S+V,0.99995,1,201,2.499999999999449e-09
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,63,M+L+C+KD+S+V,1.0,1,271,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,64,MP,0.0,0,16,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,65,M+MP,0.0,0,86,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,66,L+MP,0.0,0,36,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,67,M+L+MP,0.0,0,106,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,68,C+MP,0.0,0,47,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,69,M+C+MP,0.0,0,117,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,70,L+C+MP,0.0,0,67,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,71,M+L+C+MP,0.0,0,137,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,72,KD+MP,0.0,0,38,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,73,M+KD+MP,0.0,0,108,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,74,L+KD+MP,0.0,0,58,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,75,M+L+KD+MP,0.0,0,128,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,76,C+KD+MP,0.0,0,69,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,77,M+C+KD+MP,0.0,0,139,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,78,L+C+KD+MP,0.0,0,89,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,79,M+L+C+KD+MP,0.0,0,159,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,80,S+MP,0.0,0,116,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,81,M+S+MP,0.2696,1,186,0.5334841599999999
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,82,L+S+MP,0.0,0,136,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,83,M+L+S+MP,0.9962,1,206,1.4440000000000194e-05
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,84,C+S+MP,0.0,0,147,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,85,M+C+S+MP,1.0,1,217,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,86,L+C+S+MP,0.05355,0,167,0.0028676025
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,87,M+L+C+S+MP,1.0,1,237,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,88,KD+S+MP,0.0,0,138,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,89,M+KD+S+MP,0.9996,1,208,1.5999999999996475e-07
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,90,L+KD+S+MP,0.0006,0,158,3.5999999999999994e-07
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,91,M+L+KD+S+MP,1.0,1,228,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,92,C+KD+S+MP,0.01665,0,169,0.00027722250000000004
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,93,M+C+KD+S+MP,1.0,1,239,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,94,L+C+KD+S+MP,0.7895,1,189,0.04431025000000001
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,95,M+L+C+KD+S+MP,1.0,1,259,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,96,V+MP,0.0,0,44,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,97,M+V+MP,0.0,0,114,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,98,L+V+MP,0.0,0,64,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,99,M+L+V+MP,0.0,0,134,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,100,C+V+MP,0.0,0,75,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,101,M+C+V+MP,0.00035,0,145,1.225e-07
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,102,L+C+V+MP,0.0,0,95,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,103,M+L+C+V+MP,0.1415,0,165,0.020022249999999995
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,104,KD+V+MP,0.0,0,66,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,105,M+KD+V+MP,0.0,0,136,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,106,L+KD+V+MP,0.0,0,86,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,107,M+L+KD+V+MP,0.0064,0,156,4.096e-05
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,108,C+KD+V+MP,0.0,0,97,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,109,M+C+KD+V+MP,0.22205,0,167,0.0493062025
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,110,L+C+KD+V+MP,0.0,0,117,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,111,M+L+C+KD+V+MP,0.9969,1,187,9.609999999999949e-06
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,112,S+V+MP,0.0,0,144,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,113,M+S+V+MP,1.0,1,214,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,114,L+S+V+MP,0.08535,0,164,0.007284622499999999
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,115,M+L+S+V+MP,1.0,1,234,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,116,C+S+V+MP,0.5047,1,175,0.24532208999999996
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,117,M+C+S+V+MP,1.0,1,245,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,118,L+C+S+V+MP,0.9801,1,195,0.00039601000000000116
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,119,M+L+C+S+V+MP,1.0,1,265,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,120,KD+S+V+MP,0.0442,0,166,0.0019536400000000004
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,121,M+KD+S+V+MP,1.0,1,236,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,122,L+KD+S+V+MP,0.92565,1,186,0.005527922500000004
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,123,M+L+KD+S+V+MP,1.0,1,256,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,124,C+KD+S+V+MP,0.99755,1,197,6.002499999999766e-06
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,125,M+C+KD+S+V+MP,1.0,1,267,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,126,L+C+KD+S+V+MP,1.0,1,217,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,127,M+L+C+KD+S+V+MP,1.0,1,287,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,128,SD,0.0,0,62,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,129,M+SD,0.0,0,132,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,130,L+SD,0.0,0,82,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,131,M+L+SD,0.00245,0,152,6.0025e-06
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,132,C+SD,0.0,0,93,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,133,M+C+SD,0.07435,0,163,0.0055279225
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,134,L+C+SD,0.0,0,113,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,135,M+L+C+SD,0.9558,1,183,0.0019536400000000017
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,136,KD+SD,0.0,0,84,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,137,M+KD+SD,0.0199,0,154,0.00039601
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,138,L+KD+SD,0.0,0,104,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,139,M+L+KD+SD,0.4953,0,174,0.24532209000000002
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,140,C+KD+SD,0.0,0,115,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,141,M+C+KD+SD,0.91465,1,185,0.007284622500000006
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,142,L+C+KD+SD,0.0,0,135,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,143,M+L+C+KD+SD,1.0,1,205,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,144,S+SD,0.0031,0,162,9.61e-06
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,145,M+S+SD,1.0,1,232,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,146,L+S+SD,0.77795,1,182,0.049306202499999986
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,147,M+L+S+SD,1.0,1,252,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,148,C+S+SD,0.9936,1,193,4.0959999999999506e-05
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,149,M+C+S+SD,1.0,1,263,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,150,L+C+S+SD,1.0,1,213,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,151,M+L+C+S+SD,1.0,1,283,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,152,KD+S+SD,0.8585,1,184,0.020022249999999988
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,153,M+KD+S+SD,1.0,1,254,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,154,L+KD+S+SD,0.99965,1,204,1.2249999999997302e-07
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,155,M+L+KD+S+SD,1.0,1,274,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,156,C+KD+S+SD,1.0,1,215,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,157,M+C+KD+S+SD,1.0,1,285,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,158,L+C+KD+S+SD,1.0,1,235,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,159,M+L+C+KD+S+SD,1.0,1,305,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,160,V+SD,0.0,0,90,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,161,M+V+SD,0.2105,0,160,0.044310249999999995
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,162,L+V+SD,0.0,0,110,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,163,M+L+V+SD,0.98335,1,180,0.0002772225000000018
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,164,C+V+SD,0.0,0,121,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,165,M+C+V+SD,0.9994,1,191,3.6000000000005394e-07
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,166,L+C+V+SD,0.0004,0,141,1.6e-07
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,167,M+L+C+V+SD,1.0,1,211,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,168,KD+V+SD,0.0,0,112,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,169,M+KD+V+SD,0.94645,1,182,0.0028676024999999983
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,170,L+KD+V+SD,0.0,0,132,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,171,M+L+KD+V+SD,1.0,1,202,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,172,C+KD+V+SD,0.0038,0,143,1.444e-05
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,173,M+C+KD+V+SD,1.0,1,213,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,174,L+C+KD+V+SD,0.7304,0,163,0.5334841600000001
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,175,M+L+C+KD+V+SD,1.0,1,233,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,176,S+V+SD,1.0,1,190,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,177,M+S+V+SD,1.0,1,260,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,178,L+S+V+SD,1.0,1,210,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,179,M+L+S+V+SD,1.0,1,280,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,180,C+S+V+SD,1.0,1,221,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,181,M+C+S+V+SD,1.0,1,291,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,182,L+C+S+V+SD,1.0,1,241,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,183,M+L+C+S+V+SD,1.0,1,311,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,184,KD+S+V+SD,1.0,1,212,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,185,M+KD+S+V+SD,1.0,1,282,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,186,L+KD+S+V+SD,1.0,1,232,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,187,M+L+KD+S+V+SD,1.0,1,302,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,188,C+KD+S+V+SD,1.0,1,243,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,189,M+C+KD+S+V+SD,1.0,1,313,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,190,L+C+KD+S+V+SD,1.0,1,263,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,191,M+L+C+KD+S+V+SD,1.0,1,333,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,192,MP+SD,0.0,0,78,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,193,M+MP+SD,5e-05,0,148,2.5e-09
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,194,L+MP+SD,0.0,0,98,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,195,M+L+MP+SD,0.15145,0,168,0.0229371025
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,196,C+MP+SD,0.0,0,109,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,197,M+C+MP+SD,0.7918,1,179,0.04334724000000002
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,198,L+C+MP+SD,0.0,0,129,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,199,M+L+C+MP+SD,0.99995,1,199,2.499999999999449e-09
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,200,KD+MP+SD,0.0,0,100,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,201,M+KD+MP+SD,0.22555,0,170,0.0508728025
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,202,L+KD+MP+SD,0.0,0,120,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,203,M+L+KD+MP+SD,0.9991,1,190,8.100000000000215e-07
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,204,C+KD+MP+SD,0.0,0,131,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,205,M+C+KD+MP+SD,1.0,1,201,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,206,L+C+KD+MP+SD,0.00065,0,151,4.225e-07
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,207,M+L+C+KD+MP+SD,1.0,1,221,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,208,S+MP+SD,0.536,1,178,0.21529599999999996
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,209,M+S+MP+SD,1.0,1,248,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,210,L+S+MP+SD,0.9877,1,198,0.00015128999999999945
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,211,M+L+S+MP+SD,1.0,1,268,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,212,C+S+MP+SD,0.99995,1,209,2.499999999999449e-09
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,213,M+C+S+MP+SD,1.0,1,279,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,214,L+C+S+MP+SD,1.0,1,229,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,215,M+L+C+S+MP+SD,1.0,1,299,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,216,KD+S+MP+SD,0.9997,1,200,8.999999999998017e-08
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,217,M+KD+S+MP+SD,1.0,1,270,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,218,L+KD+S+MP+SD,1.0,1,220,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,219,M+L+KD+S+MP+SD,1.0,1,290,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,220,C+KD+S+MP+SD,1.0,1,231,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,221,M+C+KD+S+MP+SD,1.0,1,301,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,222,L+C+KD+S+MP+SD,1.0,1,251,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,223,M+L+C+KD+S+MP+SD,1.0,1,321,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,224,V+MP+SD,0.0,0,106,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,225,M+V+MP+SD,0.92205,1,176,0.006076202499999995
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,226,L+V+MP+SD,0.0,0,126,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,227,M+L+V+MP+SD,1.0,1,196,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,228,C+V+MP+SD,0.0,0,137,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,229,M+C+V+MP+SD,1.0,1,207,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,230,L+C+V+MP+SD,0.33825,0,157,0.1144130625
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,231,M+L+C+V+MP+SD,1.0,1,227,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,232,KD+V+MP+SD,0.0,0,128,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,233,M+KD+V+MP+SD,0.99995,1,198,2.499999999999449e-09
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,234,L+KD+V+MP+SD,0.0014,0,148,1.96e-06
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,235,M+L+KD+V+MP+SD,1.0,1,218,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,236,C+KD+V+MP+SD,0.33625,0,159,0.11306406249999999
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,237,M+C+KD+V+MP+SD,1.0,1,229,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,238,L+C+KD+V+MP+SD,0.9979,1,179,4.409999999999961e-06
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,239,M+L+C+KD+V+MP+SD,1.0,1,249,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,240,S+V+MP+SD,1.0,1,206,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,241,M+S+V+MP+SD,1.0,1,276,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,242,L+S+V+MP+SD,1.0,1,226,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,243,M+L+S+V+MP+SD,1.0,1,296,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,244,C+S+V+MP+SD,1.0,1,237,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,245,M+C+S+V+MP+SD,1.0,1,307,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,246,L+C+S+V+MP+SD,1.0,1,257,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,247,M+L+C+S+V+MP+SD,1.0,1,327,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,248,KD+S+V+MP+SD,1.0,1,228,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,249,M+KD+S+V+MP+SD,1.0,1,298,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,250,L+KD+S+V+MP+SD,1.0,1,248,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,251,M+L+KD+S+V+MP+SD,1.0,1,318,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,252,C+KD+S+V+MP+SD,1.0,1,259,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,253,M+C+KD+S+V+MP+SD,1.0,1,329,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2018,13579,254,L+C+KD+S+V+MP+SD,1.0,1,279,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,1,M,0.0,0,68,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,2,L,0.0,0,16,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,3,M+L,0.0,0,84,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,4,C,0.0,0,24,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,5,M+C,0.0,0,92,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,6,L+C,0.0,0,40,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,7,M+L+C,0.0,0,108,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,8,KD,0.0,0,19,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,9,M+KD,0.0,0,87,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,10,L+KD,0.0,0,35,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,11,M+L+KD,0.0,0,103,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,12,C+KD,0.0,0,43,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,13,M+C+KD,0.0,0,111,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,14,L+C+KD,0.0,0,59,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,15,M+L+C+KD,0.0,0,127,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,16,S,0.0,0,107,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,17,M+S,0.0912,1,175,0.8259174400000001
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,18,L+S,0.0,0,123,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,19,M+L+S,0.82685,1,191,0.02998092250000001
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,20,C+S,0.0,0,131,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,21,M+C+S,0.99845,1,199,2.402500000000159e-06
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,22,L+C+S,5e-05,0,147,2.5e-09
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,23,M+L+C+S,1.0,1,215,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,24,KD+S,0.0,0,126,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,25,M+KD+S,0.93905,1,194,0.0037149024999999936
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,26,L+KD+S,0.0,0,142,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,27,M+L+KD+S,0.99945,1,210,3.025000000000555e-07
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,28,C+KD+S,0.0,0,150,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,29,M+C+KD+S,1.0,1,218,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,30,L+C+KD+S,0.06455,0,166,0.004166702499999999
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,31,M+L+C+KD+S,1.0,1,234,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,32,V,0.0,0,24,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,33,M+V,0.0,0,92,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,34,L+V,0.0,0,40,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,35,M+L+V,0.0,0,108,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,36,C+V,0.0,0,48,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,37,M+C+V,0.0,0,116,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,38,L+C+V,0.0,0,64,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,39,M+L+C+V,0.0,0,132,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,40,KD+V,0.0,0,43,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,41,M+KD+V,0.0,0,111,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,42,L+KD+V,0.0,0,59,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,43,M+L+KD+V,0.0,0,127,0.0
CHALLENGER_B_lw_gaussian,tier3_iso,2022,12345,44,C+KD+V,0.0,0,67,0.0
