forecast_cases_count,party_rows_count,MAE_8parties,mean_CRPS_8parties,MAE_all9,mean_CRPS_all9,REST_CRPS,EnergyScore_all9,coverage_50,coverage_80,coverage_90,mean_width_50,mean_width_80,mean_width_90,mean_lambda,fraction_lambda_lt_0_90,model,horizon_days
2,18,1.4849625,1.023504125,1.44095,1.0036296111111112,0.8446334999999999,3.5543635,0.3888888888888889,0.7222222222222222,0.8333333333333334,1.8902888888888891,3.604244444444445,4.685188888888888,0.9997500000000001,0.001,pp_centered_noise,112
2,18,1.49428125,1.0888883125,1.417366666666667,1.0385900000000001,0.6362035,3.7579455000000004,0.3333333333333333,0.5555555555555556,0.7222222222222222,1.7244722222222224,3.256477777777777,4.182661111111111,0.9995999999999999,0.00145,pp_centered_noise,84
2,18,1.32831875,0.9878524375000001,1.2592944444444445,0.942046611111111,0.5756,3.4776279999999997,0.3333333333333333,0.6111111111111112,0.6666666666666666,1.549311111111111,2.8991166666666666,3.6428333333333334,0.9995499999999998,0.00175,pp_centered_noise,56
2,18,1.07373125,0.7796703125,1.027511111111111,0.7528664999999999,0.5384359999999999,2.8184769999999997,0.3888888888888889,0.6666666666666666,0.6666666666666666,1.3900055555555555,2.572261111111111,3.1268888888888893,0.99925,0.00285,pp_centered_noise,28
2,18,0.753125,0.5324504375,0.7264111111111112,0.5198982777777778,0.419481,2.0227215,0.5555555555555556,0.7222222222222222,0.8333333333333334,1.2868833333333334,2.3724055555555554,2.7708222222222223,0.9984500000000001,0.00635,pp_centered_noise,14
2,18,0.5655812499999999,0.4044339375,0.5478333333333333,0.39523861111111114,0.32167599999999996,1.6019085,0.6666666666666666,0.8888888888888888,0.8888888888888888,1.3277222222222222,2.3300611111111116,2.6732555555555555,0.9985999999999999,0.0056500000000000005,pp_centered_noise,7
2,18,1.4590687500000001,0.9802388125000001,1.4173222222222224,0.9606739444444443,0.804155,3.5543530000000008,0.5,0.8333333333333334,0.8888888888888888,2.3421166666666666,4.379866666666667,5.584122222222223,0.9979499999999999,0.00735,pp_symmetric_noise,112
2,18,1.4550125,1.0280769374999998,1.3807222222222222,0.9811202222222222,0.6054665,3.7231805,0.4444444444444444,0.7222222222222222,0.8888888888888888,2.1830722222222225,4.057583333333333,5.116833333333335,0.9961,0.0138,pp_symmetric_noise,84
2,18,1.3197812500000001,0.945948,1.249088888888889,0.9010605555555554,0.541961,3.4547040000000004,0.4444444444444444,0.7222222222222222,0.8888888888888888,2.0408222222222228,3.763861111111111,4.676866666666667,0.9955499999999999,0.01575,pp_symmetric_noise,56
2,18,1.1050375,0.760877375,1.0534666666666668,0.7328892777777779,0.5089845,2.772204,0.3888888888888889,0.8333333333333334,0.8888888888888888,1.9036388888888887,3.540611111111111,4.305594444444444,0.9950499999999999,0.01715,pp_symmetric_noise,28
2,18,0.7618750000000001,0.5533379375,0.7377833333333332,0.5359995555555556,0.39729250000000005,2.043596,0.6666666666666666,0.8888888888888888,0.9444444444444444,1.7845444444444445,3.4337944444444446,4.090611111111112,0.99,0.03225,pp_symmetric_noise,14
2,18,0.55955625,0.45623643750000004,0.5472666666666667,0.44102227777777775,0.319309,1.7137655,0.7222222222222222,1.0,1.0,1.7743444444444447,3.467,4.058127777777778,0.9899,0.03365,pp_symmetric_noise,7
