forecast_cases_count,party_rows_count,MAE_8parties,mean_CRPS_8parties,MAE_all9,mean_CRPS_all9,REST_CRPS,coverage_50,coverage_80,coverage_90,mean_width_50,mean_width_80,mean_width_90,variant,election_date
6,54,1.33724375,1.0622935208333333,1.3108425925925924,1.050231574074074,0.9537359999999998,0.12962962962962962,0.3148148148148148,0.3888888888888889,0.8371925925925924,1.6219388888888888,2.1996296296296296,base,2018-09-09
6,54,0.8882395833333333,0.6364349166666666,0.8181814814814814,0.586334962962963,0.18553533333333336,0.3888888888888889,0.5555555555555556,0.7037037037037037,0.9030870370370369,1.7596185185185187,2.381320370370371,base,2022-09-11
6,54,8.096012499999999,7.736187833333333,7.21512962962963,6.889810462962965,0.11879150000000001,0.05555555555555555,0.07407407407407407,0.07407407407407407,0.7217648148148146,1.4365814814814817,1.9165407407407409,bias_only,2018-09-09
6,54,5.028766666666666,4.632264291666667,4.5412592592592596,4.169163999999999,0.4643616666666666,0.0,0.018518518518518517,0.1111111111111111,0.830188888888889,1.6140944444444445,2.163205555555556,bias_only,2022-09-11
6,54,2.5793,2.601377041666667,2.4660055555555553,2.4166934814814818,0.9392250000000001,0.46296296296296297,0.9074074074074074,0.9074074074074074,4.690357407407408,19.34232962962963,19.75465,noise_only,2018-09-09
6,54,2.9252625,2.4992759166666665,2.629924074074074,2.2536539444444443,0.28867816666666674,0.24074074074074073,0.9629629629629629,0.9629629629629629,1.8370277777777775,19.749175925925925,20.22739259259259,noise_only,2022-09-11
6,54,1.98098125,2.6560766458333336,1.8328944444444448,2.4100117592592594,0.4414926666666667,0.3333333333333333,0.5,0.5555555555555556,4.493496296296296,17.390414814814815,17.74425555555555,bias_plus_noise,2018-09-09
6,54,0.7918333333333333,1.3338382708333334,0.7522722222222221,1.2213978703703703,0.32187466666666664,0.6481481481481481,0.7962962962962963,0.8703703703703703,1.921559259259259,18.272094444444445,18.684103703703702,bias_plus_noise,2022-09-11
