origin,party,bitwise_identical,crps_campaign_paths,crps_dynamics_v2
2019-03-12,C,True,0.13188266483010402,0.13188266483010402
2019-03-12,KD,True,0.8825315270773861,0.8825315270773861
2019-03-12,S,True,0.35937169284245385,0.35937169284245385
2019-03-12,V,True,0.12897890398702844,0.12897890398702844
2019-03-12,MP,True,0.3028763277609021,0.3028763277609021
2019-03-12,SD,True,0.2842126932105188,0.2842126932105188
2019-03-26,M,True,0.41792054455551625,0.41792054455551625
2019-03-26,L,True,0.06320587184144542,0.06320587184144542
2019-03-26,C,True,0.08441804657555071,0.08441804657555071
2019-03-26,KD,True,0.6934983254280547,0.6934983254280547
2019-03-26,S,True,0.34690614469182324,0.34690614469182324
2019-03-26,V,True,0.08716112623817998,0.08716112623817998
2019-03-26,MP,True,0.3927952640395621,0.3927952640395621
2019-03-26,SD,True,0.25581524409490225,0.25581524409490225
2019-04-09,M,True,0.16749778749564942,0.16749778749564942
2019-04-09,L,True,0.1175246921002071,0.1175246921002071
2019-04-09,C,True,0.12325162000090617,0.12325162000090617
2019-04-09,KD,True,0.17146649472471676,0.17146649472471676
2019-04-09,S,True,0.28777805617117735,0.28777805617117735
2019-04-09,V,True,0.08482398932313051,0.08482398932313051
2019-04-09,MP,True,0.2875982679410023,0.2875982679410023
2019-04-09,SD,True,0.17767430976988263,0.17767430976988263
2019-04-23,M,True,0.24848775698691183,0.24848775698691183
2019-04-23,L,True,0.0689187510688529,0.0689187510688529
2019-04-23,C,True,0.25234722808981747,0.25234722808981747
2019-04-23,KD,True,0.6739614857748338,0.6739614857748338
2019-04-23,S,True,0.12871249853892952,0.12871249853892952
2019-04-23,V,True,0.07896881003893147,0.07896881003893147
2019-04-23,MP,True,0.2894035806938341,0.2894035806938341
2019-04-23,SD,True,0.15317762714347838,0.15317762714347838
2019-05-07,M,True,0.5196809599157124,0.5196809599157124
2019-05-07,L,True,0.0664515387849399,0.0664515387849399
2019-05-07,C,True,0.25374828912956315,0.25374828912956315
2019-05-07,KD,True,1.4297372088472389,1.4297372088472389
2019-05-07,S,True,0.12343488459561808,0.12343488459561808
2019-05-07,V,True,0.11725154880303035,0.11725154880303035
2019-05-07,MP,True,0.28711136164769985,0.28711136164769985
2019-05-07,SD,True,0.14832916608560032,0.14832916608560032
2019-05-21,M,True,0.5956935225692477,0.5956935225692477
2019-05-21,L,True,0.1198113365632098,0.1198113365632098
2019-05-21,C,True,0.26516444573943254,0.26516444573943254
2019-05-21,KD,True,1.6146582169589963,1.6146582169589963
2019-05-21,S,True,0.1269440536388204,0.1269440536388204
2019-05-21,V,True,0.18922514641463462,0.18922514641463462
2019-05-21,MP,True,0.28036762708534035,0.28036762708534035
2019-05-21,SD,True,0.21002649725693356,0.21002649725693356
2019-06-04,M,True,0.4381351229944048,0.4381351229944048
2019-06-04,L,True,0.043126061301273416,0.043126061301273416
2019-06-04,C,True,0.13703274866249862,0.13703274866249862
2019-06-04,KD,True,0.6361741929261269,0.6361741929261269
2019-06-04,S,True,0.12527460036442828,0.12527460036442828
2019-06-04,V,True,0.06517052873000181,0.06517052873000181
2019-06-04,MP,True,0.054332640966103546,0.054332640966103546
2019-06-04,SD,True,0.1768502256806121,0.1768502256806121
2019-06-18,M,True,0.2630387067310985,0.2630387067310985
2019-06-18,L,True,0.04337772883775483,0.04337772883775483
2019-06-18,C,True,0.0758446091717545,0.0758446091717545
2019-06-18,KD,True,0.3079534369913558,0.3079534369913558
2019-06-18,S,True,0.13256579538805202,0.13256579538805202
2019-06-18,V,True,0.0816211910695695,0.0816211910695695
2019-06-18,MP,True,0.12117215414645127,0.12117215414645127
2019-06-18,SD,True,0.2029198348279858,0.2029198348279858
2019-07-02,M,True,0.21682455013652957,0.21682455013652957
2019-07-02,L,True,0.12189163533999905,0.12189163533999905
2019-07-02,C,True,0.08522567191683672,0.08522567191683672
2019-07-02,KD,True,0.6194287496094649,0.6194287496094649
2019-07-02,S,True,0.18784945793480523,0.18784945793480523
2019-07-02,V,True,0.07745014979057158,0.07745014979057158
2019-07-02,MP,True,0.07538471245335981,0.07538471245335981
2019-07-02,SD,True,0.488549679634512,0.488549679634512
2019-07-16,M,True,0.2107012171538895,0.2107012171538895
2019-07-16,L,True,0.06672505647531313,0.06672505647531313
2019-07-16,C,True,0.12843387976202453,0.12843387976202453
2019-07-16,KD,True,0.3826169501622499,0.3826169501622499
2019-07-16,S,True,0.2338551281631236,0.2338551281631236
2019-07-16,V,True,0.06363873578425758,0.06363873578425758
2019-07-16,MP,True,0.054575215632397645,0.054575215632397645
2019-07-16,SD,True,0.5181393372514002,0.5181393372514002
2019-07-30,M,True,0.2922005845000728,0.2922005845000728
2019-07-30,L,True,0.06273417437001166,0.06273417437001166
2019-07-30,C,True,0.12096392105874659,0.12096392105874659
2019-07-30,KD,True,0.32365685994905935,0.32365685994905935
2019-07-30,S,True,0.18879877670030376,0.18879877670030376
2019-07-30,V,True,0.07951566177195879,0.07951566177195879
2019-07-30,MP,True,0.11843828124550873,0.11843828124550873
2019-07-30,SD,True,0.45306091545110205,0.45306091545110205
2019-08-13,M,True,0.2560665435106909,0.2560665435106909
2019-08-13,L,True,0.06286310728818495,0.06286310728818495
2019-08-13,C,True,0.1822729527400127,0.1822729527400127
2019-08-13,KD,True,0.3232381532829381,0.3232381532829381
2019-08-13,S,True,0.2808779159614344,0.2808779159614344
2019-08-13,V,True,0.08079714017493345,0.08079714017493345
2019-08-13,MP,True,0.06964115396542539,0.06964115396542539
2019-08-13,SD,True,0.7614638751978794,0.7614638751978794
2019-08-27,M,True,0.1648698819902048,0.1648698819902048
2019-08-27,L,True,0.044342866974309336,0.044342866974309336
2019-08-27,C,True,0.2573949674989122,0.2573949674989122
2019-08-27,KD,True,0.2516416432577519,0.2516416432577519
2019-08-27,S,True,0.2872818424466064,0.2872818424466064
2019-08-27,V,True,0.07814935759447872,0.07814935759447872
2019-08-27,MP,True,0.07199500540660475,0.07199500540660475
2019-08-27,SD,True,0.8704909419298892,0.8704909419298892
2019-09-10,M,True,0.20434136209351605,0.20434136209351605
2019-09-10,L,True,0.06307000409344382,0.06307000409344382
2019-09-10,C,True,0.17640176089117154,0.17640176089117154
2019-09-10,KD,True,0.13420971878952764,0.13420971878952764
2019-09-10,S,True,0.12739582042690933,0.12739582042690933
2019-09-10,V,True,0.05981118654966491,0.05981118654966491
2019-09-10,MP,True,0.06933682857135312,0.06933682857135312
2019-09-10,SD,True,0.6722350690885451,0.6722350690885451
2019-09-24,M,True,0.5682590135540329,0.5682590135540329
2019-09-24,L,True,0.11894174114381946,0.11894174114381946
2019-09-24,C,True,0.08288617438642129,0.08288617438642129
2019-09-24,KD,True,0.11352745939910452,0.11352745939910452
2019-09-24,S,True,0.1556668007678269,0.1556668007678269
2019-09-24,V,True,0.12871077980543677,0.12871077980543677
2019-09-24,MP,True,0.04956731039874468,0.04956731039874468
2019-09-24,SD,True,0.747222005723014,0.747222005723014
2019-10-08,M,True,0.5663026933103761,0.5663026933103761
2019-10-08,L,True,0.06537079708773086,0.06537079708773086
2019-10-08,C,True,0.08071939088536284,0.08071939088536284
2019-10-08,KD,True,0.09472765998328186,0.09472765998328186
2019-10-08,S,True,0.28645539080122606,0.28645539080122606
2019-10-08,V,True,0.18520046008022256,0.18520046008022256
2019-10-08,MP,True,0.04898454253731774,0.04898454253731774
2019-10-08,SD,True,0.9857929035553396,0.9857929035553396
2019-10-22,M,True,0.3968283008813899,0.3968283008813899
2019-10-22,L,True,0.04060949347021542,0.04060949347021542
2019-10-22,C,True,0.12360248338204097,0.12360248338204097
2019-10-22,KD,True,0.18989963901735557,0.18989963901735557
2019-10-22,S,True,0.2766693767495585,0.2766693767495585
2019-10-22,V,True,0.1960235313822663,0.1960235313822663
2019-10-22,MP,True,0.07058587967034374,0.07058587967034374
2019-10-22,SD,True,1.0858088745133414,1.0858088745133414
2019-11-05,M,True,0.22779927579711345,0.22779927579711345
2019-11-05,L,True,0.06295866722012466,0.06295866722012466
2019-11-05,C,True,0.06680054313419731,0.06680054313419731
2019-11-05,KD,True,0.39373798453580505,0.39373798453580505
2019-11-05,S,True,0.28465424067451267,0.28465424067451267
2019-11-05,V,True,0.2729140333386075,0.2729140333386075
2019-11-05,MP,True,0.04798739577241293,0.04798739577241293
2019-11-05,SD,True,0.8953466286016714,0.8953466286016714
2019-11-19,M,True,0.1545436909778488,0.1545436909778488
2019-11-19,L,True,0.040927495052939425,0.040927495052939425
2019-11-19,C,True,0.12871190072494665,0.12871190072494665
2019-11-19,KD,True,0.18910159255326253,0.18910159255326253
2019-11-19,S,True,0.1849206291869543,0.1849206291869543
2019-11-19,V,True,0.2686434761180949,0.2686434761180949
2019-11-19,MP,True,0.04685472054628731,0.04685472054628731
2019-11-19,SD,True,0.2052401259343949,0.2052401259343949
2019-12-03,M,True,0.17176252208854892,0.17176252208854892
2019-12-03,L,True,0.0636597596758697,0.0636597596758697
2019-12-03,C,True,0.1282710092399163,0.1282710092399163
2019-12-03,KD,True,0.13096653207665326,0.13096653207665326
2019-12-03,S,True,0.18941679205826856,0.18941679205826856
2019-12-03,V,True,0.26398318560047135,0.26398318560047135
2019-12-03,MP,True,0.12002115723939447,0.12002115723939447
2019-12-03,SD,True,0.19253055266771107,0.19253055266771107
2019-12-17,M,True,0.15731170597525046,0.15731170597525046
2019-12-17,L,True,0.06465016118094982,0.06465016118094982
2019-12-17,C,True,0.08628994048103811,0.08628994048103811
2019-12-17,KD,True,0.18100126549911355,0.18100126549911355
2019-12-17,S,True,0.1887137004948498,0.1887137004948498
2019-12-17,V,True,0.3569960368109331,0.3569960368109331
2019-12-17,MP,True,0.19351352948558342,0.19351352948558342
2019-12-17,SD,True,0.19625580901563322,0.19625580901563322
2019-12-31,M,True,0.18133411244856745,0.18133411244856745
2019-12-31,L,True,0.06423994520725285,0.06423994520725285
2019-12-31,C,True,0.06708804263341675,0.06708804263341675
2019-12-31,KD,True,0.0998765759569391,0.0998765759569391
2019-12-31,S,True,0.1791582390212928,0.1791582390212928
2019-12-31,V,True,0.3386739180877723,0.3386739180877723
2019-12-31,MP,True,0.20074836784711164,0.20074836784711164
2019-12-31,SD,True,0.22947284491463704,0.22947284491463704
2020-01-14,M,True,0.17561748192063154,0.17561748192063154
2020-01-14,L,True,0.04033623949939018,0.04033623949939018
2020-01-14,C,True,0.06674479948632278,0.06674479948632278
2020-01-14,KD,True,0.12544331281085636,0.12544331281085636
2020-01-14,S,True,0.12943816686145032,0.12943816686145032
2020-01-14,V,True,0.1942980759070019,0.1942980759070019
2020-01-14,MP,True,0.1239995810168762,0.1239995810168762
2020-01-14,SD,True,0.3363677679650569,0.3363677679650569
2020-01-28,M,True,0.20407892302058928,0.20407892302058928
2020-01-28,L,True,0.040041939008439525,0.040041939008439525
2020-01-28,C,True,0.07701041763257518,0.07701041763257518
2020-01-28,KD,True,0.19015911119811202,0.19015911119811202
2020-01-28,S,True,0.1536003523097187,0.1536003523097187
2020-01-28,V,True,0.12518572881218948,0.12518572881218948
2020-01-28,MP,True,0.12317883048892053,0.12317883048892053
2020-01-28,SD,True,0.4859998577647274,0.4859998577647274
2020-02-11,M,True,0.2939936965283788,0.2939936965283788
2020-02-11,L,True,0.12353809699135732,0.12353809699135732
2020-02-11,C,True,0.18673587750395998,0.18673587750395998
2020-02-11,KD,True,0.1285963268152185,0.1285963268152185
2020-02-11,S,True,1.2736480232365153,1.2736480232365153
2020-02-11,V,True,0.1746266699844596,0.1746266699844596
2020-02-11,MP,True,0.12661080942177433,0.12661080942177433
2020-02-11,SD,True,0.785672823671677,0.785672823671677
2020-02-25,M,True,0.3629302305097785,0.3629302305097785
2020-02-25,L,True,0.20300250945629772,0.20300250945629772
2020-02-25,C,True,0.33836806495981986,0.33836806495981986
2020-02-25,KD,True,0.10182029735418835,0.10182029735418835
2020-02-25,S,True,2.5693427909363167,2.5693427909363167
2020-02-25,V,True,0.4106148635065784,0.4106148635065784
2020-02-25,MP,True,0.12135697823025739,0.12135697823025739
2020-02-25,SD,True,1.366544953579564,1.366544953579564
2020-03-10,M,True,0.37010825925000357,0.37010825925000357
2020-03-10,L,True,0.12174538884819376,0.12174538884819376
2020-03-10,C,True,0.3431266320943162,0.3431266320943162
2020-03-10,KD,True,0.13036640933520588,0.13036640933520588
2020-03-10,S,True,2.5810385277834316,2.5810385277834316
2020-03-10,V,True,0.4158300684258184,0.4158300684258184
2020-03-10,MP,True,0.06274181611566633,0.06274181611566633
2020-03-10,SD,True,1.4101695391520952,1.4101695391520952
2020-03-24,M,True,0.2929215126398994,0.2929215126398994
2020-03-24,L,True,0.1300286856763062,0.1300286856763062
2020-03-24,C,True,0.25882504598984,0.25882504598984
2020-03-24,KD,True,0.24633051415050589,0.24633051415050589
2020-03-24,S,True,3.1617951964057056,3.1617951964057056
2020-03-24,V,True,0.5174186333208731,0.5174186333208731
2020-03-24,MP,True,0.12523583656597015,0.12523583656597015
2020-03-24,SD,True,1.3751118481910067,1.3751118481910067
2020-04-07,M,True,0.20811285472972751,0.20811285472972751
2020-04-07,L,True,0.1238366485999424,0.1238366485999424
2020-04-07,C,True,0.17744851803352632,0.17744851803352632
2020-04-07,KD,True,0.12784395029755308,0.12784395029755308
2020-04-07,S,True,1.8346042341939688,1.8346042341939688
2020-04-07,V,True,0.25339965743277704,0.25339965743277704
2020-04-07,MP,True,0.12141841085904988,0.12141841085904988
2020-04-07,SD,True,0.8262984263259674,0.8262984263259674
2020-04-21,M,True,0.24844508557156642,0.24844508557156642
2020-04-21,L,True,0.12576040463158267,0.12576040463158267
2020-04-21,C,True,0.07825386583476795,0.07825386583476795
2020-04-21,KD,True,0.09906654307340748,0.09906654307340748
2020-04-21,S,True,0.3854091951358547,0.3854091951358547
2020-04-21,V,True,0.0843580972909323,0.0843580972909323
2020-04-21,MP,True,0.06071398656802118,0.06071398656802118
2020-04-21,SD,True,0.3680555159639072,0.3680555159639072
2020-05-05,M,True,0.43447923676160904,0.43447923676160904
2020-05-05,L,True,0.12954236483011378,0.12954236483011378
2020-05-05,C,True,0.08083103529281122,0.08083103529281122
2020-05-05,KD,True,0.08184020482610588,0.08184020482610588
2020-05-05,S,True,0.14207502928668492,0.14207502928668492
2020-05-05,V,True,0.06473827748796374,0.06473827748796374
2020-05-05,MP,True,0.12467600420607036,0.12467600420607036
2020-05-05,SD,True,0.2147931801726215,0.2147931801726215
2020-05-19,M,True,0.4336990937126068,0.4336990937126068
2020-05-19,L,True,0.06073184033996093,0.06073184033996093
2020-05-19,C,True,0.13113099617009133,0.13113099617009133
2020-05-19,KD,True,0.09542790611416524,0.09542790611416524
2020-05-19,S,True,0.41820248152557815,0.41820248152557815
2020-05-19,V,True,0.06754066913062434,0.06754066913062434
2020-05-19,MP,True,0.03828921967552,0.03828921967552
2020-05-19,SD,True,0.1843370298254749,0.1843370298254749
2020-06-02,M,True,0.2411107019405347,0.2411107019405347
2020-06-02,L,True,0.06669135266359943,0.06669135266359943
2020-06-02,C,True,0.08230826512434594,0.08230826512434594
2020-06-02,KD,True,0.08089131952824435,0.08089131952824435
2020-06-02,S,True,0.7617845109969663,0.7617845109969663
2020-06-02,V,True,0.06951062928604906,0.06951062928604906
2020-06-02,MP,True,0.06358348923495682,0.06358348923495682
2020-06-02,SD,True,0.31856948825885273,0.31856948825885273
2020-06-16,M,True,0.22283778803347243,0.22283778803347243
2020-06-16,L,True,0.130993820871249,0.130993820871249
2020-06-16,C,True,0.08405365847080376,0.08405365847080376
2020-06-16,KD,True,0.09564428511818568,0.09564428511818568
2020-06-16,S,True,0.8543850430214271,0.8543850430214271
2020-06-16,V,True,0.06172153440363837,0.06172153440363837
2020-06-16,MP,True,0.03985338400971575,0.03985338400971575
2020-06-16,SD,True,0.29227468255993316,0.29227468255993316
2020-06-30,M,True,0.21710747055840462,0.21710747055840462
2020-06-30,L,True,0.12865846562678468,0.12865846562678468
2020-06-30,C,True,0.12337771537820144,0.12337771537820144
2020-06-30,KD,True,0.09787758256141038,0.09787758256141038
2020-06-30,S,True,0.5972948898467354,0.5972948898467354
2020-06-30,V,True,0.0799097014058858,0.0799097014058858
2020-06-30,MP,True,0.06391835280299822,0.06391835280299822
2020-06-30,SD,True,0.25994439352644966,0.25994439352644966
2020-07-14,M,True,0.1848719029370215,0.1848719029370215
2020-07-14,L,True,0.06402683051545638,0.06402683051545638
2020-07-14,C,True,0.07816673799753704,0.07816673799753704
2020-07-14,KD,True,0.0945636940662698,0.0945636940662698
2020-07-14,S,True,0.6945067382192827,0.6945067382192827
2020-07-14,V,True,0.07861559976857635,0.07861559976857635
2020-07-14,MP,True,0.1260457741504733,0.1260457741504733
2020-07-14,SD,True,0.31973564547367217,0.31973564547367217
2020-07-28,M,True,0.1838605070055661,0.1838605070055661
2020-07-28,L,True,0.0649140252150383,0.0649140252150383
2020-07-28,C,True,0.12626087704615704,0.12626087704615704
2020-07-28,KD,True,0.09127740030294157,0.09127740030294157
2020-07-28,S,True,0.7475576844844969,0.7475576844844969
2020-07-28,V,True,0.07885605719054747,0.07885605719054747
2020-07-28,MP,True,0.12481159861692573,0.12481159861692573
2020-07-28,SD,True,0.22602365579239658,0.22602365579239658
2020-08-11,M,True,0.18989013373030006,0.18989013373030006
2020-08-11,L,True,0.03713911949064985,0.03713911949064985
2020-08-11,C,True,0.18658306400864547,0.18658306400864547
2020-08-11,KD,True,0.07773986289060153,0.07773986289060153
2020-08-11,S,True,0.5856527369775483,0.5856527369775483
2020-08-11,V,True,0.18848021812910049,0.18848021812910049
2020-08-11,MP,True,0.12613808572691493,0.12613808572691493
2020-08-11,SD,True,0.1686211824518603,0.1686211824518603
2020-08-25,M,True,0.1912093437496053,0.1912093437496053
2020-08-25,L,True,0.12491506669888197,0.12491506669888197
2020-08-25,C,True,0.11989625753236721,0.11989625753236721
2020-08-25,KD,True,0.12347194452072718,0.12347194452072718
2020-08-25,S,True,0.4254867228470642,0.4254867228470642
2020-08-25,V,True,0.35269363384037367,0.35269363384037367
2020-08-25,MP,True,0.06379654230750804,0.06379654230750804
2020-08-25,SD,True,0.17178130765657218,0.17178130765657218
2020-09-08,M,True,0.19081653221582312,0.19081653221582312
2020-09-08,L,True,0.12554369241139635,0.12554369241139635
2020-09-08,C,True,0.128403343321446,0.128403343321446
2020-09-08,KD,True,0.1256002764660729,0.1256002764660729
2020-09-08,S,True,0.2752222025545542,0.2752222025545542
2020-09-08,V,True,0.18484787736553038,0.18484787736553038
2020-09-08,MP,True,0.0628919079002388,0.0628919079002388
2020-09-08,SD,True,0.16949496420102855,0.16949496420102855
2020-09-22,M,True,0.18486081052280218,0.18486081052280218
2020-09-22,L,True,0.12604452888025958,0.12604452888025958
2020-09-22,C,True,0.12864134674216432,0.12864134674216432
2020-09-22,KD,True,0.12351740906990305,0.12351740906990305
2020-09-22,S,True,0.23480105831358944,0.23480105831358944
2020-09-22,V,True,0.26565919706847807,0.26565919706847807
2020-09-22,MP,True,0.12131712552100844,0.12131712552100844
2020-09-22,SD,True,0.18705873841001275,0.18705873841001275
2020-10-06,M,True,0.2529329512121997,0.2529329512121997
2020-10-06,L,True,0.12544500149257024,0.12544500149257024
2020-10-06,C,True,0.08300928027160484,0.08300928027160484
2020-10-06,KD,True,0.18280446549957227,0.18280446549957227
2020-10-06,S,True,0.1572682312751682,0.1572682312751682
2020-10-06,V,True,0.24906489772768903,0.24906489772768903
2020-10-06,MP,True,0.06408314750416613,0.06408314750416613
2020-10-06,SD,True,0.2105362930390986,0.2105362930390986
2020-10-20,M,True,0.37565691967464276,0.37565691967464276
2020-10-20,L,True,0.12760274390937715,0.12760274390937715
2020-10-20,C,True,0.08133040665965247,0.08133040665965247
2020-10-20,KD,True,0.18583724825861248,0.18583724825861248
2020-10-20,S,True,0.43107304593530593,0.43107304593530593
2020-10-20,V,True,0.0870892952921774,0.0870892952921774
2020-10-20,MP,True,0.19191070850661113,0.19191070850661113
2020-10-20,SD,True,0.24835711648814962,0.24835711648814962
2020-11-03,M,True,0.2582063670952319,0.2582063670952319
2020-11-03,L,True,0.13157038363175474,0.13157038363175474
2020-11-03,C,True,0.12954847713499873,0.12954847713499873
2020-11-03,KD,True,0.1820137466121867,0.1820137466121867
2020-11-03,S,True,0.5543564702111841,0.5543564702111841
2020-11-03,V,True,0.0879607346054479,0.0879607346054479
2020-11-03,MP,True,0.06353986080235415,0.06353986080235415
2020-11-03,SD,True,0.1761515918000886,0.1761515918000886
2020-11-17,M,True,0.1884787390781001,0.1884787390781001
2020-11-17,L,True,0.05938509504540897,0.05938509504540897
2020-11-17,C,True,0.06426753444060698,0.06426753444060698
2020-11-17,KD,True,0.18948973492652593,0.18948973492652593
2020-11-17,S,True,0.1997116504277191,0.1997116504277191
2020-11-17,V,True,0.12399191607043325,0.12399191607043325
2020-11-17,MP,True,0.04204509126215314,0.04204509126215314
2020-11-17,SD,True,0.15578986355678398,0.15578986355678398
2020-12-01,M,True,0.3169009010409832,0.3169009010409832
2020-12-01,L,True,0.030032721540683427,0.030032721540683427
2020-12-01,C,True,0.08064908608804461,0.08064908608804461
2020-12-01,KD,True,0.19271195271925823,0.19271195271925823
2020-12-01,S,True,0.14996170987537427,0.14996170987537427
2020-12-01,V,True,0.06922808557676369,0.06922808557676369
2020-12-01,MP,True,0.043223309659803394,0.043223309659803394
2020-12-01,SD,True,0.19888295423534508,0.19888295423534508
2020-12-15,M,True,0.43141362124117355,0.43141362124117355
2020-12-15,L,True,0.0588324765250311,0.0588324765250311
2020-12-15,C,True,0.08043746755881848,0.08043746755881848
2020-12-15,KD,True,0.183944328266983,0.183944328266983
2020-12-15,S,True,0.15007904341709472,0.15007904341709472
2020-12-15,V,True,0.08468900301414564,0.08468900301414564
2020-12-15,MP,True,0.04353890566454345,0.04353890566454345
2020-12-15,SD,True,0.25144563209188586,0.25144563209188586
2020-12-29,M,True,0.27693942132664645,0.27693942132664645
2020-12-29,L,True,0.06273402925938201,0.06273402925938201
2020-12-29,C,True,0.1322137781231425,0.1322137781231425
2020-12-29,KD,True,0.11829076176337505,0.11829076176337505
2020-12-29,S,True,0.1704409667454002,0.1704409667454002
2020-12-29,V,True,0.08208120692641324,0.08208120692641324
2020-12-29,MP,True,0.041983363613011526,0.041983363613011526
2020-12-29,SD,True,0.20554822227348846,0.20554822227348846
2021-01-12,M,True,0.2561001064334832,0.2561001064334832
2021-01-12,L,True,0.03342535503258004,0.03342535503258004
2021-01-12,C,True,0.1840068106204723,0.1840068106204723
2021-01-12,KD,True,0.120838018377049,0.120838018377049
2021-01-12,S,True,0.1692217880172171,0.1692217880172171
2021-01-12,V,True,0.08514370060045715,0.08514370060045715
2021-01-12,MP,True,0.0420217812729195,0.0420217812729195
2021-01-12,SD,True,0.2456570201778172,0.2456570201778172
2021-01-26,M,True,0.18706449124737246,0.18706449124737246
2021-01-26,L,True,0.0642123202866387,0.0642123202866387
2021-01-26,C,True,0.19997978244070252,0.19997978244070252
2021-01-26,KD,True,0.18689321333627024,0.18689321333627024
2021-01-26,S,True,0.13550073910667693,0.13550073910667693
2021-01-26,V,True,0.11648403893367448,0.11648403893367448
2021-01-26,MP,True,0.06794701927679757,0.06794701927679757
2021-01-26,SD,True,0.1441919474554345,0.1441919474554345
2021-02-09,M,True,0.20549358907134518,0.20549358907134518
2021-02-09,L,True,0.0637001081596466,0.0637001081596466
2021-02-09,C,True,0.08198901081715046,0.08198901081715046
2021-02-09,KD,True,0.11995206910921508,0.11995206910921508
2021-02-09,S,True,0.16906891841378946,0.16906891841378946
2021-02-09,V,True,0.184137071372404,0.184137071372404
2021-02-09,MP,True,0.12747176430511467,0.12747176430511467
2021-02-09,SD,True,0.2074878970257591,0.2074878970257591
2021-02-23,M,True,0.35569140729372833,0.35569140729372833
2021-02-23,L,True,0.033094604573491254,0.033094604573491254
2021-02-23,C,True,0.086605287875995,0.086605287875995
2021-02-23,KD,True,0.11924873833921562,0.11924873833921562
2021-02-23,S,True,0.15090193228421905,0.15090193228421905
2021-02-23,V,True,0.0806348364552828,0.0806348364552828
2021-02-23,MP,True,0.0652255449473823,0.0652255449473823
2021-02-23,SD,True,0.15995376961473456,0.15995376961473456
2021-03-09,M,True,0.2931400614034705,0.2931400614034705
2021-03-09,L,True,0.03289224312299242,0.03289224312299242
2021-03-09,C,True,0.12997544895687455,0.12997544895687455
2021-03-09,KD,True,0.19365751653552174,0.19365751653552174
2021-03-09,S,True,0.13669795719229555,0.13669795719229555
2021-03-09,V,True,0.06471864077589137,0.06471864077589137
2021-03-09,MP,True,0.062117839254874185,0.062117839254874185
2021-03-09,SD,True,0.16833602358690253,0.16833602358690253
2021-03-23,M,True,0.2135939294170327,0.2135939294170327
2021-03-23,L,True,0.1310314846331603,0.1310314846331603
2021-03-23,C,True,0.2654227816325786,0.2654227816325786
2021-03-23,KD,True,0.12293292563122704,0.12293292563122704
2021-03-23,S,True,0.23149751622032833,0.23149751622032833
2021-03-23,V,True,0.08013093502699453,0.08013093502699453
2021-03-23,MP,True,0.0648118829623543,0.0648118829623543
2021-03-23,SD,True,0.19899337987813948,0.19899337987813948
2021-04-06,M,True,0.1716953628506936,0.1716953628506936
2021-04-06,L,True,0.23104429649879432,0.23104429649879432
2021-04-06,C,True,0.3363859597510332,0.3363859597510332
2021-04-06,KD,True,0.18184668727243053,0.18184668727243053
2021-04-06,S,True,0.36349340779367034,0.36349340779367034
2021-04-06,V,True,0.06222407374884137,0.06222407374884137
2021-04-06,MP,True,0.06762169319996328,0.06762169319996328
2021-04-06,SD,True,0.1723345514669875,0.1723345514669875
2021-04-20,M,True,0.1668682128180466,0.1668682128180466
2021-04-20,L,True,0.12732581637419516,0.12732581637419516
2021-04-20,C,True,0.24702621058687427,0.24702621058687427
2021-04-20,KD,True,0.18694381029659063,0.18694381029659063
2021-04-20,S,True,0.44529121020458906,0.44529121020458906
2021-04-20,V,True,0.08374482440873929,0.08374482440873929
2021-04-20,MP,True,0.2077639300654403,0.2077639300654403
2021-04-20,SD,True,0.21826127900063852,0.21826127900063852
2021-05-04,M,True,0.16907841144019542,0.16907841144019542
2021-05-04,L,True,0.1343513881466189,0.1343513881466189
2021-05-04,C,True,0.0890127685036382,0.0890127685036382
2021-05-04,KD,True,0.12207671869116221,0.12207671869116221
2021-05-04,S,True,0.5903859978564889,0.5903859978564889
2021-05-04,V,True,0.3463911530858855,0.3463911530858855
2021-05-04,MP,True,0.20515988176226047,0.20515988176226047
2021-05-04,SD,True,0.29669714880374226,0.29669714880374226
2021-05-18,M,True,0.21154874120538592,0.21154874120538592
2021-05-18,L,True,0.02857376392587324,0.02857376392587324
2021-05-18,C,True,0.1259437120168434,0.1259437120168434
2021-05-18,KD,True,0.1267121475155369,0.1267121475155369
2021-05-18,S,True,0.36303669422136403,0.36303669422136403
2021-05-18,V,True,0.6345033259977358,0.6345033259977358
2021-05-18,MP,True,0.12510899390595448,0.12510899390595448
2021-05-18,SD,True,0.3136128627705351,0.3136128627705351
2021-06-01,M,True,0.28395408880083994,0.28395408880083994
2021-06-01,L,True,0.028216810921263977,0.028216810921263977
2021-06-01,C,True,0.16976070328706439,0.16976070328706439
2021-06-01,KD,True,0.1316749002582527,0.1316749002582527
2021-06-01,S,True,0.36996251739690583,0.36996251739690583
2021-06-01,V,True,0.9053120526303106,0.9053120526303106
2021-06-01,MP,True,0.06241991626619797,0.06241991626619797
2021-06-01,SD,True,0.5346844523905494,0.5346844523905494
2021-06-15,M,True,0.2453056816084439,0.2453056816084439
2021-06-15,L,True,0.06141052977317703,0.06141052977317703
2021-06-15,C,True,0.24437895807163118,0.24437895807163118
2021-06-15,KD,True,0.25146021319175704,0.25146021319175704
2021-06-15,S,True,0.2429048838685955,0.2429048838685955
2021-06-15,V,True,0.7936328032838731,0.7936328032838731
