forecast_cases,N,MAE,RMSE,mean_CRPS_8parties,mean_CRPS_all9,REST_CRPS,coverage_50,coverage_80,coverage_90,mean_width_50,mean_width_80,mean_width_90,model,year_block,horizon_days
52,468,0.770940170940171,1.3358789801372912,0.848076923076923,0.770940170940171,0.15384615384615383,0.07905982905982906,0.07905982905982906,0.07905982905982906,0.0,0.0,0.0,point_persistence,2020,84
52,468,0.864102564102564,1.4661420973332189,0.9521634615384615,0.864102564102564,0.1596153846153846,0.07478632478632478,0.07478632478632478,0.07478632478632478,0.0,0.0,0.0,point_persistence,2020,112
52,468,0.09572649572649573,0.14066387164558208,0.09615384615384616,0.09572649572649573,0.09230769230769229,0.3525641025641026,0.3525641025641026,0.3525641025641026,0.0,0.0,0.0,point_persistence,2021,7
52,468,0.15384615384615385,0.22389328960066027,0.16249999999999998,0.15384615384615385,0.0846153846153846,0.21153846153846154,0.21153846153846154,0.21153846153846154,0.0,0.0,0.0,point_persistence,2021,14
52,468,0.261965811965812,0.3902661813527945,0.28028846153846154,0.261965811965812,0.11538461538461536,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.0,0.0,0.0,point_persistence,2021,28
52,468,0.47393162393162397,0.6892644413325484,0.5122596153846154,0.47393162393162397,0.1673076923076923,0.07051282051282051,0.07051282051282051,0.07051282051282051,0.0,0.0,0.0,point_persistence,2021,56
52,468,0.6594017094017095,0.9463153916706736,0.7153846153846154,0.6594017094017095,0.2115384615384615,0.06196581196581197,0.06196581196581197,0.06196581196581197,0.0,0.0,0.0,point_persistence,2021,84
52,468,0.8158119658119658,1.1748613302424866,0.8879807692307692,0.8158119658119658,0.23846153846153845,0.03632478632478633,0.03632478632478633,0.03632478632478633,0.0,0.0,0.0,point_persistence,2021,112
52,468,0.12435897435897436,0.17589818344761535,0.12403846153846153,0.12435897435897436,0.1269230769230769,0.27564102564102566,0.27564102564102566,0.27564102564102566,0.0,0.0,0.0,point_persistence,2022,7
52,468,0.21623931623931625,0.2969934817552874,0.22115384615384615,0.21623931623931625,0.17692307692307693,0.17094017094017094,0.17094017094017094,0.17094017094017094,0.0,0.0,0.0,point_persistence,2022,14
52,468,0.38547008547008543,0.5206833117271102,0.4004807692307692,0.38547008547008543,0.2653846153846154,0.08974358974358974,0.08974358974358974,0.08974358974358974,0.0,0.0,0.0,point_persistence,2022,28
52,468,0.6816239316239316,0.9045941622023649,0.7103365384615384,0.6816239316239316,0.4519230769230769,0.04487179487179487,0.04487179487179487,0.04487179487179487,0.0,0.0,0.0,point_persistence,2022,56
52,468,0.8905982905982907,1.1956295055450556,0.9355769230769231,0.8905982905982907,0.5307692307692308,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.0,0.0,0.0,point_persistence,2022,84
52,468,1.0397435897435898,1.412686717104596,1.0959134615384616,1.0397435897435898,0.5903846153846154,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.0,0.0,0.0,point_persistence,2022,112
52,468,0.0594017094017094,0.09495838044687799,0.05673076923076924,0.0594017094017094,0.08076923076923076,0.5128205128205128,0.5128205128205128,0.5128205128205128,0.0,0.0,0.0,point_persistence,2023,7
52,468,0.10170940170940172,0.15648379944000432,0.10408653846153847,0.10170940170940172,0.08269230769230768,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.0,0.0,0.0,point_persistence,2023,14
52,468,0.18290598290598295,0.28427445508164434,0.19278846153846158,0.18290598290598295,0.10384615384615382,0.21581196581196582,0.21581196581196582,0.21581196581196582,0.0,0.0,0.0,point_persistence,2023,28
52,468,0.32307692307692304,0.5226493979355502,0.3485576923076923,0.32307692307692304,0.1192307692307692,0.14102564102564102,0.14102564102564102,0.14102564102564102,0.0,0.0,0.0,point_persistence,2023,56
52,468,0.43931623931623937,0.7265419794225574,0.47932692307692304,0.43931623931623937,0.11923076923076922,0.12393162393162394,0.12393162393162394,0.12393162393162394,0.0,0.0,0.0,point_persistence,2023,84
52,468,0.5423076923076923,0.888867521110694,0.5920673076923076,0.5423076923076923,0.14423076923076922,0.08974358974358974,0.08974358974358974,0.08974358974358974,0.0,0.0,0.0,point_persistence,2023,112
53,477,0.0888888888888889,0.12950478164763524,0.08254716981132075,0.0888888888888889,0.13962264150943396,0.37735849056603776,0.37735849056603776,0.37735849056603776,0.0,0.0,0.0,point_persistence,2024,7
53,477,0.13459119496855346,0.19099211350572476,0.1339622641509434,0.13459119496855346,0.13962264150943396,0.2809224318658281,0.2809224318658281,0.2809224318658281,0.0,0.0,0.0,point_persistence,2024,14
