forecast_cases,N,MAE,RMSE,mean_CRPS_8parties,mean_CRPS_all9,REST_CRPS,coverage_50,coverage_80,coverage_90,mean_width_50,mean_width_80,mean_width_90,model,year_block,horizon_days
52,468,0.07291752136752136,0.10822440282820399,0.05267296153846154,0.05638351282051282,0.08606792307692308,0.5598290598290598,0.8183760683760684,0.8846153846153846,0.13102628205128206,0.29453653846153843,0.3535303418803419,symmetric_2y,2025,7
52,468,0.11370064102564102,0.15685425893806182,0.08329808653846155,0.08539516239316239,0.10217176923076922,0.532051282051282,0.7863247863247863,0.8803418803418803,0.24377307692307693,0.42087970085470083,0.5527713675213676,symmetric_2y,2025,14
52,468,0.18671132478632477,0.2493146889025276,0.13959137500000002,0.13784416452991452,0.12386648076923075,0.5106837606837606,0.8205128205128205,0.8995726495726496,0.3408822649572649,0.6881258547008546,0.9251833333333332,symmetric_2y,2025,28
52,468,0.31351410256410256,0.4190739256124212,0.2373199951923077,0.23201050854700855,0.18953461538461538,0.47863247863247865,0.8034188034188035,0.905982905982906,0.5774850427350426,1.1879752136752137,1.5779931623931625,symmetric_2y,2025,56
52,468,0.41013760683760686,0.5568181219574044,0.3169572331730769,0.3055514551282051,0.21430523076923078,0.4722222222222222,0.7991452991452992,0.9038461538461539,0.7696314102564102,1.5880108974358975,2.126314743589744,symmetric_2y,2025,84
52,468,0.5028305555555556,0.6780387614036619,0.38592753125,0.36831650427350426,0.22742828846153845,0.452991452991453,0.7799145299145299,0.8803418803418803,0.9066591880341881,1.8870850427350427,2.589904487179487,symmetric_2y,2025,112
32,288,0.08478055555555557,0.11331959169142426,0.06006054296875,0.06227167361111111,0.07996071874999999,0.53125,0.8194444444444444,0.90625,0.15645763888888886,0.2854458333333334,0.38127500000000003,symmetric_2y,2026 YTD,7
31,279,0.14461326164874552,0.18643691698356557,0.10634222580645161,0.1047496917562724,0.0920094193548387,0.4982078853046595,0.7025089605734767,0.8781362007168458,0.23829068100358425,0.44273799283154114,0.5742258064516129,symmetric_2y,2026 YTD,14
29,261,0.2673103448275862,0.33401952933475537,0.20106644396551723,0.1888672068965517,0.09127331034482761,0.3716475095785441,0.6590038314176245,0.8045977011494253,0.36165555555555556,0.708648275862069,0.9288348659003831,symmetric_2y,2026 YTD,28
25,225,0.48896711111111113,0.613281979734173,0.37721039500000003,0.34854920000000006,0.11925964,0.3333333333333333,0.6088888888888889,0.7644444444444445,0.6025204444444444,1.2129893333333333,1.570555111111111,symmetric_2y,2026 YTD,56
21,189,0.6617089947089947,0.8259641472163138,0.514468375,0.47034879894179893,0.11739219047619047,0.2962962962962963,0.6031746031746031,0.7513227513227513,0.7951867724867725,1.5307079365079366,2.038203174603175,symmetric_2y,2026 YTD,84
17,153,0.826011111111111,1.0248864882149098,0.6384916176470588,0.5805446078431371,0.11696852941176472,0.3202614379084967,0.5751633986928104,0.8169934640522876,0.9177261437908497,1.770524183006536,2.3504124183006536,symmetric_2y,2026 YTD,112
