forecast_cases,N,MAE,RMSE,mean_CRPS_8parties,mean_CRPS_all9,REST_CRPS,coverage_50,coverage_80,coverage_90,mean_width_50,mean_width_80,mean_width_90,model,horizon_days
398,3582,0.09156895589056394,0.13873078661846797,0.08988693467336684,0.09156895589056394,0.1050251256281407,0.38023450586264657,0.38023450586264657,0.38023450586264657,0.0,0.0,0.0,point_persistence,7
397,3573,0.15382031905961377,0.23179896131405517,0.158595717884131,0.15382031905961377,0.11561712846347606,0.2462916316820599,0.2462916316820599,0.2462916316820599,0.0,0.0,0.0,point_persistence,14
395,3555,0.27082981715893106,0.41358097930348714,0.2860126582278481,0.27082981715893106,0.14936708860759496,0.14458509142053447,0.14458509142053447,0.14458509142053447,0.0,0.0,0.0,point_persistence,28
391,3519,0.4805910770105143,0.7346303340889002,0.5139066496163683,0.4805910770105143,0.21406649616368287,0.0900824097755044,0.0900824097755044,0.0900824097755044,0.0,0.0,0.0,point_persistence,56
387,3483,0.6433534309503303,0.9829788847161852,0.6936692506459948,0.6433534309503303,0.24082687338501294,0.07378696525983347,0.07378696525983347,0.07378696525983347,0.0,0.0,0.0,point_persistence,84
383,3447,0.767043806208297,1.168655522221993,0.8305156657963447,0.767043806208297,0.2592689295039165,0.057731360603423265,0.057731360603423265,0.057731360603423265,0.0,0.0,0.0,point_persistence,112
