forecast_cases,N,MAE,RMSE,mean_CRPS_8parties,mean_CRPS_all9,REST_CRPS,coverage_50,coverage_80,coverage_90,mean_width_50,mean_width_80,mean_width_90,model,year_block,horizon_days
53,477,0.10664549266247379,0.15228793895841278,0.08064824528301887,0.07894397064989517,0.06530977358490567,0.4591194968553459,0.7882599580712788,0.8805031446540881,0.14333333333333334,0.3251819706498952,0.42947861635220125,symmetric_4y,2019,7
53,477,0.19060251572327042,0.2733872128212509,0.14616464150943398,0.137159427672956,0.06511771698113208,0.48427672955974843,0.8029350104821803,0.89937106918239,0.29388448637316567,0.5511268343815514,0.7750979035639413,symmetric_4y,2019,14
53,477,0.34016918238993715,0.5031059901418009,0.2681146155660377,0.24747896645702308,0.08239377358490567,0.480083857442348,0.7840670859538784,0.8909853249475891,0.47449077568134174,0.988661215932914,1.4010278825995808,symmetric_4y,2019,28
53,477,0.6055364779874215,0.89105210350071,0.4792007712264151,0.4377505828092243,0.10614907547169809,0.480083857442348,0.8050314465408805,0.8951781970649895,0.8714366876310272,1.7575249475890986,2.564769601677149,symmetric_4y,2019,56
53,477,0.8239125786163523,1.196583465336965,0.6525672169811321,0.5940936540880504,0.12630515094339623,0.429769392033543,0.7756813417190775,0.9077568134171907,1.1835800838574424,2.3642417190775684,3.589930398322851,symmetric_4y,2019,84
53,477,1.003450104821803,1.48580778980996,0.8071986603773584,0.7324295932914047,0.13427705660377356,0.46750524109014674,0.7966457023060797,0.9140461215932913,1.4102316561844863,2.9320410901467504,4.400501886792453,symmetric_4y,2019,112
52,468,0.09771965811965812,0.1648965617239367,0.07774595913461538,0.0766587905982906,0.06796144230769231,0.561965811965812,0.7799145299145299,0.8739316239316239,0.15043675213675214,0.3182758547008547,0.44429401709401706,symmetric_4y,2020,7
52,468,0.17213846153846155,0.2979753833118251,0.13871090865384617,0.1312667435897436,0.07171342307692306,0.5128205128205128,0.8397435897435898,0.9188034188034188,0.2898611111111111,0.5576587606837606,0.7976258547008547,symmetric_4y,2020,14
52,468,0.31983910256410253,0.5579979474887963,0.26001635576923077,0.23962310256410255,0.07647707692307693,0.48504273504273504,0.8418803418803419,0.9252136752136753,0.4840884615384616,1.0225596153846155,1.44789358974359,symmetric_4y,2020,28
52,468,0.5856102564102564,1.0204799681447037,0.47747045432692303,0.4349440042735042,0.09473240384615383,0.4807692307692308,0.8290598290598291,0.9358974358974359,0.8885790598290598,1.9074925213675213,2.6493732905982905,symmetric_4y,2020,56
52,468,0.7748076923076923,1.3389157073421467,0.6365274975961538,0.5783068717948717,0.11254186538461539,0.532051282051282,0.8504273504273504,0.9316239316239316,1.2488858974358972,2.6402408119658123,3.6947856837606836,symmetric_4y,2020,84
52,468,0.8722356837606838,1.46797972982582,0.7152719326923077,0.649385423076923,0.12229334615384617,0.5491452991452992,0.8739316239316239,0.9316239316239316,1.4792673076923077,3.249105128205128,4.546787820512821,symmetric_4y,2020,112
