forecast_cases,N,MAE,RMSE,mean_CRPS_8parties,mean_CRPS_all9,REST_CRPS,coverage_50,coverage_80,coverage_90,mean_width_50,mean_width_80,mean_width_90,model,horizon_days
450,4050,0.09224691358024692,0.13938134916059308,0.09152777777777778,0.09224691358024692,0.098,0.37234567901234567,0.37234567901234567,0.37234567901234567,0.0,0.0,0.0,point_persistence,7
449,4041,0.1628309824300916,0.2411307192302464,0.16723273942093542,0.1628309824300916,0.12761692650334078,0.2291512001979708,0.2291512001979708,0.2291512001979708,0.0,0.0,0.0,point_persistence,14
447,4023,0.29008202833706187,0.43509365393642485,0.30578859060402686,0.29008202833706187,0.1644295302013423,0.13348247576435496,0.13348247576435496,0.13348247576435496,0.0,0.0,0.0,point_persistence,28
443,3987,0.5156257837973413,0.7772182587411286,0.5508465011286683,0.5156257837973413,0.23386004514672687,0.08101329320290945,0.08101329320290945,0.08101329320290945,0.0,0.0,0.0,point_persistence,56
439,3951,0.6943558592761326,1.0442572948748148,0.7467824601366742,0.6943558592761326,0.27494305239179956,0.06605922551252848,0.06605922551252848,0.06605922551252848,0.0,0.0,0.0,point_persistence,84
435,3915,0.8347892720306513,1.251404319711292,0.9001149425287355,0.8347892720306513,0.312183908045977,0.05210727969348659,0.05210727969348659,0.05210727969348659,0.0,0.0,0.0,point_persistence,112
