forecast_cases,N,MAE,RMSE,mean_CRPS_8parties,mean_CRPS_all9,REST_CRPS,coverage_50,coverage_80,coverage_90,mean_width_50,mean_width_80,mean_width_90,model,year_block,horizon_days
53,477,0.08905995807127882,0.12946491231995091,0.06328582547169812,0.06775083647798742,0.10347092452830188,0.5178197064989518,0.8029350104821803,0.9140461215932913,0.1404972746331237,0.3114486373165618,0.4096480083857442,symmetric_recency_weighted,2024,7
53,477,0.13471132075471698,0.190674044366213,0.1000612570754717,0.10046812788259958,0.10372309433962265,0.49056603773584906,0.8322851153039832,0.909853249475891,0.27073836477987423,0.4941689727463312,0.6899765199161426,symmetric_recency_weighted,2024,14
53,477,0.2218825995807128,0.31580849290807894,0.16886490801886794,0.1647620796645702,0.13193945283018868,0.5911949685534591,0.8490566037735849,0.9287211740041929,0.413188679245283,0.8703589098532495,1.2255553459119495,symmetric_recency_weighted,2024,28
53,477,0.3755509433962264,0.5289346002302693,0.2920786438679246,0.27897015723270435,0.1741022641509434,0.6058700209643606,0.8553459119496856,0.9350104821802935,0.7690415094339623,1.5659050314465408,2.182624109014675,symmetric_recency_weighted,2024,56
53,477,0.48704360587002093,0.685798330491422,0.386189625,0.36266358280922434,0.17445524528301887,0.610062893081761,0.8658280922431866,0.9580712788259959,1.0568513626834382,2.1459192872117403,2.947990775681342,symmetric_recency_weighted,2024,84
53,477,0.5613798742138365,0.7994305192674773,0.4490019174528302,0.4168187232704403,0.15935316981132075,0.6289308176100629,0.8846960167714885,0.9706498951781971,1.2733563941299793,2.5599266247379457,3.586737735849056,symmetric_recency_weighted,2024,112
52,468,0.07293461538461539,0.10825174442446724,0.05346611778846154,0.057064173076923075,0.08584861538461536,0.5961538461538461,0.8141025641025641,0.9102564102564102,0.14163141025641024,0.3081649572649573,0.3969474358974359,symmetric_recency_weighted,2025,7
52,468,0.11377435897435896,0.15691033968752569,0.08451702403846154,0.08644400427350427,0.10185984615384618,0.5576923076923077,0.8205128205128205,0.9316239316239316,0.25587499999999996,0.46605833333333335,0.6488198717948718,symmetric_recency_weighted,2025,14
52,468,0.18631752136752133,0.24903359365601815,0.14216416826923076,0.14022175,0.12468240384615387,0.5405982905982906,0.8675213675213675,0.9423076923076923,0.378433547008547,0.7963136752136752,1.1140517094017093,symmetric_recency_weighted,2025,28
52,468,0.31427435897435896,0.4193279498044215,0.2442591201923077,0.23798680341880343,0.18780826923076924,0.5726495726495726,0.8611111111111112,0.9487179487179487,0.6933611111111112,1.3958970085470086,1.970523504273504,symmetric_recency_weighted,2025,56
