forecast_cases,N,MAE,RMSE,mean_CRPS_8parties,mean_CRPS_all9,REST_CRPS,coverage_50,coverage_80,coverage_90,mean_width_50,mean_width_80,mean_width_90,model,horizon_days
398,3582,0.09180206588498047,0.1387923556208439,0.0687260976758794,0.06962048269123396,0.07677556281407036,0.5469011725293133,0.800390843104411,0.8925181462869906,0.16245067001675043,0.32183389168062543,0.41795879396984925,symmetric_2y,7
397,3573,0.1540557514693535,0.23178809978467663,0.1174973740554156,0.1141333518052057,0.08722117380352645,0.5062972292191436,0.8015673103834313,0.9028827315980968,0.27951069129582984,0.5309703890288272,0.7157314861460957,symmetric_2y,14
395,3555,0.2705663853727145,0.4131437315237007,0.2112314509493671,0.2000702360056259,0.11078051645569618,0.5203938115330521,0.809563994374121,0.90042194092827,0.46235884669479604,0.9385579746835442,1.2629780309423346,symmetric_2y,28
391,3519,0.4798597612958227,0.7350946578572246,0.37951888842711,0.3553575893719807,0.1620671969309463,0.5245808468314862,0.8059107701051436,0.8940039784029554,0.8377855924978685,1.716812929809605,2.2488118783745383,symmetric_2y,56
387,3483,0.6408483204134366,0.9817216154160692,0.5126041075581396,0.4764888354866495,0.18756665891472868,0.5256962388745334,0.8070628768303187,0.8914728682170543,1.147640137812231,2.3448837496411135,3.0573379557852425,symmetric_2y,84
383,3447,0.7624786190890629,1.1699950260123033,0.6143979951044386,0.5685988212938787,0.20220543080939948,0.5323469683783,0.8067885117493473,0.8941108210037714,1.3937871192341167,2.8599715694807077,3.7106871482448507,symmetric_2y,112
