model,origin_date,target_date,horizon_days,split,party,is_parliamentary,point_forecast,predictive_mean,actual,error,absolute_error,squared_error,p05,p10,p25,p50,p75,p90,p95,interval50_contains_actual,interval80_contains_actual,interval90_contains_actual,width_50,width_80,width_90,crps,samples_count,seed,origin_estimate_date,origin_estimate_age_days
empirical_symmetric,2018-01-01,2018-01-08,7,Development,M,True,23.1995,23.1963,23.4,-0.2005,0.2005,0.0402,22.7755,22.8999,23.0246,23.1995,23.3347,23.4885,23.6135,0,1,1,0.3101,0.5886,0.838,0.121368,5000,1858761001,2018-01-01,0
empirical_symmetric,2018-01-01,2018-01-08,7,Development,L,True,4.8998,4.9017,4.9,-0.0002,0.0002,0.0,4.7989,4.8029,4.8891,4.8998,4.9824,4.9991,5.0023,1,1,1,0.0933,0.1962,0.2034,0.012411,5000,1858761001,2018-01-01,0
empirical_symmetric,2018-01-01,2018-01-08,7,Development,C,True,9.3996,9.3988,9.3,0.0996,0.0996,0.009912,9.2046,9.2472,9.2948,9.3996,9.4994,9.5496,9.594,1,1,1,0.2046,0.3025,0.3894,0.061908,5000,1858761001,2018-01-01,0
empirical_symmetric,2018-01-01,2018-01-08,7,Development,KD,True,2.9998,2.9999,3.0,-0.0002,0.0002,0.0,2.9072,2.912,2.997,2.9998,3.0026,3.0888,3.0944,1,1,1,0.0056,0.1768,0.1871,0.006509,5000,1858761001,2018-01-01,0
empirical_symmetric,2018-01-01,2018-01-08,7,Development,S,True,28.3994,28.3995,28.3,0.0994,0.0994,0.009872,28.0932,28.1802,28.297,28.3994,28.5018,28.6204,28.6935,1,1,1,0.2048,0.4402,0.6003,0.062458,5000,1858761001,2018-01-01,0
empirical_symmetric,2018-01-01,2018-01-08,7,Development,V,True,7.4994,7.4971,7.5,-0.0006,0.0006,0.0,7.3788,7.3872,7.4152,7.4994,7.5112,7.6117,7.6199,1,1,1,0.096,0.2245,0.2411,0.013635,5000,1858761001,2018-01-01,0
empirical_symmetric,2018-01-01,2018-01-08,7,Development,MP,True,3.9998,4.0003,4.1,-0.1002,0.1002,0.01004,3.9001,3.913,3.9899,3.9998,4.0545,4.0874,4.1004,0,0,1,0.0646,0.1743,0.2003,0.068943,5000,1858761001,2018-01-01,0
empirical_symmetric,2018-01-01,2018-01-08,7,Development,SD,True,16.6993,16.6994,16.6,0.0993,0.0993,0.009855,16.4127,16.4912,16.5979,16.6993,16.7992,16.9074,16.9901,1,1,1,0.2013,0.4162,0.5774,0.059956,5000,1858761001,2018-01-01,0
empirical_symmetric,2018-01-01,2018-01-08,7,Development,REST,False,2.9001,2.907,2.9,0.0001,0.0001,0.0,2.7071,2.7261,2.8062,2.9001,2.9991,3.0871,3.1063,1,1,1,0.1929,0.361,0.3993,0.025933,5000,1858761001,2018-01-01,0
empirical_symmetric,2018-01-01,2018-01-15,14,Development,M,True,23.2,23.2035,23.7,-0.5,0.5,0.250006,22.4125,22.6776,22.9078,23.2,23.4798,23.7259,24.0017,0,1,1,0.572,1.0483,1.5892,0.316404,5000,539144817,2018-01-01,0
empirical_symmetric,2018-01-01,2018-01-15,14,Development,L,True,4.8992,4.8997,4.8,0.0992,0.0992,0.009844,4.7041,4.7201,4.8045,4.8992,4.9959,5.0852,5.1004,0,1,1,0.1913,0.3652,0.3963,0.057351,5000,539144817,2018-01-01,0
empirical_symmetric,2018-01-01,2018-01-15,14,Development,C,True,9.3988,9.3994,9.2,0.1988,0.1988,0.039526,9.0173,9.1096,9.2661,9.3988,9.533,9.6909,9.7726,0,1,1,0.2669,0.5813,0.7553,0.123024,5000,539144817,2018-01-01,0
empirical_symmetric,2018-01-01,2018-01-15,14,Development,KD,True,2.9995,3.0004,3.0,-0.0005,0.0005,0.0,2.8971,2.905,2.9203,2.9995,3.0805,3.0967,3.1012,1,1,1,0.1602,0.1917,0.2042,0.015941,5000,539144817,2018-01-01,0
empirical_symmetric,2018-01-01,2018-01-15,14,Development,S,True,28.3959,28.3932,28.2,0.1959,0.1959,0.038364,27.8574,27.9882,28.193,28.3959,28.5923,28.808,28.9259,1,1,1,0.3992,0.8198,1.0685,0.11905,5000,539144817,2018-01-01,0
empirical_symmetric,2018-01-01,2018-01-15,14,Development,V,True,7.4987,7.5008,7.5,-0.0013,0.0013,2e-06,7.2768,7.3728,7.4006,7.4987,7.598,7.6333,7.7319,1,1,1,0.1974,0.2604,0.4551,0.024696,5000,539144817,2018-01-01,0
empirical_symmetric,2018-01-01,2018-01-15,14,Development,MP,True,3.9993,3.9994,4.1,-0.1007,0.1007,0.010137,3.8284,3.8792,3.9284,3.9993,4.0702,4.1216,4.1758,0,1,1,0.1418,0.2424,0.3474,0.060979,5000,539144817,2018-01-01,0
empirical_symmetric,2018-01-01,2018-01-15,14,Development,SD,True,16.6966,16.6968,16.6,0.0966,0.0966,0.009325,16.2052,16.3168,16.502,16.6966,16.8944,17.0923,17.2108,1,1,1,0.3924,0.7755,1.0056,0.079708,5000,539144817,2018-01-01,0
empirical_symmetric,2018-01-01,2018-01-15,14,Development,REST,False,2.8997,2.9068,2.9,-0.0003,0.0003,0.0,2.6922,2.714,2.8034,2.8997,3.0002,3.1005,3.1281,1,1,1,0.1968,0.3865,0.436,0.030735,5000,539144817,2018-01-01,0
empirical_symmetric,2018-01-01,2018-01-29,28,Development,M,True,23.1823,23.2012,23.6,-0.4177,0.4177,0.174477,21.7781,22.2807,22.6505,23.1823,23.7501,24.132,24.6629,1,1,1,1.0995,1.8513,2.8848,0.269344,5000,754048677,2018-01-01,0
empirical_symmetric,2018-01-01,2018-01-29,28,Development,L,True,4.8984,4.9048,4.8,0.0984,0.0984,0.009681,4.5664,4.6164,4.7241,4.8984,5.0873,5.1975,5.2612,1,1,1,0.3632,0.5811,0.6948,0.071369,5000,754048677,2018-01-01,0
empirical_symmetric,2018-01-01,2018-01-29,28,Development,C,True,9.3971,9.4136,9.4,-0.0029,0.0029,8e-06,8.7147,8.8719,9.1611,9.3971,9.6545,9.9576,10.1315,1,1,1,0.4934,1.0857,1.4168,0.082043,5000,754048677,2018-01-01,0
empirical_symmetric,2018-01-01,2018-01-29,28,Development,KD,True,2.9986,3.0026,3.0,-0.0014,0.0014,2e-06,2.7836,2.8281,2.9094,2.9986,3.0925,3.1817,3.2321,1,1,1,0.1831,0.3536,0.4485,0.030095,5000,754048677,2018-01-01,0
empirical_symmetric,2018-01-01,2018-01-29,28,Development,S,True,28.3886,28.3883,28.0,0.3886,0.3886,0.150975,27.4931,27.6942,28.0392,28.3886,28.7231,29.0647,29.302,0,1,1,0.6839,1.3705,1.8089,0.236135,5000,754048677,2018-01-01,0
empirical_symmetric,2018-01-01,2018-01-29,28,Development,V,True,7.4965,7.4964,7.7,-0.2035,0.2035,0.041398,7.1411,7.2361,7.3796,7.4965,7.6135,7.7449,7.8462,0,1,1,0.2339,0.5088,0.7051,0.126989,5000,754048677,2018-01-01,0
empirical_symmetric,2018-01-01,2018-01-29,28,Development,MP,True,3.9983,3.9994,4.0,-0.0017,0.0017,3e-06,3.7204,3.7804,3.8971,3.9983,4.099,4.2211,4.2811,1,1,1,0.202,0.4407,0.5607,0.035524,5000,754048677,2018-01-01,0
empirical_symmetric,2018-01-01,2018-01-29,28,Development,SD,True,16.6913,16.6922,16.7,-0.0087,0.0087,7.5e-05,15.7657,15.9981,16.303,16.6913,17.0842,17.4065,17.6247,1,1,1,0.7812,1.4083,1.8589,0.129645,5000,754048677,2018-01-01,0
empirical_symmetric,2018-01-01,2018-01-29,28,Development,REST,False,2.8988,2.9014,2.8,0.0988,0.0988,0.00976,2.6131,2.6966,2.7952,2.8988,3.0043,3.1103,3.2015,1,1,1,0.2091,0.4136,0.5884,0.060252,5000,754048677,2018-01-01,0
empirical_symmetric,2018-01-01,2018-02-26,56,Development,M,True,23.1818,23.2499,23.1,0.0818,0.0818,0.006691,20.4966,21.5531,22.131,23.1818,24.2935,25.0637,26.4188,1,1,1,2.1626,3.5106,5.9222,0.364901,5000,1800239056,2018-01-01,0
empirical_symmetric,2018-01-01,2018-02-26,56,Development,L,True,4.8882,4.9025,4.7,0.1882,0.1882,0.035419,4.3614,4.433,4.6027,4.8882,5.206,5.405,5.4928,1,1,1,0.6033,0.9719,1.1313,0.128763,5000,1800239056,2018-01-01,0
empirical_symmetric,2018-01-01,2018-02-26,56,Development,C,True,9.3848,9.398,9.5,-0.1152,0.1152,0.013274,8.0983,8.4319,8.9512,9.3848,9.8026,10.4092,10.695,1,1,1,0.8514,1.9773,2.5966,0.161157,5000,1800239056,2018-01-01,0
empirical_symmetric,2018-01-01,2018-02-26,56,Development,KD,True,2.9945,2.9979,3.2,-0.2055,0.2055,0.042233,2.7118,2.7605,2.8421,2.9945,3.1409,3.2436,3.2962,0,1,1,0.2988,0.4831,0.5845,0.122462,5000,1800239056,2018-01-01,0
empirical_symmetric,2018-01-01,2018-02-26,56,Development,S,True,28.3431,28.3434,28.0,0.3431,0.3431,0.117728,26.8634,27.1441,27.7064,28.3431,28.8822,29.5772,29.9229,1,1,1,1.1758,2.4331,3.0595,0.263664,5000,1800239056,2018-01-01,0
empirical_symmetric,2018-01-01,2018-02-26,56,Development,V,True,7.4902,7.495,7.8,-0.3098,0.3098,0.095983,6.9355,7.0729,7.3001,7.4902,7.6744,7.8831,8.061,0,1,1,0.3743,0.8102,1.1255,0.189491,5000,1800239056,2018-01-01,0
empirical_symmetric,2018-01-01,2018-02-26,56,Development,MP,True,3.9941,4.003,3.9,0.0941,0.0941,0.008848,3.5412,3.6452,3.8269,3.9941,4.1717,4.384,4.4853,1,1,1,0.3448,0.7388,0.9441,0.073946,5000,1800239056,2018-01-01,0
empirical_symmetric,2018-01-01,2018-02-26,56,Development,SD,True,16.6745,16.7046,17.1,-0.4255,0.4255,0.181031,14.9551,15.443,16.0115,16.6745,17.3659,18.0945,18.572,1,1,1,1.3544,2.6516,3.6169,0.308161,5000,1800239056,2018-01-01,0
empirical_symmetric,2018-01-01,2018-02-26,56,Development,REST,False,2.8961,2.9057,2.7,0.1961,0.1961,0.038459,2.4957,2.614,2.7277,2.8961,3.0544,3.212,3.3666,0,1,1,0.3267,0.598,0.8709,0.117364,5000,1800239056,2018-01-01,0
empirical_symmetric,2018-01-01,2018-03-26,84,Development,M,True,23.1547,23.2392,22.7,0.4547,0.4547,0.206775,18.9096,20.9828,21.6888,23.1547,24.7561,25.559,28.1513,1,1,1,3.0673,4.5761,9.2417,0.543376,5000,536589924,2018-01-01,0
empirical_symmetric,2018-01-01,2018-03-26,84,Development,L,True,4.8699,4.8966,4.6,0.2699,0.2699,0.072823,4.2304,4.3113,4.5269,4.8699,5.2752,5.5496,5.6237,1,1,1,0.7483,1.2384,1.3933,0.175552,5000,536589924,2018-01-01,0
empirical_symmetric,2018-01-01,2018-03-26,84,Development,C,True,9.3647,9.4339,9.4,-0.0353,0.0353,0.001245,7.6518,8.1002,8.7397,9.3647,10.063,10.8963,11.3868,1,1,1,1.3234,2.7961,3.735,0.230766,5000,536589924,2018-01-01,0
empirical_symmetric,2018-01-01,2018-03-26,84,Development,KD,True,2.9964,3.0053,3.4,-0.4036,0.4036,0.162918,2.6239,2.7489,2.8588,2.9964,3.1428,3.2957,3.4,0,0,0,0.284,0.5467,0.7761,0.281026,5000,536589924,2018-01-01,0
empirical_symmetric,2018-01-01,2018-03-26,84,Development,S,True,28.3553,28.3718,27.7,0.6553,0.6553,0.42944,26.5748,26.7866,27.5191,28.3553,29.1629,29.8717,30.1749,1,1,1,1.6437,3.0851,3.6,0.433288,5000,536589924,2018-01-01,0
empirical_symmetric,2018-01-01,2018-03-26,84,Development,V,True,7.474,7.4781,7.8,-0.326,0.326,0.106271,6.8499,7.0425,7.259,7.474,7.6594,7.9596,8.1594,0,1,1,0.4004,0.9171,1.3094,0.206454,5000,536589924,2018-01-01,0
empirical_symmetric,2018-01-01,2018-03-26,84,Development,MP,True,3.9876,4.0009,3.9,0.0876,0.0876,0.007671,3.349,3.5716,3.748,3.9876,4.2184,4.4526,4.6946,1,1,1,0.4703,0.8809,1.3456,0.090086,5000,536589924,2018-01-01,0
empirical_symmetric,2018-01-01,2018-03-26,84,Development,SD,True,16.5941,16.6651,17.2,-0.6059,0.6059,0.367172,14.3052,14.9067,15.8249,16.5941,17.4724,18.4605,19.2805,1,1,1,1.6475,3.5538,4.9753,0.410537,5000,536589924,2018-01-01,0
empirical_symmetric,2018-01-01,2018-03-26,84,Development,REST,False,2.8956,2.909,3.3,-0.4044,0.4044,0.163542,2.4672,2.5977,2.7206,2.8956,3.0793,3.2382,3.3987,0,0,1,0.3587,0.6405,0.9315,0.270823,5000,536589924,2018-01-01,0
empirical_symmetric,2018-01-01,2018-04-23,112,Development,M,True,23.0307,23.2476,22.5,0.5307,0.5307,0.281613,18.2965,20.0339,21.5329,23.0307,24.8876,26.7615,29.0042,1,1,1,3.3547,6.7276,10.7077,0.660312,5000,118785713,2018-01-01,0
empirical_symmetric,2018-01-01,2018-04-23,112,Development,L,True,4.8449,4.8857,4.6,0.2449,0.2449,0.059996,4.1422,4.2644,4.5116,4.8449,5.2553,5.5478,5.7573,1,1,1,0.7436,1.2834,1.6151,0.172573,5000,118785713,2018-01-01,0
empirical_symmetric,2018-01-01,2018-04-23,112,Development,C,True,9.3812,9.4629,9.3,0.0812,0.0812,0.006596,7.1397,7.8222,8.5486,9.3812,10.271,11.0569,12.002,1,1,1,1.7223,3.2347,4.8623,0.314042,5000,118785713,2018-01-01,0
empirical_symmetric,2018-01-01,2018-04-23,112,Development,KD,True,2.9931,2.9913,3.4,-0.4069,0.4069,0.165535,2.6689,2.7352,2.8276,2.9931,3.1575,3.2709,3.3244,0,0,0,0.3298,0.5357,0.6555,0.293244,5000,118785713,2018-01-01,0
empirical_symmetric,2018-01-01,2018-04-23,112,Development,S,True,28.3464,28.3343,26.7,1.6464,1.6464,2.710659,26.2424,26.6459,27.3409,28.3464,29.2674,29.9223,30.7803,0,1,1,1.9265,3.2764,4.5379,0.989033,5000,118785713,2018-01-01,0
empirical_symmetric,2018-01-01,2018-04-23,112,Development,V,True,7.4534,7.464,8.0,-0.5466,0.5466,0.298746,6.8766,7.0439,7.2608,7.4534,7.6597,7.8909,8.0473,0,0,1,0.3989,0.8469,1.1707,0.371314,5000,118785713,2018-01-01,0
empirical_symmetric,2018-01-01,2018-04-23,112,Development,MP,True,3.9752,3.9979,4.1,-0.1248,0.1248,0.015582,3.2785,3.4889,3.7076,3.9752,4.2592,4.5453,4.7623,1,1,1,0.5517,1.0565,1.4838,0.109693,5000,118785713,2018-01-01,0
empirical_symmetric,2018-01-01,2018-04-23,112,Development,SD,True,16.6076,16.7083,18.2,-1.5924,1.5924,2.535731,13.8382,14.5812,15.4977,16.6076,17.8435,19.0073,19.8169,0,1,1,2.3458,4.4261,5.9787,0.933825,5000,118785713,2018-01-01,0
empirical_symmetric,2018-01-01,2018-04-23,112,Development,REST,False,2.8952,2.9081,3.2,-0.3048,0.3048,0.092895,2.459,2.5569,2.7127,2.8952,3.0905,3.2297,3.3894,0,1,1,0.3778,0.6728,0.9304,0.188093,5000,118785713,2018-01-01,0
empirical_symmetric,2018-01-08,2018-01-15,7,Development,M,True,23.3998,23.4031,23.7,-0.3002,0.3002,0.09014,22.9902,23.1085,23.2658,23.3998,23.5431,23.6925,23.8462,0,0,1,0.2773,0.5841,0.856,0.192976,5000,183590534,2018-01-08,0
empirical_symmetric,2018-01-08,2018-01-15,7,Development,L,True,4.8998,4.9001,4.8,0.0998,0.0998,0.009956,4.7987,4.8026,4.8181,4.8998,4.9831,4.9989,5.0021,0,0,1,0.165,0.1964,0.2034,0.063172,5000,183590534,2018-01-08,0
empirical_symmetric,2018-01-08,2018-01-15,7,Development,C,True,9.2996,9.2987,9.2,0.0996,0.0996,0.009918,9.1083,9.1523,9.201,9.2996,9.3957,9.448,9.492,0,1,1,0.1948,0.2956,0.3837,0.061911,5000,183590534,2018-01-08,0
empirical_symmetric,2018-01-08,2018-01-15,7,Development,KD,True,2.9999,3.0001,3.0,-0.0001,0.0001,0.0,2.9073,2.9126,2.9968,2.9999,3.0026,3.0887,3.0945,1,1,1,0.0057,0.1761,0.1872,0.006563,5000,183590534,2018-01-08,0
empirical_symmetric,2018-01-08,2018-01-15,7,Development,S,True,28.2989,28.2994,28.2,0.0989,0.0989,0.009773,27.9891,28.0782,28.1965,28.2989,28.4018,28.5203,28.6094,1,1,1,0.2052,0.4421,0.6203,0.061996,5000,183590534,2018-01-08,0
empirical_symmetric,2018-01-08,2018-01-15,7,Development,V,True,7.4996,7.5003,7.5,-0.0004,0.0004,0.0,7.3722,7.3871,7.4784,7.4996,7.5778,7.6128,7.6219,1,1,1,0.0993,0.2257,0.2497,0.014042,5000,183590534,2018-01-08,0
empirical_symmetric,2018-01-08,2018-01-15,7,Development,MP,True,4.0997,4.0998,4.1,-0.0003,0.0003,0.0,3.9977,4.0108,4.0904,4.0997,4.1085,4.1899,4.2037,1,1,1,0.018,0.1791,0.206,0.009363,5000,183590534,2018-01-08,0
empirical_symmetric,2018-01-08,2018-01-15,7,Development,SD,True,16.6,16.5996,16.6,0.0,0.0,0.0,16.3002,16.3926,16.4996,16.6,16.6992,16.8025,16.8831,1,1,1,0.1995,0.4099,0.5829,0.03451,5000,183590534,2018-01-08,0
empirical_symmetric,2018-01-08,2018-01-15,7,Development,REST,False,2.8998,2.8989,2.9,-0.0002,0.0002,0.0,2.7063,2.724,2.804,2.8998,2.9963,3.0788,3.1061,1,1,1,0.1923,0.3548,0.3998,0.025455,5000,183590534,2018-01-08,0
empirical_symmetric,2018-01-08,2018-01-22,14,Development,M,True,23.3963,23.4015,23.8,-0.4037,0.4037,0.162934,22.6186,22.8802,23.1135,23.3963,23.6796,23.9241,24.2066,0,1,1,0.5661,1.0439,1.588,0.244002,5000,1422563035,2018-01-08,0
empirical_symmetric,2018-01-08,2018-01-22,14,Development,L,True,4.8992,4.8997,4.8,0.0992,0.0992,0.009838,4.7046,4.72,4.8037,4.8992,4.9956,5.0855,5.1018,0,1,1,0.192,0.3655,0.3972,0.057822,5000,1422563035,2018-01-08,0
empirical_symmetric,2018-01-08,2018-01-22,14,Development,C,True,9.299,9.3042,9.3,-0.001,0.001,1e-06,8.9368,9.0196,9.1679,9.299,9.4321,9.5911,9.6894,1,1,1,0.2642,0.5714,0.7526,0.043201,5000,1422563035,2018-01-08,0
empirical_symmetric,2018-01-08,2018-01-22,14,Development,KD,True,2.9995,3.0007,2.9,0.0995,0.0995,0.009907,2.8573,2.9049,2.9206,2.9995,3.0806,3.097,3.1506,0,0,1,0.16,0.1921,0.2932,0.062244,5000,1422563035,2018-01-08,0
empirical_symmetric,2018-01-08,2018-01-22,14,Development,S,True,28.2978,28.2964,28.1,0.1978,0.1978,0.03912,27.7531,27.8874,28.0969,28.2978,28.4935,28.6961,28.8308,1,1,1,0.3966,0.8087,1.0777,0.12351,5000,1422563035,2018-01-08,0
empirical_symmetric,2018-01-08,2018-01-22,14,Development,V,True,7.4985,7.501,7.6,-0.1015,0.1015,0.010303,7.2744,7.3734,7.4005,7.4985,7.5993,7.6361,7.7311,0,1,1,0.1988,0.2627,0.4567,0.059572,5000,1422563035,2018-01-08,0
empirical_symmetric,2018-01-08,2018-01-22,14,Development,MP,True,4.0994,4.0996,4.0,0.0994,0.0994,0.009872,3.9242,3.9751,4.0285,4.0994,4.1676,4.2256,4.2812,0,1,1,0.1391,0.2505,0.357,0.059483,5000,1422563035,2018-01-08,0
empirical_symmetric,2018-01-08,2018-01-22,14,Development,SD,True,16.5968,16.5946,16.6,-0.0032,0.0032,1e-05,16.097,16.212,16.3965,16.5968,16.795,16.9864,17.1016,1,1,1,0.3985,0.7744,1.0045,0.068074,5000,1422563035,2018-01-08,0
empirical_symmetric,2018-01-08,2018-01-22,14,Development,REST,False,2.8996,2.9022,2.9,-0.0004,0.0004,0.0,2.6918,2.7124,2.8022,2.8996,3.0,3.099,3.1235,1,1,1,0.1978,0.3866,0.4317,0.029924,5000,1422563035,2018-01-08,0
empirical_symmetric,2018-01-08,2018-02-05,28,Development,M,True,23.3919,23.4,23.5,-0.1081,0.1081,0.011692,21.9744,22.476,22.8178,23.3919,23.9523,24.3573,24.8611,1,1,1,1.1345,1.8814,2.8867,0.194558,5000,2142608077,2018-01-08,0
empirical_symmetric,2018-01-08,2018-02-05,28,Development,L,True,4.8975,4.8981,4.8,0.0975,0.0975,0.009503,4.5574,4.6105,4.7162,4.8975,5.0794,5.196,5.2547,1,1,1,0.3632,0.5855,0.6973,0.06983,5000,2142608077,2018-01-08,0
empirical_symmetric,2018-01-08,2018-02-05,28,Development,C,True,9.2959,9.3071,9.3,-0.0041,0.0041,1.7e-05,8.6155,8.755,9.0469,9.2959,9.5504,9.8759,10.0258,1,1,1,0.5035,1.1209,1.4103,0.084413,5000,2142608077,2018-01-08,0
empirical_symmetric,2018-01-08,2018-02-05,28,Development,KD,True,2.9988,3.0021,3.0,-0.0012,0.0012,1e-06,2.8012,2.8268,2.9084,2.9988,3.0932,3.1819,3.2013,1,1,1,0.1848,0.3551,0.4,0.030183,5000,2142608077,2018-01-08,0
empirical_symmetric,2018-01-08,2018-02-05,28,Development,S,True,28.2913,28.2909,28.0,0.2913,0.2913,0.084847,27.3707,27.6059,27.9444,28.2913,28.6258,28.9818,29.2454,1,1,1,0.6815,1.3759,1.8747,0.186878,5000,2142608077,2018-01-08,0
empirical_symmetric,2018-01-08,2018-02-05,28,Development,V,True,7.4965,7.4981,7.7,-0.2035,0.2035,0.041409,7.1517,7.2504,7.3803,7.4965,7.6147,7.748,7.8526,0,1,1,0.2344,0.4975,0.7008,0.126574,5000,2142608077,2018-01-08,0
empirical_symmetric,2018-01-08,2018-02-05,28,Development,MP,True,4.099,4.1005,4.0,0.099,0.099,0.009792,3.831,3.8797,3.993,4.099,4.2027,4.3231,4.3831,1,1,1,0.2096,0.4433,0.5521,0.060338,5000,2142608077,2018-01-08,0
empirical_symmetric,2018-01-08,2018-02-05,28,Development,SD,True,16.5914,16.6021,16.8,-0.2086,0.2086,0.043529,15.7247,15.919,16.2106,16.5914,16.9914,17.3048,17.5685,1,1,1,0.7808,1.3858,1.8438,0.166921,5000,2142608077,2018-01-08,0
empirical_symmetric,2018-01-08,2018-02-05,28,Development,REST,False,2.8987,2.901,2.9,-0.0013,0.0013,2e-06,2.6152,2.6975,2.7951,2.8987,3.0042,3.1065,3.2006,1,1,1,0.2091,0.4089,0.5853,0.038837,5000,2142608077,2018-01-08,0
empirical_symmetric,2018-01-08,2018-03-05,56,Development,M,True,23.3776,23.4125,23.0,0.3776,0.3776,0.142573,20.5655,21.7139,22.3284,23.3776,24.4599,25.2283,26.2637,1,1,1,2.1315,3.5144,5.6983,0.39711,5000,69941818,2018-01-08,0
empirical_symmetric,2018-01-08,2018-03-05,56,Development,L,True,4.8893,4.8989,4.7,0.1893,0.1893,0.035846,4.3542,4.4257,4.6069,4.8893,5.1882,5.3906,5.4838,1,1,1,0.5814,0.9649,1.1296,0.128098,5000,69941818,2018-01-08,0
empirical_symmetric,2018-01-08,2018-03-05,56,Development,C,True,9.2851,9.3232,9.5,-0.2149,0.2149,0.046178,8.0786,8.357,8.896,9.2851,9.7089,10.3072,10.6929,1,1,1,0.8129,1.9502,2.6143,0.186406,5000,69941818,2018-01-08,0
empirical_symmetric,2018-01-08,2018-03-05,56,Development,KD,True,2.9987,3.0032,3.2,-0.2013,0.2013,0.040507,2.7111,2.7607,2.8477,2.9987,3.155,3.2444,3.3006,0,1,1,0.3072,0.4837,0.5895,0.118088,5000,69941818,2018-01-08,0
empirical_symmetric,2018-01-08,2018-03-05,56,Development,S,True,28.2638,28.2665,27.9,0.3638,0.3638,0.132333,26.7862,27.0404,27.6769,28.2638,28.8353,29.4794,29.8434,1,1,1,1.1584,2.439,3.0572,0.268117,5000,69941818,2018-01-08,0
empirical_symmetric,2018-01-08,2018-03-05,56,Development,V,True,7.4871,7.4868,7.8,-0.3129,0.3129,0.097888,6.8936,7.0611,7.2692,7.4871,7.6737,7.8857,8.1306,0,1,1,0.4045,0.8245,1.237,0.196805,5000,69941818,2018-01-08,0
empirical_symmetric,2018-01-08,2018-03-05,56,Development,MP,True,4.0934,4.1024,3.9,0.1934,0.1934,0.037397,3.6376,3.7368,3.9224,4.0934,4.2756,4.4738,4.6105,0,1,1,0.3531,0.737,0.9729,0.116079,5000,69941818,2018-01-08,0
empirical_symmetric,2018-01-08,2018-03-05,56,Development,SD,True,16.5547,16.6077,17.2,-0.6453,0.6453,0.416446,14.8607,15.3381,15.922,16.5547,17.2664,17.99,18.4583,1,1,1,1.3444,2.6519,3.5976,0.385558,5000,69941818,2018-01-08,0
empirical_symmetric,2018-01-08,2018-03-05,56,Development,REST,False,2.8949,2.8987,2.8,0.0949,0.0949,0.009,2.4771,2.61,2.7224,2.8949,3.0252,3.2047,3.361,1,1,1,0.3029,0.5946,0.8839,0.066075,5000,69941818,2018-01-08,0
empirical_symmetric,2018-01-08,2018-04-02,84,Development,M,True,23.3414,23.4581,22.6,0.7414,0.7414,0.549666,18.9427,20.9804,21.8851,23.3414,24.9895,25.9735,28.3587,1,1,1,3.1044,4.9932,9.4159,0.627007,5000,699683973,2018-01-08,0
empirical_symmetric,2018-01-08,2018-04-02,84,Development,L,True,4.8861,4.9001,4.6,0.2861,0.2861,0.08186,4.2305,4.309,4.5358,4.8861,5.2675,5.5318,5.6222,1,1,1,0.7317,1.2228,1.3917,0.179863,5000,699683973,2018-01-08,0
empirical_symmetric,2018-01-08,2018-04-02,84,Development,C,True,9.2776,9.3486,9.5,-0.2224,0.2224,0.04948,7.5719,7.9989,8.6418,9.2776,9.9534,10.7833,11.3517,1,1,1,1.3117,2.7844,3.7799,0.25187,5000,699683973,2018-01-08,0
empirical_symmetric,2018-01-08,2018-04-02,84,Development,KD,True,2.9953,2.9948,3.4,-0.4047,0.4047,0.163781,2.6146,2.7207,2.8388,2.9953,3.1182,3.288,3.3963,0,0,0,0.2794,0.5673,0.7816,0.288239,5000,699683973,2018-01-08,0
empirical_symmetric,2018-01-08,2018-04-02,84,Development,S,True,28.235,28.2413,27.6,0.635,0.635,0.403284,26.4552,26.6742,27.3503,28.235,29.0642,29.772,30.2544,1,1,1,1.7138,3.0977,3.7992,0.418776,5000,699683973,2018-01-08,0
empirical_symmetric,2018-01-08,2018-04-02,84,Development,V,True,7.4705,7.4747,7.8,-0.3295,0.3295,0.108592,6.8192,7.016,7.2614,7.4705,7.6624,7.9653,8.1695,0,1,1,0.4009,0.9494,1.3503,0.208746,5000,699683973,2018-01-08,0
empirical_symmetric,2018-01-08,2018-04-02,84,Development,MP,True,4.0865,4.1065,4.0,0.0865,0.0865,0.007481,3.5019,3.6817,3.8528,4.0865,4.3126,4.5604,4.8703,1,1,1,0.4598,0.8787,1.3684,0.08918,5000,699683973,2018-01-08,0
empirical_symmetric,2018-01-08,2018-04-02,84,Development,SD,True,16.522,16.58,17.4,-0.878,0.878,0.770887,14.1785,14.728,15.7533,16.522,17.393,18.3798,19.1847,0,1,1,1.6397,3.6518,5.0062,0.523223,5000,699683973,2018-01-08,0
empirical_symmetric,2018-01-08,2018-04-02,84,Development,REST,False,2.8926,2.8959,3.1,-0.2074,0.2074,0.043,2.463,2.5598,2.7165,2.8926,3.0466,3.2101,3.3761,0,1,1,0.3301,0.6503,0.913,0.130076,5000,699683973,2018-01-08,0
empirical_symmetric,2018-01-08,2018-04-30,112,Development,M,True,23.3037,23.473,22.3,1.0037,1.0037,1.007342,18.2257,20.0719,21.7345,23.3037,25.1305,27.0508,29.3246,1,1,1,3.396,6.979,11.0989,0.779311,5000,1438351315,2018-01-08,0
