forecast_cases,N,MAE,RMSE,mean_CRPS_8parties,mean_CRPS_all9,REST_CRPS,coverage_50,coverage_80,coverage_90,mean_width_50,mean_width_80,mean_width_90,model,horizon_days
450,4050,0.09242333333333333,0.13938358299985168,0.07016060805555556,0.07066450074074075,0.07469564222222222,0.5234567901234568,0.779753086419753,0.8683950617283951,0.14617634567901236,0.311309012345679,0.41312209876543204,empirical_symmetric,7
449,4041,0.1630877753031428,0.2411311805349562,0.12429145879732739,0.12114044518683495,0.09593233630289533,0.4902251917842118,0.7797574857708488,0.8844345459044791,0.2748728285077951,0.5179980202920068,0.7218288542439989,empirical_symmetric,14
447,4023,0.29025036042754165,0.4354542109949437,0.22561853914988814,0.21430399254287846,0.1237876196868009,0.482475764354959,0.7882177479492916,0.8767089236887895,0.456893139448173,0.9243351727566493,1.283651677852349,empirical_symmetric,28
443,3987,0.5146729621269125,0.7771494333690296,0.40602796755079007,0.38066664685226986,0.17777608126410838,0.4860797592174567,0.7755204414346627,0.8788562829194884,0.834215073990469,1.649848833709556,2.3080043391020815,empirical_symmetric,56
439,3951,0.6915604910149329,1.0441218522852782,0.5508412742027335,0.5130320582131106,0.21055833029612753,0.48139711465451784,0.771197165274614,0.8790179701341433,1.1255910908630726,2.217850215135409,3.1540342191850166,empirical_symmetric,84
435,3915,0.8293040357598979,1.249218669832256,0.6641270557471265,0.6168083805874841,0.23825897931034484,0.4791826309067688,0.7767560664112388,0.8791826309067688,1.3471813793103447,2.7031527203065133,3.917558314176245,empirical_symmetric,112
