origin,party,bitwise_identical,crps_campaign_paths,crps_dynamics_v2
2019-02-26,KD,True,0.5587366670578323,0.5587366670578323
2019-02-26,S,True,0.27708620990143334,0.27708620990143334
2019-02-26,V,True,0.0336379086260814,0.0336379086260814
2019-02-26,MP,True,0.06075766662586877,0.06075766662586877
2019-02-26,SD,True,0.1144867206504149,0.1144867206504149
2019-03-05,M,True,0.1835590971045953,0.1835590971045953
2019-03-05,L,True,0.0652608934098601,0.0652608934098601
2019-03-05,C,True,0.058537472770521015,0.058537472770521015
2019-03-05,KD,True,0.46533081409959476,0.46533081409959476
2019-03-05,S,True,0.17897332015181844,0.17897332015181844
2019-03-05,V,True,0.032284324091458094,0.032284324091458094
2019-03-05,MP,True,0.01839952767755291,0.01839952767755291
2019-03-05,SD,True,0.122054117375267,0.122054117375267
2019-03-12,M,True,0.12792140387201711,0.12792140387201711
2019-03-12,L,True,0.015703787380984255,0.015703787380984255
2019-03-12,C,True,0.062193318547477755,0.062193318547477755
2019-03-12,KD,True,0.46725473501428594,0.46725473501428594
2019-03-12,S,True,0.18817695295015846,0.18817695295015846
2019-03-12,V,True,0.03199562079782141,0.03199562079782141
2019-03-12,MP,True,0.061323323106529166,0.061323323106529166
2019-03-12,SD,True,0.1807433739046047,0.1807433739046047
2019-03-19,M,True,0.11861409012180774,0.11861409012180774
2019-03-19,L,True,0.0633067975896826,0.0633067975896826
2019-03-19,C,True,0.1362567404711822,0.1362567404711822
2019-03-19,KD,True,0.2661787530562101,0.2661787530562101
2019-03-19,S,True,0.18619394640258022,0.18619394640258022
2019-03-19,V,True,0.06339412022329052,0.06339412022329052
2019-03-19,MP,True,0.061403813974219054,0.061403813974219054
2019-03-19,SD,True,0.1230890271910624,0.1230890271910624
2019-03-26,M,True,0.18961924728315332,0.18961924728315332
2019-03-26,L,True,0.017778379483158885,0.017778379483158885
2019-03-26,C,True,0.06304907460666612,0.06304907460666612
2019-03-26,KD,True,0.26526264859807663,0.26526264859807663
2019-03-26,S,True,0.12229005718814004,0.12229005718814004
2019-03-26,V,True,0.06023447498533195,0.06023447498533195
2019-03-26,MP,True,0.15423352120669248,0.15423352120669248
2019-03-26,SD,True,0.12058540157991049,0.12058540157991049
2019-04-02,M,True,0.1860509459794345,0.1860509459794345
2019-04-02,L,True,0.06444560194757493,0.06444560194757493
2019-04-02,C,True,0.03137903355079444,0.03137903355079444
2019-04-02,KD,True,0.34914261019704584,0.34914261019704584
2019-04-02,S,True,0.11995687468885416,0.11995687468885416
2019-04-02,V,True,0.06083624267045015,0.06083624267045015
2019-04-02,MP,True,0.14972663786274812,0.14972663786274812
2019-04-02,SD,True,0.12046430895866955,0.12046430895866955
2019-04-09,M,True,0.18622503333932333,0.18622503333932333
2019-04-09,L,True,0.06234238016394815,0.06234238016394815
2019-04-09,C,True,0.029714141930108545,0.029714141930108545
2019-04-09,KD,True,0.2516406272837717,0.2516406272837717
2019-04-09,S,True,0.18058412660654505,0.18058412660654505
2019-04-09,V,True,0.03293733569227822,0.03293733569227822
2019-04-09,MP,True,0.14490330804896884,0.14490330804896884
2019-04-09,SD,True,0.11547369520442463,0.11547369520442463
2019-04-16,M,True,0.12262866617304599,0.12262866617304599
2019-04-16,L,True,0.01808617489445346,0.01808617489445346
2019-04-16,C,True,0.031171926558200433,0.031171926558200433
2019-04-16,KD,True,0.1388427146330417,0.1388427146330417
2019-04-16,S,True,0.12072168257603394,0.12072168257603394
2019-04-16,V,True,0.032532767164512894,0.032532767164512894
2019-04-16,MP,True,0.1430486262711172,0.1430486262711172
2019-04-16,SD,True,0.08004440964499371,0.08004440964499371
2019-04-23,M,True,0.060972704585236875,0.060972704585236875
2019-04-23,L,True,0.017737913983004602,0.017737913983004602
2019-04-23,C,True,0.06345149130553156,0.06345149130553156
2019-04-23,KD,True,0.13663562961685305,0.13663562961685305
2019-04-23,S,True,0.07273047920845971,0.07273047920845971
2019-04-23,V,True,0.06309005378854074,0.06309005378854074
2019-04-23,MP,True,0.1405372880929375,0.1405372880929375
2019-04-23,SD,True,0.07850823348393116,0.07850823348393116
2019-04-30,M,True,0.19059352369939694,0.19059352369939694
2019-04-30,L,True,0.06325076884042313,0.06325076884042313
2019-04-30,C,True,0.13092041000981813,0.13092041000981813
2019-04-30,KD,True,0.2638519060419847,0.2638519060419847
2019-04-30,S,True,0.07027954467083464,0.07027954467083464
2019-04-30,V,True,0.03211684517225147,0.03211684517225147
2019-04-30,MP,True,0.060830608825005295,0.060830608825005295
2019-04-30,SD,True,0.07588800240844143,0.07588800240844143
2019-05-07,M,True,0.12103020277958709,0.12103020277958709
2019-05-07,L,True,0.01813437309486248,0.01813437309486248
2019-05-07,C,True,0.06380400795350012,0.06380400795350012
2019-05-07,KD,True,0.3500198695228705,0.3500198695228705
2019-05-07,S,True,0.05417115316706392,0.05417115316706392
2019-05-07,V,True,0.03241364427611107,0.03241364427611107
2019-05-07,MP,True,0.062233991510016684,0.062233991510016684
2019-05-07,SD,True,0.07698494136045983,0.07698494136045983
2019-05-14,M,True,0.266552040899385,0.266552040899385
2019-05-14,L,True,0.018644434156180292,0.018644434156180292
2019-05-14,C,True,0.13395036886886652,0.13395036886886652
2019-05-14,KD,True,0.5276712241637174,0.5276712241637174
2019-05-14,S,True,0.05339411156876547,0.05339411156876547
2019-05-14,V,True,0.03170111949873751,0.03170111949873751
2019-05-14,MP,True,0.1413657786577445,0.1413657786577445
2019-05-14,SD,True,0.07552798596191626,0.07552798596191626
2019-05-21,M,True,0.26568588911391317,0.26568588911391317
2019-05-21,L,True,0.06392820427414227,0.06392820427414227
2019-05-21,C,True,0.13399739752674714,0.13399739752674714
2019-05-21,KD,True,0.6466533665052652,0.6466533665052652
2019-05-21,S,True,0.05353509083041885,0.05353509083041885
2019-05-21,V,True,0.0626958255499199,0.0626958255499199
2019-05-21,MP,True,0.13951307249121886,0.13951307249121886
2019-05-21,SD,True,0.07737621027348995,0.07737621027348995
2019-05-28,M,True,0.2677404916343654,0.2677404916343654
2019-05-28,L,True,0.06303097659542925,0.06303097659542925
2019-05-28,C,True,0.13141280410389106,0.13141280410389106
2019-05-28,KD,True,0.6372087784171755,0.6372087784171755
2019-05-28,S,True,0.052535996420884384,0.052535996420884384
2019-05-28,V,True,0.06542081230534925,0.06542081230534925
2019-05-28,MP,True,0.060292297644586185,0.060292297644586185
2019-05-28,SD,True,0.07593181532915436,0.07593181532915436
2019-06-04,M,True,0.26096453176204715,0.26096453176204715
2019-06-04,L,True,0.060455833287469285,0.060455833287469285
2019-06-04,C,True,0.13086484652492283,0.13086484652492283
2019-06-04,KD,True,0.5282850992783553,0.5282850992783553
2019-06-04,S,True,0.0539522424483731,0.0539522424483731
2019-06-04,V,True,0.06206119278775994,0.06206119278775994
2019-06-04,MP,True,0.05899903973057194,0.05899903973057194
2019-06-04,SD,True,0.07248061026099109,0.07248061026099109
2019-06-11,M,True,0.08111018675088855,0.08111018675088855
2019-06-11,L,True,0.15178406101237957,0.15178406101237957
2019-06-11,C,True,0.06318714355599007,0.06318714355599007
2019-06-11,KD,True,0.44785848923361316,0.44785848923361316
2019-06-11,S,True,0.0757946108052838,0.0757946108052838
2019-06-11,V,True,0.1328289053055516,0.1328289053055516
2019-06-11,MP,True,0.06115564387436173,0.06115564387436173
2019-06-11,SD,True,0.12460028663577671,0.12460028663577671
2019-06-18,M,True,0.1167906047747363,0.1167906047747363
2019-06-18,L,True,0.06142650496485133,0.06142650496485133
2019-06-18,C,True,0.0623833620168225,0.0623833620168225
2019-06-18,KD,True,0.08568015035726712,0.08568015035726712
2019-06-18,S,True,0.05347207343140328,0.05347207343140328
2019-06-18,V,True,0.06333461681866107,0.06333461681866107
2019-06-18,MP,True,0.13961196979211327,0.13961196979211327
2019-06-18,SD,True,0.060064111124944364,0.060064111124944364
2019-06-25,M,True,0.18901727892579823,0.18901727892579823
2019-06-25,L,True,0.14863791582651,0.14863791582651
2019-06-25,C,True,0.031057280982953184,0.031057280982953184
2019-06-25,KD,True,0.04639608812768348,0.04639608812768348
2019-06-25,S,True,0.12831958288225412,0.12831958288225412
2019-06-25,V,True,0.06300156972149455,0.06300156972149455
2019-06-25,MP,True,0.23209709889912156,0.23209709889912156
2019-06-25,SD,True,0.07706535344196166,0.07706535344196166
2019-07-02,M,True,0.08260462893671619,0.08260462893671619
2019-07-02,L,True,0.06181831094730106,0.06181831094730106
2019-07-02,C,True,0.03335026082315361,0.03335026082315361
2019-07-02,KD,True,0.27288924010110593,0.27288924010110593
2019-07-02,S,True,0.05176395130032485,0.05176395130032485
2019-07-02,V,True,0.060084351022827165,0.060084351022827165
2019-07-02,MP,True,0.023812252879833087,0.023812252879833087
2019-07-02,SD,True,0.12129427614014063,0.12129427614014063
2019-07-09,M,True,0.12447738933326288,0.12447738933326288
2019-07-09,L,True,0.06433396130289201,0.06433396130289201
2019-07-09,C,True,0.06186092646879646,0.06186092646879646
2019-07-09,KD,True,0.202468989673806,0.202468989673806
2019-07-09,S,True,0.11961423271196725,0.11961423271196725
2019-07-09,V,True,0.06403253467542536,0.06403253467542536
2019-07-09,MP,True,0.024792471182003548,0.024792471182003548
2019-07-09,SD,True,0.18751459642256119,0.18751459642256119
2019-07-16,M,True,0.08095367555667654,0.08095367555667654
2019-07-16,L,True,0.019512026759340537,0.019512026759340537
2019-07-16,C,True,0.05989728516745749,0.05989728516745749
2019-07-16,KD,True,0.1928561937244153,0.1928561937244153
2019-07-16,S,True,0.12147773196376077,0.12147773196376077
2019-07-16,V,True,0.031163006518513406,0.031163006518513406
2019-07-16,MP,True,0.06018811868692782,0.06018811868692782
2019-07-16,SD,True,0.18571914380271415,0.18571914380271415
2019-07-23,M,True,0.07990433183682316,0.07990433183682316
2019-07-23,L,True,0.059754206129964,0.059754206129964
2019-07-23,C,True,0.061328091337081475,0.061328091337081475
2019-07-23,KD,True,0.18923763045454153,0.18923763045454153
2019-07-23,S,True,0.07368048430477633,0.07368048430477633
2019-07-23,V,True,0.05994621301141642,0.05994621301141642
2019-07-23,MP,True,0.06176663528838025,0.06176663528838025
2019-07-23,SD,True,0.26833795426641927,0.26833795426641927
2019-07-30,M,True,0.06404709121088067,0.06404709121088067
2019-07-30,L,True,0.018866649703768952,0.018866649703768952
2019-07-30,C,True,0.06281329615470976,0.06281329615470976
2019-07-30,KD,True,0.07905427405645465,0.07905427405645465
2019-07-30,S,True,0.11518899826554216,0.11518899826554216
2019-07-30,V,True,0.029231736404316283,0.029231736404316283
2019-07-30,MP,True,0.06350901207869657,0.06350901207869657
2019-07-30,SD,True,0.19104101706132662,0.19104101706132662
2019-08-06,M,True,0.12576164273956905,0.12576164273956905
2019-08-06,L,True,0.019511914679625153,0.019511914679625153
2019-08-06,C,True,0.03142815426321882,0.03142815426321882
2019-08-06,KD,True,0.08055453634416235,0.08055453634416235
2019-08-06,S,True,0.0690077673620697,0.0690077673620697
2019-08-06,V,True,0.0627327787326495,0.0627327787326495
2019-08-06,MP,True,0.06221862373840596,0.06221862373840596
2019-08-06,SD,True,0.11893877868668198,0.11893877868668198
2019-08-13,M,True,0.19249391235171479,0.19249391235171479
2019-08-13,L,True,0.06241277798154479,0.06241277798154479
2019-08-13,C,True,0.062128742530517894,0.062128742530517894
2019-08-13,KD,True,0.1254365067395314,0.1254365067395314
2019-08-13,S,True,0.06828276468424324,0.06828276468424324
2019-08-13,V,True,0.030566725012033738,0.030566725012033738
2019-08-13,MP,True,0.06361918867150387,0.06361918867150387
2019-08-13,SD,True,0.17987721795668424,0.17987721795668424
2019-08-20,M,True,0.17974730006506479,0.17974730006506479
2019-08-20,L,True,0.061324330970827,0.061324330970827
2019-08-20,C,True,0.0625803470675721,0.0625803470675721
2019-08-20,KD,True,0.11693314924809925,0.11693314924809925
2019-08-20,S,True,0.18508358483659432,0.18508358483659432
2019-08-20,V,True,0.028809706510270497,0.028809706510270497
2019-08-20,MP,True,0.06266668689987831,0.06266668689987831
2019-08-20,SD,True,0.3641139795494554,0.3641139795494554
2019-08-27,M,True,0.07915455949156205,0.07915455949156205
2019-08-27,L,True,0.018687125367851012,0.018687125367851012
2019-08-27,C,True,0.12597536668699044,0.12597536668699044
2019-08-27,KD,True,0.07754863920434793,0.07754863920434793
2019-08-27,S,True,0.19216270329630025,0.19216270329630025
2019-08-27,V,True,0.06508521374925658,0.06508521374925658
2019-08-27,MP,True,0.022753136923080133,0.022753136923080133
2019-08-27,SD,True,0.449054172146309,0.449054172146309
2019-09-03,M,True,0.07837839797952928,0.07837839797952928
2019-09-03,L,True,0.018558241579222104,0.018558241579222104
2019-09-03,C,True,0.02867845941928493,0.02867845941928493
2019-09-03,KD,True,0.12033475926549403,0.12033475926549403
2019-09-03,S,True,0.12051131215473243,0.12051131215473243
2019-09-03,V,True,0.06052738126898022,0.06052738126898022
2019-09-03,MP,True,0.02288934853908739,0.02288934853908739
2019-09-03,SD,True,0.34896542732126745,0.34896542732126745
2019-09-10,M,True,0.08362558441982246,0.08362558441982246
2019-09-10,L,True,0.01913320303705792,0.01913320303705792
2019-09-10,C,True,0.06203437520471003,0.06203437520471003
2019-09-10,KD,True,0.11811458750111864,0.11811458750111864
2019-09-10,S,True,0.06921129385647651,0.06921129385647651
2019-09-10,V,True,0.029991120279884598,0.029991120279884598
2019-09-10,MP,True,0.023154076131295748,0.023154076131295748
2019-09-10,SD,True,0.25800357193585177,0.25800357193585177
2019-09-17,M,True,0.06693356580956383,0.06693356580956383
2019-09-17,L,True,0.06103492878557365,0.06103492878557365
2019-09-17,C,True,0.058557788433891145,0.058557788433891145
2019-09-17,KD,True,0.07594016298689316,0.07594016298689316
2019-09-17,S,True,0.07233589735446538,0.07233589735446538
2019-09-17,V,True,0.028924111842210498,0.028924111842210498
2019-09-17,MP,True,0.05907033300139786,0.05907033300139786
2019-09-17,SD,True,0.192112490720893,0.192112490720893
2019-09-24,M,True,0.1722464524832203,0.1722464524832203
2019-09-24,L,True,0.06196154171269981,0.06196154171269981
2019-09-24,C,True,0.029258365514344492,0.029258365514344492
2019-09-24,KD,True,0.04054001198257676,0.04054001198257676
2019-09-24,S,True,0.07551052342852285,0.07551052342852285
2019-09-24,V,True,0.0277641481141373,0.0277641481141373
2019-09-24,MP,True,0.02192555684979318,0.02192555684979318
2019-09-24,SD,True,0.2564271092850605,0.2564271092850605
2019-10-01,M,True,0.1829241172676252,0.1829241172676252
2019-10-01,L,True,0.01852333429222152,0.01852333429222152
2019-10-01,C,True,0.06324632421511217,0.06324632421511217
2019-10-01,KD,True,0.07570902257169942,0.07570902257169942
2019-10-01,S,True,0.0698396096678219,0.0698396096678219
2019-10-01,V,True,0.06384917092483813,0.06384917092483813
2019-10-01,MP,True,0.02288140563182456,0.02288140563182456
2019-10-01,SD,True,0.3482811273000523,0.3482811273000523
2019-10-08,M,True,0.2719398905592702,0.2719398905592702
2019-10-08,L,True,0.058207951943620065,0.058207951943620065
2019-10-08,C,True,0.028322483627818335,0.028322483627818335
2019-10-08,KD,True,0.07543625302499107,0.07543625302499107
2019-10-08,S,True,0.12355748371569453,0.12355748371569453
2019-10-08,V,True,0.13492117092571948,0.13492117092571948
2019-10-08,MP,True,0.02215129676736674,0.02215129676736674
2019-10-08,SD,True,0.3469251117141319,0.3469251117141319
2019-10-15,M,True,0.2556084262683214,0.2556084262683214
2019-10-15,L,True,0.06466112453065184,0.06466112453065184
2019-10-15,C,True,0.06570789200305543,0.06570789200305543
2019-10-15,KD,True,0.040600723636043834,0.040600723636043834
2019-10-15,S,True,0.06450580456938718,0.06450580456938718
2019-10-15,V,True,0.06315904420145249,0.06315904420145249
2019-10-15,MP,True,0.022074930500019657,0.022074930500019657
2019-10-15,SD,True,0.3351099866581395,0.3351099866581395
2019-10-22,M,True,0.1774746105596141,0.1774746105596141
2019-10-22,L,True,0.01719046827002705,0.01719046827002705
2019-10-22,C,True,0.05879033588534836,0.05879033588534836
2019-10-22,KD,True,0.04175952648975223,0.04175952648975223
2019-10-22,S,True,0.06846017904870647,0.06846017904870647
2019-10-22,V,True,0.063733246212694,0.063733246212694
2019-10-22,MP,True,0.02219181559178747,0.02219181559178747
2019-10-22,SD,True,0.4393658942100519,0.4393658942100519
2019-10-29,M,True,0.11601340307037944,0.11601340307037944
2019-10-29,L,True,0.017508454647305348,0.017508454647305348
2019-10-29,C,True,0.030412648535240713,0.030412648535240713
2019-10-29,KD,True,0.12316107941878729,0.12316107941878729
2019-10-29,S,True,0.1937476239964992,0.1937476239964992
2019-10-29,V,True,0.12992683917074188,0.12992683917074188
2019-10-29,MP,True,0.022435870106099973,0.022435870106099973
2019-10-29,SD,True,0.43331713579657427,0.43331713579657427
2019-11-05,M,True,0.11245449068697028,0.11245449068697028
2019-11-05,L,True,0.018547243605432133,0.018547243605432133
2019-11-05,C,True,0.060413206638228384,0.060413206638228384
2019-11-05,KD,True,0.07354155383504879,0.07354155383504879
2019-11-05,S,True,0.12005722108301206,0.12005722108301206
2019-11-05,V,True,0.13418455119663208,0.13418455119663208
2019-11-05,MP,True,0.06247405254505094,0.06247405254505094
2019-11-05,SD,True,0.3346076576783555,0.3346076576783555
2019-11-12,M,True,0.11569718141112809,0.11569718141112809
2019-11-12,L,True,0.017424855098476674,0.017424855098476674
2019-11-12,C,True,0.028996961270940702,0.028996961270940702
2019-11-12,KD,True,0.12470897606009287,0.12470897606009287
2019-11-12,S,True,0.1889298493447341,0.1889298493447341
2019-11-12,V,True,0.1313304482872677,0.1313304482872677
2019-11-12,MP,True,0.021552860066055307,0.021552860066055307
2019-11-12,SD,True,0.5213471867800932,0.5213471867800932
2019-11-19,M,True,0.07785781534834102,0.07785781534834102
2019-11-19,L,True,0.06156564902010249,0.06156564902010249
2019-11-19,C,True,0.0638246445524004,0.0638246445524004
2019-11-19,KD,True,0.2118661374262588,0.2118661374262588
2019-11-19,S,True,0.12136460658564457,0.12136460658564457
2019-11-19,V,True,0.1360135007026102,0.1360135007026102
2019-11-19,MP,True,0.05999432627927378,0.05999432627927378
2019-11-19,SD,True,0.3332488023495468,0.3332488023495468
2019-11-26,M,True,0.061993235039497274,0.061993235039497274
2019-11-26,L,True,0.017492896339545302,0.017492896339545302
2019-11-26,C,True,0.02916645611788149,0.02916645611788149
2019-11-26,KD,True,0.2925790742800348,0.2925790742800348
2019-11-26,S,True,0.1183334509221286,0.1183334509221286
2019-11-26,V,True,0.13073727603852517,0.13073727603852517
2019-11-26,MP,True,0.022832392710493393,0.022832392710493393
2019-11-26,SD,True,0.24810067703716226,0.24810067703716226
2019-12-03,M,True,0.08121325168046584,0.08121325168046584
2019-12-03,L,True,0.06314805852896954,0.06314805852896954
2019-12-03,C,True,0.05826257582424878,0.05826257582424878
2019-12-03,KD,True,0.03918302656311673,0.03918302656311673
2019-12-03,S,True,0.18783513963561504,0.18783513963561504
2019-12-03,V,True,0.12950754565942454,0.12950754565942454
2019-12-03,MP,True,0.06251333202097836,0.06251333202097836
2019-12-03,SD,True,0.09188205536244609,0.09188205536244609
2019-12-10,M,True,0.07710610671349774,0.07710610671349774
2019-12-10,L,True,0.01803385574629396,0.01803385574629396
2019-12-10,C,True,0.028637576111502624,0.028637576111502624
2019-12-10,KD,True,0.12360268626508063,0.12360268626508063
2019-12-10,S,True,0.04978975200902633,0.04978975200902633
2019-12-10,V,True,0.12971080590977646,0.12971080590977646
2019-12-10,MP,True,0.13751371060641562,0.13751371060641562
2019-12-10,SD,True,0.1752992931220209,0.1752992931220209
2019-12-17,M,True,0.06067781246334086,0.06067781246334086
2019-12-17,L,True,0.0620672727318365,0.0620672727318365
2019-12-17,C,True,0.028600611584276944,0.028600611584276944
2019-12-17,KD,True,0.12250049940761124,0.12250049940761124
2019-12-17,S,True,0.11664651737732007,0.11664651737732007
2019-12-17,V,True,0.12673885343636826,0.12673885343636826
2019-12-17,MP,True,0.06066181381873472,0.06066181381873472
2019-12-17,SD,True,0.12184339561026386,0.12184339561026386
2019-12-24,M,True,0.06407737368405703,0.06407737368405703
2019-12-24,L,True,0.017503025869172947,0.017503025869172947
2019-12-24,C,True,0.05659337196916206,0.05659337196916206
2019-12-24,KD,True,0.07278223839000593,0.07278223839000593
2019-12-24,S,True,0.06905713087413087,0.06905713087413087
2019-12-24,V,True,0.13025268952717478,0.13025268952717478
2019-12-24,MP,True,0.021466659006328118,0.021466659006328118
2019-12-24,SD,True,0.0920732392829964,0.0920732392829964
2019-12-31,M,True,0.07640645682847644,0.07640645682847644
2019-12-31,L,True,0.01651137471142776,0.01651137471142776
2019-12-31,C,True,0.06120661831201954,0.06120661831201954
2019-12-31,KD,True,0.06832740092093792,0.06832740092093792
2019-12-31,S,True,0.12074188108040235,0.12074188108040235
2019-12-31,V,True,0.1312287722350287,0.1312287722350287
2019-12-31,MP,True,0.02112561352675118,0.02112561352675118
2019-12-31,SD,True,0.1212148930700459,0.1212148930700459
2020-01-07,M,True,0.0750556921807573,0.0750556921807573
2020-01-07,L,True,0.06025378981231684,0.06025378981231684
2020-01-07,C,True,0.02982210964283384,0.02982210964283384
2020-01-07,KD,True,0.036530557944599085,0.036530557944599085
2020-01-07,S,True,0.0517321535013677,0.0517321535013677
2020-01-07,V,True,0.13595963432155198,0.13595963432155198
2020-01-07,MP,True,0.14131897253364306,0.14131897253364306
2020-01-07,SD,True,0.12189956079110537,0.12189956079110537
2020-01-14,M,True,0.07784405585350687,0.07784405585350687
2020-01-14,L,True,0.06100555508956915,0.06100555508956915
2020-01-14,C,True,0.06030157700675874,0.06030157700675874
2020-01-14,KD,True,0.035331762443897574,0.035331762443897574
2020-01-14,S,True,0.11876757242785965,0.11876757242785965
2020-01-14,V,True,0.1196437991214711,0.1196437991214711
2020-01-14,MP,True,0.019360557549868915,0.019360557549868915
2020-01-14,SD,True,0.08530570045811109,0.08530570045811109
2020-01-21,M,True,0.0783839545704196,0.0783839545704196
2020-01-21,L,True,0.016824352133251938,0.016824352133251938
2020-01-21,C,True,0.029109209765307772,0.029109209765307772
2020-01-21,KD,True,0.03580176728331637,0.03580176728331637
2020-01-21,S,True,0.0691373849011874,0.0691373849011874
2020-01-21,V,True,0.13320571758358898,0.13320571758358898
2020-01-21,MP,True,0.14347568517539133,0.14347568517539133
2020-01-21,SD,True,0.08538007850650953,0.08538007850650953
2020-01-28,M,True,0.08078827046998122,0.08078827046998122
2020-01-28,L,True,0.017301032388621393,0.017301032388621393
2020-01-28,C,True,0.030134980798368863,0.030134980798368863
2020-01-28,KD,True,0.07102903621470066,0.07102903621470066
2020-01-28,S,True,0.0722710403573123,0.0722710403573123
2020-01-28,V,True,0.06269694838809907,0.06269694838809907
2020-01-28,MP,True,0.0611924049318681,0.0611924049318681
2020-01-28,SD,True,0.2570209744194652,0.2570209744194652
2020-02-04,M,True,0.062261383284929056,0.062261383284929056
2020-02-04,L,True,0.017803119618940794,0.017803119618940794
2020-02-04,C,True,0.05906460017805386,0.05906460017805386
2020-02-04,KD,True,0.035579184542551906,0.035579184542551906
2020-02-04,S,True,0.07099576311674863,0.07099576311674863
2020-02-04,V,True,0.034932934252524014,0.034932934252524014
2020-02-04,MP,True,0.01871962889965942,0.01871962889965942
2020-02-04,SD,True,0.11940952302068766,0.11940952302068766
2020-02-11,M,True,0.07732238885789489,0.07732238885789489
2020-02-11,L,True,0.01816059267048606,0.01816059267048606
2020-02-11,C,True,0.06164711737310585,0.06164711737310585
2020-02-11,KD,True,0.07007404594316001,0.07007404594316001
2020-02-11,S,True,0.05288428140611437,0.05288428140611437
2020-02-11,V,True,0.06749986440973518,0.06749986440973518
2020-02-11,MP,True,0.05873071990000454,0.05873071990000454
2020-02-11,SD,True,0.11569297882090623,0.11569297882090623
2020-02-18,M,True,0.075734342912426,0.075734342912426
2020-02-18,L,True,0.017332734048751415,0.017332734048751415
2020-02-18,C,True,0.029102862859044606,0.029102862859044606
