forecast_cases,N,MAE,RMSE,mean_CRPS_8parties,mean_CRPS_all9,REST_CRPS,coverage_50,coverage_80,coverage_90,mean_width_50,mean_width_80,mean_width_90,model,year_block,horizon_days
53,477,0.10666289308176101,0.15231274374705753,0.08052078537735849,0.07887083438155136,0.06567122641509433,0.48218029350104824,0.80083857442348,0.8721174004192872,0.15386771488469603,0.33022914046121593,0.42444025157232707,symmetric_all_history,2019,7
53,477,0.19047672955974843,0.2730278589082842,0.14535969103773586,0.1364542935010482,0.06521111320754716,0.48427672955974843,0.8071278825995807,0.89937106918239,0.3007104821802935,0.557493501048218,0.767188679245283,symmetric_all_history,2019,14
53,477,0.33996645702306083,0.5027671520936094,0.266959141509434,0.2464405387840671,0.08229171698113207,0.480083857442348,0.7882599580712788,0.89937106918239,0.49264171907756815,1.0008576519916144,1.3833039832285114,symmetric_all_history,2019,28
53,477,0.6065775681341719,0.8906439688479808,0.4771720731132076,0.43593871907756815,0.10607188679245283,0.48846960167714887,0.7924528301886793,0.89937106918239,0.8907,1.7721941299790358,2.5173763102725366,symmetric_all_history,2019,56
53,477,0.8227784067085954,1.1939230834272623,0.6469540495283018,0.5890014968553459,0.12538107547169813,0.44025157232704404,0.7861635220125787,0.9056603773584906,1.185884905660377,2.325774842767296,3.4971840670859535,symmetric_all_history,2019,84
53,477,1.0021513626834382,1.4869443433040315,0.7994391132075471,0.7254621425576521,0.13364637735849058,0.4716981132075472,0.7861635220125787,0.9014675052410901,1.3871983228511529,2.8730190775681343,4.349288050314465,symmetric_all_history,2019,112
52,468,0.09765021367521368,0.16492461370313471,0.07709661298076924,0.0761663888888889,0.06872459615384616,0.5576923076923077,0.7649572649572649,0.8611111111111112,0.151557905982906,0.31222564102564104,0.41283226495726494,symmetric_all_history,2020,7
52,468,0.17218034188034187,0.2976842100093468,0.136813125,0.1297203482905983,0.0729781346153846,0.5213675213675214,0.8376068376068376,0.9123931623931624,0.2835596153846153,0.5380918803418804,0.7411700854700856,symmetric_all_history,2020,14
52,468,0.3183916666666667,0.5568375601340739,0.25578510576923075,0.23589935470085469,0.07681334615384615,0.49572649572649574,0.8418803418803419,0.9166666666666666,0.4790717948717948,0.9716200854700854,1.335140170940171,symmetric_all_history,2020,28
52,468,0.5850905982905983,1.0204983846099185,0.47162542548076924,0.4298068974358974,0.09525867307692307,0.47435897435897434,0.8205128205128205,0.9273504273504274,0.8879014957264958,1.7481442307692308,2.435486324786325,symmetric_all_history,2020,56
52,468,0.776154700854701,1.3414784037368277,0.6270128149038463,0.5698229722222222,0.11230423076923077,0.4935897435897436,0.8076923076923077,0.9209401709401709,1.1940495726495726,2.3338279914529916,3.3752938034188036,symmetric_all_history,2020,84
52,468,0.8678061965811965,1.4621175480647834,0.7009165048076922,0.6365760170940171,0.12185211538461536,0.5106837606837606,0.8376068376068376,0.9337606837606838,1.4042318376068377,2.8832414529914527,4.242860683760684,symmetric_all_history,2020,112
52,468,0.09592478632478631,0.14072882634379696,0.07385479567307693,0.07310182692307693,0.06707807692307691,0.5064102564102564,0.7243589743589743,0.844017094017094,0.14750405982905984,0.30256773504273504,0.406591452991453,symmetric_all_history,2021,7
52,468,0.15408290598290594,0.22395561029948632,0.11970965384615385,0.11357693162393162,0.06451515384615386,0.5256410256410257,0.7991452991452992,0.8995726495726496,0.2692784188034188,0.5139202991452991,0.7166326923076924,symmetric_all_history,2021,14
52,468,0.26233504273504277,0.3907381519877518,0.20886509615384613,0.1951938974358974,0.0858243076923077,0.452991452991453,0.8141025641025641,0.8910256410256411,0.46481581196581195,0.9180570512820512,1.273459188034188,symmetric_all_history,2021,28
52,468,0.47246282051282046,0.6908017483732619,0.37301846875,0.34513803632478635,0.12209457692307693,0.4636752136752137,0.8012820512820513,0.8952991452991453,0.8503235042735042,1.657863888888889,2.3154997863247866,symmetric_all_history,2021,56
52,468,0.6537081196581196,0.9473507865730164,0.5134303221153846,0.47451837179487183,0.16322276923076923,0.4423076923076923,0.7970085470085471,0.9081196581196581,1.1444196581196582,2.2416027777777776,3.2152175213675216,symmetric_all_history,2021,84
52,468,0.8052173076923078,1.1779361786725293,0.63373584375,0.5828368162393163,0.17564459615384617,0.4081196581196581,0.7799145299145299,0.905982905982906,1.3733865384615382,2.7566440170940174,4.043261965811966,symmetric_all_history,2021,112
52,468,0.12455961538461538,0.17612491318020582,0.09300246874999998,0.09309396367521368,0.09382592307692307,0.39316239316239315,0.6730769230769231,0.7948717948717948,0.15116239316239316,0.3111634615384615,0.4208207264957265,symmetric_all_history,2022,7
52,468,0.21603119658119657,0.2968864354522711,0.1610476033653846,0.15886143162393163,0.1413720576923077,0.4017094017094017,0.6388888888888888,0.7970085470085471,0.27044850427350425,0.5177425213675214,0.7264959401709402,symmetric_all_history,2022,14
52,468,0.3857572649572649,0.5222823106001312,0.2886106177884616,0.2803222307692308,0.21401513461538457,0.32051282051282054,0.6538461538461539,0.782051282051282,0.46288354700854695,0.9294844017094017,1.2953711538461539,symmetric_all_history,2022,28
52,468,0.679925641025641,0.9067254022735909,0.5091284447115385,0.49306436538461534,0.36455173076923064,0.33974358974358976,0.6111111111111112,0.7735042735042735,0.8417446581196582,1.6486745726495726,2.3212044871794877,symmetric_all_history,2022,56
