election_date,election_year,origin_date,horizon_days,model,party,is_parliamentary,actual,forecast_mean,p05,p10,p25,p50,p75,p90,p95,actual_percentile,absolute_error,crps,energy_score,inside_50,inside_80,inside_90,width_50,width_80,width_90,mean_lambda,p05_lambda,fraction_lambda_lt_0_99,fraction_lambda_lt_0_90,fraction_lambda_lt_0_75,training_elections_count,training_elections,seed,samples
2018-09-09,2018,2018-06-17,84,pp_centered_noise,L,True,5.4896,4.9087,3.5926,3.7817,4.1976,4.7821,5.6053,6.2106,6.5105,71.81,0.7075,0.399811,4.338621,True,True,True,1.4077,2.4289,2.9179,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-06-17,84,pp_centered_noise,C,True,8.6077,9.4261,7.4354,7.9351,8.6299,9.377,10.1634,10.9453,11.5798,24.45,0.7693,0.473973,4.338621,False,True,True,1.5335,3.0102,4.1444,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-06-17,84,pp_centered_noise,KD,True,6.3223,2.9996,2.3303,2.4677,2.7158,3.0064,3.2849,3.5184,3.6531,100.0,3.3159,3.094043,4.338621,False,False,False,0.5691,1.0507,1.3228,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-06-17,84,pp_centered_noise,S,True,28.261,25.046,22.5467,23.0535,23.8768,24.9074,26.0887,27.3599,28.0508,96.2,3.3536,2.321947,4.338621,False,False,False,2.2119,4.3064,5.5042,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-06-17,84,pp_centered_noise,V,True,8.0049,9.1831,7.7231,7.9987,8.5414,9.2478,9.8206,10.2553,10.5024,10.14,1.2429,0.75636,4.338621,False,True,True,1.2792,2.2566,2.7793,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-06-17,84,pp_centered_noise,MP,True,4.4143,4.405,3.0826,3.2925,3.7274,4.4464,5.0545,5.4467,5.6738,48.95,0.0321,0.22817,4.338621,True,True,True,1.327,2.1542,2.5913,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-06-17,84,pp_centered_noise,SD,True,17.534,20.6752,17.5076,18.2196,19.3411,20.5796,21.9529,23.265,23.9649,5.14,3.0457,2.107026,4.338621,False,False,True,2.6118,5.0454,6.4572,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-06-17,84,pp_centered_noise,REST,False,1.5307,2.8104,2.126,2.2585,2.4971,2.801,3.1016,3.3715,3.5402,0.04,1.2703,1.033255,4.338621,False,False,False,0.6044,1.1129,1.4142,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-06-17,84,pp_symmetric_noise,M,True,19.8356,20.5576,16.1288,17.1214,18.7569,20.4867,22.2499,24.0566,25.2288,40.59,0.6511,0.68357,4.291093,True,True,True,3.493,6.9351,9.1,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-06-17,84,pp_symmetric_noise,L,True,5.4896,4.9044,3.3984,3.618,4.1145,4.9149,5.6846,6.1806,6.4244,68.03,0.5747,0.369977,4.291093,True,True,True,1.5701,2.5626,3.026,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-06-17,84,pp_symmetric_noise,C,True,8.6077,9.4227,7.3398,7.8135,8.5819,9.3934,10.2184,11.0436,11.6496,25.73,0.7856,0.484576,4.291093,True,True,True,1.6366,3.2301,4.3098,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-06-17,84,pp_symmetric_noise,KD,True,6.3223,3.0021,1.7286,1.9044,2.2728,3.0236,3.7234,4.0947,4.2734,100.0,3.2987,2.836401,4.291093,False,False,False,1.4506,2.1903,2.5448,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-06-17,84,pp_symmetric_noise,S,True,28.261,25.0379,20.9987,21.8629,23.2385,25.0268,26.8022,28.2208,29.1326,90.25,3.2342,2.037105,4.291093,False,False,True,3.5637,6.3578,8.1338,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-06-17,84,pp_symmetric_noise,V,True,8.0049,9.1877,7.1047,7.4841,8.3331,9.1827,10.0527,10.8811,11.255,18.37,1.1778,0.711266,4.291093,False,True,True,1.7196,3.397,4.1503,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-06-17,84,pp_symmetric_noise,MP,True,4.4143,4.4016,2.3204,2.6218,3.4662,4.3957,5.3571,6.1559,6.4795,50.52,0.0186,0.312507,4.291093,True,True,True,1.8908,3.5341,4.1591,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-06-17,84,pp_symmetric_noise,SD,True,17.534,20.6741,16.8239,17.6278,19.0328,20.6561,22.2916,23.7881,24.6373,9.41,3.1222,1.988832,4.291093,False,False,True,3.2587,6.1603,7.8134,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-06-17,84,pp_symmetric_noise,REST,False,1.5307,2.8119,1.8321,2.0014,2.3543,2.8014,3.2649,3.622,3.8078,0.87,1.2707,0.933237,4.291093,False,False,False,0.9106,1.6206,1.9757,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-07-15,56,pp_centered_noise,M,True,19.8356,19.4957,15.6686,16.3109,17.9897,19.7623,21.0256,22.0674,22.7341,51.49,0.0733,0.515617,4.410196,True,True,True,3.036,5.7566,7.0655,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-07-15,56,pp_centered_noise,L,True,5.4896,5.2089,3.9508,4.1228,4.5034,5.0583,5.9214,6.4967,6.7635,64.3,0.4313,0.297363,4.410196,True,True,True,1.418,2.3739,2.8127,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-07-15,56,pp_centered_noise,C,True,8.6077,9.4196,7.8504,8.2034,8.76,9.4089,10.0482,10.6123,11.043,19.64,0.8012,0.473144,4.410196,False,True,True,1.2882,2.4089,3.1926,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-07-15,56,pp_centered_noise,KD,True,6.3223,3.2952,2.6195,2.748,3.0033,3.3001,3.5835,3.8259,3.9643,100.0,3.0222,2.794906,4.410196,False,False,False,0.5801,1.0779,1.3448,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-07-15,56,pp_centered_noise,S,True,28.261,24.8906,22.7592,23.188,23.8689,24.6946,25.8509,26.9463,27.4764,98.4,3.5663,2.568899,4.410196,False,False,False,1.9821,3.7583,4.7171,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-07-15,56,pp_centered_noise,V,True,8.0049,9.4792,8.0248,8.2943,8.8366,9.5444,10.1198,10.5462,10.8028,4.75,1.5395,1.007934,4.410196,False,False,False,1.2832,2.2519,2.778,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-07-15,56,pp_centered_noise,MP,True,4.4143,4.9158,3.6098,3.816,4.2614,4.9724,5.5642,5.9274,6.1246,30.84,0.5581,0.328467,4.410196,True,True,True,1.3028,2.1115,2.5147,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-07-15,56,pp_centered_noise,SD,True,17.534,20.5833,18.0441,18.5844,19.4855,20.4682,21.6797,22.7015,23.288,2.0,2.9342,2.165689,4.410196,False,False,False,2.1942,4.1172,5.2439,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-07-15,56,pp_centered_noise,REST,False,1.5307,2.7118,2.0545,2.1775,2.4126,2.7077,2.9987,3.2483,3.3985,0.03,1.177,0.946682,4.410196,False,False,False,0.5861,1.0708,1.344,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-07-15,56,pp_symmetric_noise,M,True,19.8356,19.5493,15.8549,16.6814,18.0882,19.5177,21.0168,22.4721,23.2949,55.74,0.3179,0.532547,4.310432,True,True,True,2.9286,5.7907,7.44,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-07-15,56,pp_symmetric_noise,L,True,5.4896,5.1919,3.7394,3.9375,4.3938,5.1781,5.9807,6.4442,6.6668,58.3,0.3115,0.297694,4.310432,True,True,True,1.5869,2.5067,2.9274,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-07-15,56,pp_symmetric_noise,C,True,8.6077,9.4016,7.6982,8.0751,8.6724,9.3929,10.1045,10.7064,11.1219,23.14,0.7851,0.468723,4.310432,False,True,True,1.4321,2.6314,3.4237,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-07-15,56,pp_symmetric_noise,KD,True,6.3223,3.3116,2.019,2.2104,2.5739,3.3397,4.0392,4.4081,4.5907,100.0,2.9826,2.523667,4.310432,False,False,False,1.4653,2.1976,2.5717,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-07-15,56,pp_symmetric_noise,S,True,28.261,24.84,21.0134,21.753,23.1762,24.8449,26.4864,27.9406,28.7134,92.2,3.4161,2.223231,4.310432,False,False,True,3.3102,6.1876,7.7001,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-07-15,56,pp_symmetric_noise,V,True,8.0049,9.5056,7.4253,7.795,8.6422,9.4985,10.3859,11.203,11.5689,13.33,1.4936,0.925237,4.310432,False,True,True,1.7437,3.408,4.1436,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-07-15,56,pp_symmetric_noise,MP,True,4.4143,4.908,2.8494,3.1663,4.0085,4.8993,5.8404,6.6452,6.9375,33.92,0.4851,0.384296,4.310432,True,True,True,1.8319,3.4789,4.0881,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-07-15,56,pp_symmetric_noise,SD,True,17.534,20.5704,17.1612,17.8317,19.118,20.5642,21.9984,23.322,24.0758,7.54,3.0302,1.972868,4.310432,False,False,True,2.8804,5.4903,6.9146,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-07-15,56,pp_symmetric_noise,REST,False,1.5307,2.7216,1.7523,1.9233,2.2755,2.7118,3.1746,3.5146,3.689,1.31,1.1812,0.850918,4.310432,False,False,False,0.8991,1.5913,1.9367,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-12,28,pp_centered_noise,M,True,19.8356,18.7815,15.4421,15.8587,17.4773,19.2494,20.0887,20.7796,21.1837,67.52,0.5862,0.519786,3.750373,True,True,True,2.6114,4.921,5.7416,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-12,28,pp_centered_noise,L,True,5.4896,5.6112,4.4679,4.616,4.9163,5.4628,6.3061,6.8648,7.0602,51.09,0.0268,0.22818,3.750373,True,True,True,1.3898,2.2488,2.5923,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-12,28,pp_centered_noise,C,True,8.6077,9.3001,8.1204,8.3378,8.7176,9.2881,9.8679,10.2735,10.5197,20.32,0.6804,0.397184,3.750373,False,True,True,1.1503,1.9357,2.3993,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-12,28,pp_centered_noise,KD,True,6.3223,4.1062,3.4058,3.5526,3.8102,4.1097,4.3982,4.654,4.7966,100.0,2.2126,1.974999,3.750373,False,False,False,0.588,1.1013,1.3908,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-12,28,pp_centered_noise,S,True,28.261,25.1915,23.5961,23.8794,24.3463,24.9153,25.966,27.0033,27.4213,99.36,3.3457,2.410332,3.750373,False,False,False,1.6197,3.1239,3.8252,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-12,28,pp_centered_noise,V,True,8.0049,9.3994,8.0739,8.2963,8.7837,9.4853,10.0162,10.3604,10.5634,3.98,1.4804,0.96171,3.750373,False,False,False,1.2325,2.0641,2.4895,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-12,28,pp_centered_noise,MP,True,4.4143,5.4083,4.1646,4.3492,4.7607,5.4544,6.0524,6.398,6.5866,12.12,1.0402,0.6052,3.750373,False,True,True,1.2917,2.0488,2.4219,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-12,28,pp_centered_noise,SD,True,17.534,19.593,17.8107,18.1335,18.6959,19.443,20.4451,21.2962,21.7336,2.52,1.909,1.389151,3.750373,False,False,False,1.7492,3.1627,3.9229,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-12,28,pp_centered_noise,REST,False,1.5307,2.609,2.009,2.1191,2.3225,2.609,2.8826,3.1028,3.2239,0.01,1.0783,0.863688,3.750373,False,False,False,0.56,0.9837,1.2149,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-12,28,pp_symmetric_noise,M,True,19.8356,18.7947,15.6314,16.3051,17.6401,18.771,19.9669,21.2787,21.938,72.81,1.0646,0.667189,3.630279,True,True,True,2.3267,4.9736,6.3065,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-12,28,pp_symmetric_noise,L,True,5.4896,5.5998,4.2399,4.4093,4.782,5.5937,6.4019,6.7855,6.9661,46.92,0.1041,0.273247,3.630279,True,True,True,1.6199,2.3761,2.7262,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-12,28,pp_symmetric_noise,C,True,8.6077,9.3007,7.9429,8.2016,8.7051,9.2788,9.8964,10.4177,10.696,21.93,0.6711,0.406668,3.630279,False,True,True,1.1913,2.2162,2.7531,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-12,28,pp_symmetric_noise,KD,True,6.3223,4.1078,2.8186,3.0026,3.3809,4.1229,4.828,5.2065,5.3966,99.97,2.1994,1.72697,3.630279,False,False,False,1.4471,2.2039,2.578,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-12,28,pp_symmetric_noise,S,True,28.261,25.1783,21.5143,22.1855,23.6627,25.2009,26.6886,28.1268,28.8037,90.85,3.0601,1.975147,3.630279,False,False,True,3.0259,5.9413,7.2894,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-12,28,pp_symmetric_noise,V,True,8.0049,9.4071,7.4114,7.7507,8.5955,9.4042,10.2233,11.0755,11.4107,14.24,1.3993,0.863217,3.630279,False,True,True,1.6278,3.3247,3.9993,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-12,28,pp_symmetric_noise,MP,True,4.4143,5.4095,3.3652,3.6478,4.4844,5.4087,6.3557,7.1666,7.4541,23.95,0.9944,0.605332,3.630279,False,True,True,1.8712,3.5188,4.0889,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-12,28,pp_symmetric_noise,SD,True,17.534,19.5904,16.4573,17.0885,18.3402,19.5924,20.8386,22.083,22.68,14.12,2.0584,1.26152,3.630279,False,True,True,2.4984,4.9944,6.2227,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-12,28,pp_symmetric_noise,REST,False,1.5307,2.6116,1.6877,1.8313,2.178,2.6062,3.0541,3.377,3.5339,1.67,1.0755,0.756196,3.630279,False,False,False,0.876,1.5457,1.8462,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-26,14,pp_centered_noise,M,True,19.8356,18.7952,15.6709,15.9806,17.8308,19.3259,20.0144,20.5505,20.8106,69.3,0.5097,0.467926,2.696867,True,True,True,2.1836,4.5699,5.1398,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-26,14,pp_centered_noise,L,True,5.4896,5.694,4.6298,4.7532,5.0124,5.5132,6.3759,6.9518,7.1039,49.24,0.0236,0.228374,2.696867,True,True,True,1.3635,2.1986,2.4741,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-26,14,pp_centered_noise,C,True,8.6077,9.1024,8.098,8.2615,8.5534,9.1089,9.6334,9.9531,10.1272,28.18,0.5012,0.287777,2.696867,True,True,True,1.08,1.6916,2.0292,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-26,14,pp_centered_noise,KD,True,6.3223,4.9077,4.2252,4.3617,4.6157,4.9109,5.195,5.4385,5.5925,99.94,1.4114,1.178464,2.696867,False,False,False,0.5794,1.0768,1.3673,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-26,14,pp_centered_noise,S,True,28.261,25.9815,24.6364,24.8424,25.1928,25.6477,26.651,27.7955,28.0954,96.98,2.6133,1.692176,2.696867,False,False,False,1.4582,2.9531,3.459,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-26,14,pp_centered_noise,V,True,8.0049,9.1041,7.8384,8.0275,8.4986,9.2348,9.7126,9.9909,10.1382,9.36,1.2299,0.715243,2.696867,False,False,True,1.214,1.9634,2.2998,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-26,14,pp_centered_noise,MP,True,4.4143,5.2034,4.0281,4.1713,4.5547,5.2648,5.8516,6.1416,6.2912,19.82,0.8506,0.46475,2.696867,False,True,True,1.2969,1.9703,2.263,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-26,14,pp_centered_noise,SD,True,17.534,18.8011,17.35,17.5796,17.9811,18.562,19.5951,20.4367,20.7377,8.81,1.028,0.710263,2.696867,False,False,True,1.614,2.8571,3.3877,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-26,14,pp_centered_noise,REST,False,1.5307,2.4106,1.8669,1.9546,2.1305,2.4176,2.6751,2.8622,2.9634,0.03,0.8869,0.681711,2.696867,False,False,False,0.5446,0.9076,1.0964,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-26,14,pp_symmetric_noise,M,True,19.8356,18.7943,15.7832,16.2776,17.7743,18.7949,19.8237,21.2529,21.7789,75.19,1.0407,0.656515,2.624716,False,True,True,2.0495,4.9752,5.9957,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
2018-09-09,2018,2018-08-26,14,pp_symmetric_noise,L,True,5.4896,5.6985,4.398,4.5516,4.8596,5.6874,6.5317,6.8609,7.0122,43.91,0.1978,0.288373,2.624716,True,True,True,1.6721,2.3093,2.6142,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",98765,20000
