election_date,election_year,origin_date,horizon_days,model,party,is_parliamentary,actual,forecast_mean,p05,p10,p25,p50,p75,p90,p95,actual_percentile,absolute_error,crps,energy_score,inside_50,inside_80,inside_90,width_50,width_80,width_90,mean_lambda,p05_lambda,fraction_lambda_lt_0_99,fraction_lambda_lt_0_90,fraction_lambda_lt_0_75,training_elections_count,training_elections,seed,samples
2018-09-09,2018,2018-06-17,84,pp_centered_noise,SD,True,17.534,20.699,17.5177,18.2382,19.3555,20.615,21.9681,23.2517,23.9978,5.12,3.0811,2.130037,4.41252,False,False,True,2.6126,5.0135,6.4801,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-06-17,84,pp_centered_noise,REST,False,1.5307,2.8093,2.1148,2.2454,2.4956,2.8043,3.1092,3.3676,3.5324,0.02,1.2737,1.030839,4.41252,False,False,False,0.6135,1.1223,1.4176,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-06-17,84,pp_symmetric_noise,M,True,19.8356,20.4882,16.1524,17.1094,18.7122,20.4119,22.2049,23.9056,25.0813,41.59,0.5763,0.670135,4.321701,True,True,True,3.4927,6.7962,8.9289,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-06-17,84,pp_symmetric_noise,L,True,5.4896,4.905,3.3865,3.6057,4.1089,4.9091,5.6902,6.1877,6.4499,67.94,0.5805,0.372338,4.321701,True,True,True,1.5813,2.582,3.0635,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-06-17,84,pp_symmetric_noise,C,True,8.6077,9.4537,7.4022,7.8605,8.6045,9.4055,10.2424,11.065,11.6967,25.1,0.7977,0.492774,4.321701,True,True,True,1.6379,3.2045,4.2946,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-06-17,84,pp_symmetric_noise,KD,True,6.3223,2.9992,1.7359,1.9071,2.2737,3.0001,3.7211,4.0853,4.2747,100.0,3.3222,2.841915,4.321701,False,False,False,1.4474,2.1783,2.5388,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-06-17,84,pp_symmetric_noise,S,True,28.261,25.0631,21.0072,21.8701,23.2911,25.0569,26.8216,28.2282,29.1592,90.17,3.2041,2.016958,4.321701,False,False,True,3.5305,6.3581,8.1521,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-06-17,84,pp_symmetric_noise,V,True,8.0049,9.1703,7.0991,7.4827,8.3311,9.1537,10.0439,10.8468,11.2304,18.56,1.1488,0.698294,4.321701,False,True,True,1.7128,3.3641,4.1312,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-06-17,84,pp_symmetric_noise,MP,True,4.4143,4.41,2.3255,2.6322,3.4776,4.4003,5.3809,6.1609,6.4752,50.55,0.014,0.314612,4.321701,True,True,True,1.9032,3.5287,4.1497,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-06-17,84,pp_symmetric_noise,SD,True,17.534,20.7033,16.8625,17.6207,19.0381,20.6628,22.3202,23.8012,24.6228,9.37,3.1288,2.007025,4.321701,False,False,True,3.2822,6.1806,7.7603,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-06-17,84,pp_symmetric_noise,REST,False,1.5307,2.8073,1.8218,1.9952,2.3631,2.8023,3.2484,3.6074,3.7982,0.97,1.2716,0.931224,4.321701,False,False,False,0.8853,1.6122,1.9765,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-07-15,56,pp_centered_noise,M,True,19.8356,19.5033,15.6932,16.3409,18.0584,19.7559,21.0151,22.0385,22.6947,51.54,0.0797,0.506325,4.408221,True,True,True,2.9567,5.6976,7.0015,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-07-15,56,pp_centered_noise,L,True,5.4896,5.2069,3.9559,4.133,4.5087,5.0676,5.9099,6.4928,6.7485,64.75,0.422,0.296541,4.408221,True,True,True,1.4012,2.3598,2.7926,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-07-15,56,pp_centered_noise,C,True,8.6077,9.4214,7.8751,8.2261,8.761,9.4019,10.0461,10.6138,11.0578,19.59,0.7941,0.469264,4.408221,False,True,True,1.2852,2.3877,3.1827,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-07-15,56,pp_centered_noise,KD,True,6.3223,3.2989,2.6232,2.758,3.0099,3.307,3.5876,3.8209,3.9578,100.0,3.0153,2.792258,4.408221,False,False,False,0.5777,1.0628,1.3346,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-07-15,56,pp_centered_noise,S,True,28.261,24.8665,22.741,23.1692,23.8575,24.6718,25.8293,26.8904,27.4303,98.62,3.5892,2.598199,4.408221,False,False,False,1.9719,3.7212,4.6893,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-07-15,56,pp_centered_noise,V,True,8.0049,9.491,8.0482,8.3163,8.8589,9.5542,10.1305,10.5469,10.8168,4.34,1.5493,1.020921,4.408221,False,False,False,1.2716,2.2306,2.7686,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-07-15,56,pp_centered_noise,MP,True,4.4143,4.9131,3.6316,3.8271,4.2568,4.9692,5.5551,5.9234,6.1398,30.89,0.555,0.324199,4.408221,True,True,True,1.2982,2.0963,2.5082,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-07-15,56,pp_centered_noise,SD,True,17.534,20.5889,18.0767,18.5828,19.4624,20.4965,21.683,22.718,23.3076,2.02,2.9625,2.163883,4.408221,False,False,False,2.2206,4.1353,5.2309,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-07-15,56,pp_centered_noise,REST,False,1.5307,2.7099,2.0539,2.1745,2.4092,2.7076,2.9936,3.2397,3.3933,0.03,1.177,0.945679,4.408221,False,False,False,0.5843,1.0651,1.3394,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-07-15,56,pp_symmetric_noise,M,True,19.8356,19.5256,15.9048,16.6988,18.0565,19.5085,20.9608,22.3702,23.2612,56.22,0.3271,0.527382,4.297086,True,True,True,2.9042,5.6714,7.3564,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-07-15,56,pp_symmetric_noise,L,True,5.4896,5.2021,3.7466,3.9479,4.409,5.1869,5.9888,6.4551,6.6718,58.33,0.3027,0.295345,4.297086,True,True,True,1.5798,2.5072,2.9252,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-07-15,56,pp_symmetric_noise,C,True,8.6077,9.4129,7.7307,8.108,8.6925,9.4001,10.1155,10.7292,11.1489,22.8,0.7923,0.471921,4.297086,False,True,True,1.423,2.6213,3.4181,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-07-15,56,pp_symmetric_noise,KD,True,6.3223,3.2982,2.0195,2.1996,2.5674,3.2987,4.0274,4.3918,4.5832,100.0,3.0236,2.538562,4.297086,False,False,False,1.46,2.1923,2.5637,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-07-15,56,pp_symmetric_noise,S,True,28.261,24.8712,21.0606,21.782,23.2128,24.8772,26.501,27.9309,28.6956,92.28,3.3838,2.20048,4.297086,False,False,True,3.2882,6.149,7.6351,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-07-15,56,pp_symmetric_noise,V,True,8.0049,9.4884,7.4151,7.7926,8.6239,9.4831,10.3542,11.1846,11.5425,13.2,1.4782,0.91482,4.297086,False,True,True,1.7303,3.392,4.1274,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-07-15,56,pp_symmetric_noise,MP,True,4.4143,4.8907,2.8577,3.1507,3.9695,4.8831,5.7992,6.6453,6.939,34.85,0.4689,0.380086,4.297086,True,True,True,1.8297,3.4946,4.0813,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-07-15,56,pp_symmetric_noise,SD,True,17.534,20.6035,17.1582,17.869,19.1511,20.571,22.0408,23.3742,24.0959,7.5,3.037,2.002205,4.297086,False,False,True,2.8897,5.5052,6.9377,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-07-15,56,pp_symmetric_noise,REST,False,1.5307,2.7075,1.7387,1.9056,2.2594,2.6971,3.1557,3.5022,3.679,1.37,1.1664,0.837188,4.297086,False,False,False,0.8963,1.5966,1.9403,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-12,28,pp_centered_noise,M,True,19.8356,18.8038,15.427,15.8927,17.6067,19.2646,20.0898,20.7668,21.1626,67.45,0.571,0.504671,3.752667,True,True,True,2.483,4.8741,5.7356,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-12,28,pp_centered_noise,L,True,5.4896,5.6013,4.4631,4.6123,4.9172,5.4462,6.2938,6.8582,7.0581,51.8,0.0434,0.225818,3.752667,True,True,True,1.3765,2.246,2.595,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-12,28,pp_centered_noise,C,True,8.6077,9.2993,8.1193,8.3394,8.7263,9.2942,9.8534,10.2602,10.4994,19.82,0.6865,0.400209,3.752667,False,True,True,1.1271,1.9207,2.3802,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-12,28,pp_centered_noise,KD,True,6.3223,4.1091,3.4116,3.5516,3.8176,4.109,4.4003,4.6519,4.803,100.0,2.2133,1.973634,3.752667,False,False,False,0.5827,1.1003,1.3914,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-12,28,pp_centered_noise,S,True,28.261,25.1816,23.5905,23.8715,24.3286,24.901,25.9481,27.0259,27.421,99.36,3.36,2.419364,3.752667,False,False,False,1.6195,3.1543,3.8305,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-12,28,pp_centered_noise,V,True,8.0049,9.4016,8.0561,8.2883,8.7931,9.5065,10.0056,10.3557,10.5592,4.08,1.5017,0.966272,3.752667,False,False,False,1.2125,2.0674,2.503,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-12,28,pp_centered_noise,MP,True,4.4143,5.4018,4.1577,4.3437,4.7547,5.4351,6.0526,6.3951,6.5796,12.21,1.0208,0.59897,3.752667,False,True,True,1.2979,2.0514,2.422,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-12,28,pp_centered_noise,SD,True,17.534,19.5914,17.8141,18.1344,18.6947,19.4417,20.4309,21.3055,21.7333,2.4,1.9077,1.385818,3.752667,False,False,False,1.7361,3.1712,3.9193,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-12,28,pp_centered_noise,REST,False,1.5307,2.6101,2.0102,2.1132,2.3207,2.613,2.8857,3.1032,3.227,0.01,1.0823,0.8641,3.752667,False,False,False,0.565,0.99,1.2167,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-12,28,pp_symmetric_noise,M,True,19.8356,18.8042,15.6463,16.3129,17.6592,18.8039,19.9506,21.282,21.9294,73.02,1.0317,0.660015,3.619038,True,True,True,2.2914,4.9691,6.2831,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-12,28,pp_symmetric_noise,L,True,5.4896,5.6012,4.2377,4.4143,4.785,5.5894,6.4102,6.7888,6.9707,46.88,0.0998,0.275053,3.619038,True,True,True,1.6251,2.3745,2.7329,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-12,28,pp_symmetric_noise,C,True,8.6077,9.299,7.9057,8.1748,8.7033,9.2963,9.9065,10.4111,10.6819,21.96,0.6886,0.410617,3.619038,False,True,True,1.2033,2.2364,2.7762,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-12,28,pp_symmetric_noise,KD,True,6.3223,4.1164,2.8196,3.0148,3.3767,4.1321,4.8439,5.223,5.4198,99.97,2.1902,1.716022,3.619038,False,False,False,1.4671,2.2082,2.6003,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-12,28,pp_symmetric_noise,S,True,28.261,25.1611,21.5326,22.2048,23.6343,25.1383,26.6879,28.1039,28.8135,91.07,3.1227,1.996767,3.619038,False,False,True,3.0536,5.8991,7.2808,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-12,28,pp_symmetric_noise,V,True,8.0049,9.4157,7.3996,7.7441,8.63,9.4007,10.2372,11.0878,11.4204,13.9,1.3958,0.873452,3.619038,False,True,True,1.6071,3.3437,4.0209,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-12,28,pp_symmetric_noise,MP,True,4.4143,5.4171,3.3795,3.6628,4.4816,5.4122,6.3648,7.1628,7.4426,23.94,0.9979,0.609123,3.619038,False,True,True,1.8832,3.5,4.0631,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-12,28,pp_symmetric_noise,SD,True,17.534,19.5684,16.4788,17.1072,18.3448,19.5658,20.7988,22.0468,22.651,14.14,2.0318,1.244668,3.619038,False,True,True,2.454,4.9396,6.1722,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-12,28,pp_symmetric_noise,REST,False,1.5307,2.617,1.6868,1.8336,2.1874,2.6144,3.0566,3.3778,3.5371,1.59,1.0837,0.761964,3.619038,False,False,False,0.8692,1.5442,1.8503,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-26,14,pp_centered_noise,M,True,19.8356,18.787,15.6781,15.9717,17.3299,19.3315,20.0133,20.5353,20.8132,68.95,0.5041,0.470764,2.688685,True,True,True,2.6834,4.5636,5.1351,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-26,14,pp_centered_noise,L,True,5.4896,5.7116,4.6377,4.7664,5.0206,5.5571,6.4303,6.9553,7.1099,47.99,0.0675,0.230171,2.688685,True,True,True,1.4096,2.1889,2.4722,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-26,14,pp_centered_noise,C,True,8.6077,9.1001,8.1054,8.2532,8.5463,9.0958,9.6374,9.9573,10.1272,28.36,0.488,0.286969,2.688685,True,True,True,1.0911,1.7041,2.0218,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-26,14,pp_centered_noise,KD,True,6.3223,4.9014,4.2117,4.3512,4.607,4.9052,5.1945,5.437,5.5894,99.96,1.4171,1.182836,2.688685,False,False,False,0.5875,1.0858,1.3777,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-26,14,pp_centered_noise,S,True,28.261,25.9948,24.6509,24.8545,25.202,25.659,26.7437,27.799,28.0983,96.99,2.602,1.67564,2.688685,False,False,False,1.5418,2.9445,3.4474,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-26,14,pp_centered_noise,V,True,8.0049,9.094,7.8409,8.0226,8.4863,9.2149,9.7047,9.9772,10.1234,9.44,1.2101,0.706558,2.688685,False,False,True,1.2185,1.9546,2.2826,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-26,14,pp_centered_noise,MP,True,4.4143,5.2018,4.0287,4.178,4.5547,5.243,5.8534,6.1432,6.2882,19.41,0.8288,0.4627,2.688685,False,True,True,1.2987,1.9652,2.2595,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-26,14,pp_centered_noise,SD,True,17.534,18.8028,17.3621,17.5789,17.9828,18.5772,19.5877,20.434,20.7365,8.67,1.0432,0.712884,2.688685,False,False,True,1.6048,2.855,3.3744,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-26,14,pp_centered_noise,REST,False,1.5307,2.4066,1.8619,1.9478,2.1276,2.4115,2.6704,2.8575,2.9609,0.04,0.8808,0.677174,2.688685,False,False,False,0.5428,0.9096,1.099,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-26,14,pp_symmetric_noise,M,True,19.8356,18.7909,15.7677,16.2871,17.7479,18.7934,19.8336,21.2794,21.8034,75.03,1.0422,0.659807,2.640806,False,True,True,2.0857,4.9923,6.0357,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
2018-09-09,2018,2018-08-26,14,pp_symmetric_noise,L,True,5.4896,5.7081,4.4051,4.5488,4.8763,5.7004,6.5334,6.858,7.0108,43.26,0.2108,0.287856,2.640806,True,True,True,1.6571,2.3092,2.6057,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]",24680,20000
